run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-11,20260911-005121-ae902a35,CARD-20260911-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-016,LA Asset Watch,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Critical,100,Los Angeles,Workforce Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood
2026-09-11,20260911-005121-ae902a35,CARD-20260911-017,LA Asset Watch,Construction Financing - New York City / New York - S3 Capital Lends $45M to Build Williamsburg Apartments on Church Land,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://commercialobserver.com/2026/09/s3-capital-williamsburg-brooklyn-apartments-church/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood
2026-09-11,20260911-005121-ae902a35,CARD-20260911-018,LA Asset Watch,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-019,LA Asset Watch,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Critical,100,Los Angeles,Apartment,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood
2026-09-11,20260911-005121-ae902a35,CARD-20260911-001,Signal Quality,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Critical,96,Unknown,Apartment,Berkadia,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-006,Opportunity,Acquisition Opportunity,Critical,92,California,Apartment,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-002,Signal Quality,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Critical,92,Seattle,Apartment,Mack Real Estate Group,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-003,Signal Quality,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Critical,91,California,Apartment,Marcus & Millichap,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-004,Signal Quality,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Critical,91,California,Apartment,Freddie Mac,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-005,Signal Quality,"Office-to-Residential Conversion - Colorado - JLL Negotiates $41.2M Sale of Stanley Marketplace in Aurora, Colorado",Critical,91,Unknown,Office-to-Residential Conversion,JLL,"10 source file(s), 12 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-007,Opportunity,Acquisition Opportunity,Critical,90,California,Apartment,Marcus & Millichap,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-008,Opportunity,Construction Financing Gap,Critical,87,Miami / Florida,Apartment,Berkadia,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-009,Opportunity,Acquisition Opportunity,Critical,85,Las Vegas / Nevada,Multifamily,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Las Vegas / Nevada.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/bwe-secures-71m-in-acquisition-financing-for-las-vegas-multifamily-portfolio/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-010,Opportunity,Acquisition Opportunity,Critical,84,Phoenix / Arizona,Mixed-Use Residential,Brookfield,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Phoenix / Arizona.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-026,Market Entry Window,Seattle,High,79,Seattle,65,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-033,Lifecycle Watch,Construction begins for affordable housing at former MacLaren Hall site in El Monte,High,78,Los Angeles / California,Affordable Housing,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte
2026-09-11,20260911-005121-ae902a35,CARD-20260911-032,Lifecycle Watch,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,High,78,Unknown,Affordable Housing,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte
2026-09-11,20260911-005121-ae902a35,CARD-20260911-034,Lifecycle Watch,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,High,77,Unknown,Mixed-Use Residential,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-021,GP Watch,Freddie Mac,High,75,California,Apartment,Freddie Mac,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-022,GP Watch,Tishman Speyer,High,74,California,Apartment,Tishman Speyer,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-024,GP Watch,Kennedy Wilson,High,72,Atlanta / Georgia,Multifamily,Kennedy Wilson,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-023,GP Watch,Mack Real Estate Group,High,72,Seattle,Apartment,Mack Real Estate Group,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-027,Market Entry Window,Florida,High,69,Florida,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-025,GP Watch,Marcus & Millichap,High,69,California,Apartment,Marcus & Millichap,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-011,Distress,construction loan gap,High,67,Miami / Florida,Apartment,Berkadia,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-028,Market Entry Window,California,High,66,California,90,Unknown,Selective Entry Window,active opportunity radar signals; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-012,Distress,refinancing stress,Medium,63,Seattle,Apartment,Mack Real Estate Group,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/09/orix-55m-refi-seattle-swell-apartments/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-013,Distress,construction loan gap,Medium,62,Miami / Florida,General Residential,Berkadia,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-038,Source Health,Critical source validation warnings,Medium,61,National / Other,General Residential,Unknown,16 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-09-11,20260911-005121-ae902a35,CARD-20260911-014,Distress,construction loan gap,Medium,60,Los Angeles / California,Workforce Housing,Unknown,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood
2026-09-11,20260911-005121-ae902a35,CARD-20260911-015,Distress,construction loan gap,Medium,60,Other / Unknown,Apartment,Affinius Capital,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/09/affinius-capital-axonic-capital-lexington-massachusetts-apartments/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-029,Entitlement Watch,Office-to-Residential Conversion,Medium,47,Colorado,Office-to-Residential Conversion,JLL,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://rebusinessonline.com/jll-negotiates-41-2m-sale-of-stanley-marketplace-in-aurora-colorado/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-030,Entitlement Watch,Office-to-Residential Conversion,Low,42,Atlanta / Georgia,Apartment,Unknown,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/
2026-09-11,20260911-005121-ae902a35,CARD-20260911-031,Entitlement Watch,Office-to-Residential Conversion,Low,42,Los Angeles / California,Office-to-Residential Conversion,Unknown,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://la.urbanize.city/post/former-sunkist-hq-become-95-apartments
