run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0049,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,California,Apartment,Marcus & Millichap,2026-09-11,2026-09-11,10,9,Unknown Stage,Unknown Stage,100,32,0,0,0,0,2,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0047,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Apartment,Freddie Mac,2026-09-11,2026-09-11,11,9,Unknown Stage,Unknown Stage,98,31,0,0,4,0,3,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0054,"Office-to-Residential Conversion - Colorado - JLL Negotiates $41.2M Sale of Stanley Marketplace in Aurora, Colorado",Unknown,Colorado,Office-to-Residential Conversion,JLL,2026-09-11,2026-09-11,12,10,Unknown Stage,Unknown Stage,92,32,2,0,0,0,3,Newly Detected,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0050,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,California,California,Affordable Housing,Unknown,2026-09-11,2026-09-11,14,6,Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,85,40,0,0,0,0,0,Unknown,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0061,BTR / Build-to-Rent - Dallas / Texas - Dominium to Build 350 Affordable BTR Units in Terrell,Unknown,Dallas,BTR / Single-Family Rental,Unknown,2026-09-11,2026-09-11,6,3,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,94,38,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0084,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $5.4M Sale and $3.8M Financing of 20-Unit Multifamily Property...,California,Los Angeles,Multifamily,Marcus & Millichap,2026-09-11,2026-09-11,7,6,Unknown Stage,Unknown Stage,93,23,0,0,0,0,0,Newly Detected,Unknown,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0068,Acquisition - Las Vegas / Nevada - BWE Secures $71M in Acquisition Financing for Las Vegas Multifamily Portfolio,Unknown,Las Vegas,Multifamily,Freddie Mac,2026-09-11,2026-09-11,5,5,Unknown Stage,Unknown Stage,93,22,0,0,3,0,0,Newly Detected,Unknown,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0037,JV / Partnership - Atlanta / Georgia - Kennedy Wilson in Partnership with Shimizu Corp Announce Plans for 382-Unit Luxury Multifa...,Unknown,Atlanta,Multifamily,Kennedy Wilson,2026-09-11,2026-09-11,5,5,Early Site Signal,Early Site Signal,91,22,0,0,0,0,0,Newly Detected,No Clear Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0153,Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,Unknown,South Florida,Mixed-Use Residential,Unknown,2026-09-11,2026-09-11,12,3,Delivery / Opening; Unknown Stage; Unknown Stage; Refinancing / Recapitalization,Delivery / Opening,83,52,0,12,6,0,0,Mature / Operating,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0079,Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Unknown,Los Angeles / California,Office-to-Residential Conversion,Unknown,2026-09-11,2026-09-11,5,3,Unknown Stage; Unknown Stage,Unknown Stage,84,44,5,0,0,0,0,Unknown,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0109,Acquisition - New York - Kite Realty Trust Trades Grocery-Anchored White Plains Retail for $50M,New York,New York,General Residential,JLL,2026-09-11,2026-09-11,10,8,Unknown Stage,Unknown Stage,84,21,0,0,0,0,3,Newly Detected,Unknown,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0087,Acquisition - Los Angeles / California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in Chino Hills California,California,Los Angeles,Apartment,Waterton,2026-09-11,2026-09-11,7,6,Unknown Stage,Unknown Stage,77,20,0,0,0,0,0,Newly Detected,Unknown,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0089,Modular / Construction Innovation - Los Angeles / California - Logos Faith Tests Modular Construction for Affordable Housing Scale,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,2026-09-11,2026-09-11,5,5,Vertical Construction,Vertical Construction,78,18,1,5,0,0,0,Persistent Same Stage,No Clear Stall Risk,81,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0150,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Unknown,South Florida,Apartment,Berkadia,2026-09-11,2026-09-11,8,4,Refinancing / Recapitalization; Refinancing / Recapitalization,Refinancing / Recapitalization,88,49,0,8,8,0,0,Persistent Same Stage,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0147,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Seattle,Seattle,Apartment,Mack Real Estate Group,2026-09-11,2026-09-11,9,8,Refinancing / Recapitalization,Refinancing / Recapitalization,85,48,0,0,8,1,2,Newly Detected,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-09-11,20260911-005121-ae902a35,PRJ-20260911-0117,"Construction Financing - Other / Unknown - Affinius Capital, Axonic Capital Lend $48M for Suburban Boston Apartments Build",Unknown,Unknown,Apartment,Affinius Capital,2026-09-11,2026-09-11,6,6,,Unknown Stage,85,47,0,6,0,1,1,Newly Detected,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
