run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-11,20260911-005121-ae902a35,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-11,20260911-005121-ae902a35,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California; New York City / New York; Other / Unknown; Texas,Core Multifamily News,Other,acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption,5,100,85.2,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-11,20260911-005121-ae902a35,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Las Vegas / Nevada,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,89,80.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-11,20260911-005121-ae902a35,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-11,20260911-005121-ae902a35,Global Real Estate Advisors,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Medium,95,Track capital deployment and pricing signals
2026-09-11,20260911-005121-ae902a35,Spandrel Development Partners,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,New York; Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,office-to-residential conversion; JV / partnership; market expansion; operational technology / AI adoption,2,100,86.5,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,95,Map potential GP / JV relationship and monitor partnership activity
2026-09-11,20260911-005121-ae902a35,Mack Real Estate Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Seattle,Core Multifamily News,Other,refinancing; JV / partnership,1,98,98.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Medium,94,Map potential GP / JV relationship and monitor partnership activity
2026-09-11,20260911-005121-ae902a35,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-11,20260911-005121-ae902a35,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Multifamily,Atlanta / Georgia,Core Multifamily News,Other,JV / partnership,1,73,73.0,No Clear Capital Flow Signal,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-09-11,20260911-005121-ae902a35,Associated Bank,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Dallas / Texas,Site / Parcel Source Expansion,Other,BTR expansion; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,91,Monitor only
