run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Hollywood,3,3,3,3,1,4,Workforce Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,100,48,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Santa Monica,3,3,2,2,1,3,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Santa Monica / California - Housing unwrapped at 11261 Santa Monica Boulevard; Housing unwrapped at 11261 Santa Monica Boulevard; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,100,48,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,West Hollywood,3,3,3,3,1,4,Workforce Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,100,48,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Anaheim,1,1,0,1,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community,72,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Los Angeles,7,3,2,0,0,0,Affordable Housing,Adaptive Reuse,Mixed-use corridor,Unknown,Acquisition - Los Angeles / California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in Chino Hills California; Construction begins for affordable housing at former MacLaren Hall site in El Monte; Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $5.4M Sale and $3.8M Financing of 20-Unit Multifamily Property...; Former Sunkist HQ to become 95 apartments; Housing unwrapped at 11261 Santa Monica Boulevard,65,30,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,California,0,3,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition; Disposition / Exit - California - Colliers Team Closes Sale of 107-Unit Central Valley Apartments; General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,24,20,No,Monitor only,Monitor only,Low
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Inland Empire,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in Chino Hills California,12,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,MMCC Arranges Financing for Orange Multifamily Acquisition; Tishman Speyer Acquires 376-Unit Anaheim Rental Community; WNC Closes on 23rd California-Focused Affordable Housing Fund,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Riverside,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in Chino Hills California,12,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,San Bernardino,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in Chino Hills California,12,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
