run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Miami,Florida,6,6,0,6,4,6,Mixed-Use Residential,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,97,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos; Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail; Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development; Development Group Inks $58M Construction Loan for Coconut Grove Condos; Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail"
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Hollywood,Los Angeles,3,3,3,3,1,4,Workforce Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,100,48,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Santa Monica,Los Angeles,3,3,2,2,1,3,Affordable Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,100,48,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Santa Monica / California - Housing unwrapped at 11261 Santa Monica Boulevard; Housing unwrapped at 11261 Santa Monica Boulevard; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,West Hollywood,Los Angeles,3,3,3,3,1,4,Workforce Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,100,48,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood; JV / Partnership - Los Angeles / California - Senior affordable housing wraps up work at 1041 N. Martel Ave. in West Hollywood; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,New York,New York,5,5,1,5,1,4,Office-to-Residential Conversion,Acquisition,Office-to-Residential Conversion,Office conversion corridor; Mixed-use corridor,100,46,20,Strategic watch submarket,Monitor entitlement precedent,400 South Tryon Mixed-Use Redevelopment to Include 399 Residences and W Hotels in Uptown Charlotte; Acquisition - New York - Kite Realty Trust Trades Grocery-Anchored White Plains Retail for $50M; Acquisition - New York City / New York - Global Real Estate Advisors Arranges Financing for Three Oregon Multifamily Properties; Construction Financing - New York City / New York - S3 Capital Lends $45M to Build Williamsburg Apartments on Church Land; Disposition / Exit - New York City / New York - Marcus & Millichap Brokers Sale of Free-Market Mixed-Use Property in Brooklyn
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Atlanta,Southeast,6,5,1,5,0,4,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; JLB Pursuing Buckhead Office-to-Apartments Conversion; JV / Partnership - Atlanta / Georgia - Kennedy Wilson in Partnership with Shimizu Corp Announce Plans for 382-Unit Luxury Multifa...
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Dallas,Texas,3,3,0,3,0,3,BTR / Single-Family Rental,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,"374-Unit Las Colinas Apartments Trade Hands; Acquisition - Dallas / Texas - 374-Unit Las Colinas Apartments Trade Hands; BTR / Build-to-Rent - Dallas / Texas - Carbon Shepherd Completes 84-Unit Independent Living Project in Sherman, Texas; BTR / Build-to-Rent - Dallas / Texas - Dominium to Build 350 Affordable BTR Units in Terrell; Carbon Shepherd Completes 84-Unit Independent Living Project in Sherman, Texas"
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Phoenix,Arizona,2,2,0,2,0,1,Mixed-Use Residential,Acquisition,General Entitlement Signal,Mixed-use corridor,80,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail; Evergreen Building Mesa Apartments, Retail; General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development; JPI Adding 397 Apartments to City North Development"
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Charlotte,Southeast,2,2,1,2,0,1,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor; Mixed-use corridor,79,11,20,Strategic watch submarket,Monitor entitlement precedent,"400 South Tryon Mixed-Use Redevelopment to Include 399 Residences and W Hotels in Uptown Charlotte; JV / Partnership - Sun Belt - Spandrel, 7G Group to Add W Hotel as Anchor for Uptown Charlotte Tower Redevelopment; Office-to-Residential Conversion - New York - 400 South Tryon Mixed-Use Redevelopment to Include 399 Residences and W Hotels in Uptown C...; Spandrel, 7G Group to Add W Hotel as Anchor for Uptown Charlotte Tower Redevelopment"
2026-09-11,20260911-005121-ae902a35,2026-09-11 00:51:21,Anaheim,Orange County,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,72,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community
