run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-11,20260911-005121-ae902a35,ENT-20260911-007,Colorado,Colorado,Office-to-Residential Conversion,JLL,"Office-to-Residential Conversion - Colorado - JLL Negotiates $41.2M Sale of Stanley Marketplace in Aurora, Colorado",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","JLL Negotiates $41.2M Sale of Stanley Marketplace in Aurora, Colorado",REBusiness Online,https://rebusinessonline.com/jll-negotiates-41-2m-sale-of-stanley-marketplace-in-aurora-colorado/,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-011,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-010,Los Angeles / California,Los Angeles / California,Office-to-Residential Conversion,Unknown,Office-to-Residential Conversion - Los Angeles / California - Former Sunkist HQ to become 95 apartments,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Former Sunkist HQ to become 95 apartments,Urbanize LA,https://la.urbanize.city/post/former-sunkist-hq-become-95-apartments,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-001,New York,Los Angeles,Office-to-Residential Conversion,,400 South Tryon Mixed-Use Redevelopment to Include 399 Residences and W Hotels in Uptown Charlotte,Office-to-Residential Conversion,Early Planning,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,20,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",400 South Tryon Mixed-Use Redevelopment to Include 399 Residences and W Hotels in Uptown Charlotte,Yield PRO,https://yieldpro.com/2026/09/400-south-tryon/,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-004,Other / Unknown,Los Angeles,Office-to-Residential Conversion,,"Meeting Tonight for Amoeba Apartments in Southside, Berkeley",Adaptive Reuse,Early Planning,Unknown,Office conversion policy,No,zoning,No,2026,20,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Meeting Tonight for Amoeba Apartments in Southside, Berkeley",SF YIMBY,https://sfyimby.com/2026/09/meeting-tonight-for-amoeba-apartments-in-southside-berkeley.html,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-012,Other / Unknown,Unknown,Office-to-Residential Conversion,Unknown,"Office-to-Residential Conversion - Other / Unknown - Meeting Tonight for Amoeba Apartments in Southside, Berkeley",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Meeting Tonight for Amoeba Apartments in Southside, Berkeley",SF YIMBY,https://sfyimby.com/2026/09/meeting-tonight-for-amoeba-apartments-in-southside-berkeley.html,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-005,National,Other / Unknown,Senior Housing,,One Generation’s Senior Housing Boom Is Another’s Bust,Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,2026,28,38,Low relevance,Benchmark density bonus / TOC use and project economics,One Generation’s Senior Housing Boom Is Another’s Bust,Commercial Observer,https://commercialobserver.com/2026/09/senior-housing-boom-baby-boomers-generations/,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-002,Los Angeles / California,Los Angeles,Apartment,,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Planning Approval,Under Review,Planning Commission,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Monitor entitlement status for repeated confirmation,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-009,Los Angeles / California,Los Angeles / California,Apartment,Unknown,Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood,Low
2026-09-11,20260911-005121-ae902a35,ENT-20260911-003,Other / Unknown,Los Angeles,Apartment,,"Zoning Adjustment Board Meeting Tomorrow For 2955 Shattuck Avenue, Berkeley",Zoning / Rezoning,Early Planning,Unknown,General regulatory watch,No,zoning,No,2026,20,30,Low relevance,Monitor entitlement status for repeated confirmation,"Zoning Adjustment Board Meeting Tomorrow For 2955 Shattuck Avenue, Berkeley",SF YIMBY,https://sfyimby.com/2026/09/zoning-adjustment-board-meeting-tomorrow-for-2955-shattuck-avenue-berkeley.html,Low
