run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Los Angeles,7,4,9,1,0,1,Apartment,Entitlement Approval,Mixed-use corridor,Unknown,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park; Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista; Apartments slated for 3648 S. Empire Dr. in Palms; Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,100,42,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Anaheim,1,1,0,1,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community,72,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Inglewood,1,1,1,1,0,1,Mixed-Use Residential,CEQA / Environmental Review,Office conversion corridor,Unknown,Inglewood begins EIR process for general plan update; Office-to-Residential Conversion - Los Angeles / California - Inglewood begins EIR process for general plan update,66,65,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Miracle Mile,1,1,0,1,0,1,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,Acquisition - Los Angeles / California - Decron Buys Miracle Mile Apartments For $114M: The Los Angeles Deal Sheet; Decron Buys Miracle Mile Apartments For $114M: The Los Angeles Deal Sheet,61,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,California,0,7,0,0,0,0,Apartment,General Entitlement Signal,Density bonus corridor,Unknown,"Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition; Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...; Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East; Disposition / Exit - California - Private Investor Snags Brea Offices for $28M; Disposition / Exit - California - SoCal Family Office Snaps Up Apartments in Competitive Modesto Submarket",56,20,No,LA affordable / density bonus watch,Monitor only,Medium
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Hollywood,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Five homes planned at 1254 N. Orange Dr. in Hollywood; General Project Signal - Los Angeles / California - Five homes planned at 1254 N. Orange Dr. in Hollywood,55,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Beverly Grove,1,0,0,0,0,0,Senior Housing,General Entitlement Signal,Mixed-use corridor,Unknown,Mixed-use building starts to rise at 8000 Beverly Blvd.,12,30,No,Monitor only,Monitor only,Low
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Orange County,4,0,0,0,0,0,Apartment,General Entitlement Signal,Density bonus corridor,Unknown,MMCC Arranges Financing for Orange Multifamily Acquisition; Private Investor Snags Brea Offices for $28M; Tishman Speyer Acquires 376-Unit Anaheim Rental Community; WNC Closes on 23rd California-Focused Affordable Housing Fund,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,West LA,1,0,0,0,0,0,Office-to-Residential Conversion,General Entitlement Signal,General submarket monitoring,Unknown,Partnership Begins Leasing 27-Story Apartment Building in Jersey City,12,30,No,Monitor only,Monitor only,Low
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,Wilshire,1,0,0,0,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,Decron Buys Miracle Mile Apartments For $114M: The Los Angeles Deal Sheet,12,30,No,Koreatown multifamily watch,Monitor only,Low
