run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-C7BEF61308,DCL-20260921-006,100,General Project Signal - New York City / New York - Avison Young Arranges $115M in Agency Financing for Queens Apartment Building,General Project Signal - General Project Signal - New York City / New York - Avison Young Arranges $115M in Agency Financing for Queens Apartment Building,General Project Signal - Avison Young - New York,General Project Signal,New York City / New York,Affordable Housing,Avison Young,Fannie Mae,790 units,$115M; $115M; $115 million,$115M,1,1,1,REBusiness Online,Avison Young Arranges $115M in Agency Financing for Queens Apartment Building,New York City / New York,85
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-024A3745D0,DCL-20260921-001,100,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Refinancing - Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Refinancing - Avison Young - Fannie Mae - New York,Refinancing,New York City / New York,Apartment,Avison Young,Fannie Mae,301 units,$115M; $115M; $115m,$115M,1,1,1,Commercial Observer,Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,New York City / New York,95
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-27B01ECDC3,DCL-20260921-012,90,"Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...","Acquisition - Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...",Acquisition - CBRE - California,Acquisition,California,General Residential,CBRE,CBRE,,$27.8 million,$27.8 million,1,1,1,REBusiness Online,"Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, California",California,77
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-7BF2FDE2D0,DCL-20260921-002,90,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,Acquisition,California,Apartment,Freddie Mac,Freddie Mac,,$88 million,$88 million,1,1,1,Connect CRE Orange County,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,89
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-4913C367F2,DCL-20260921-004,90,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Acquisition - Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Acquisition - JLL - New York,Acquisition,New York City / New York,Multifamily,JLL,JLL,,$21.7M; $21.7M; $21.7 million,,1,1,1,REBusiness Online,JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,New York City / New York,85
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-57AFA76F6E,DCL-20260921-011,90,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Acquisition - Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Acquisition - JLL - New York,Acquisition,New York City / New York,Mixed-Use Residential,JLL,JLL,,$84M; $84M; $85 million,$84M,1,1,1,Commercial Observer,Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,New York City / New York,77
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-F7A43C80D9,DCL-20260921-016,90,Acquisition - Colorado - Michelson Organization and 29th Street Trade Aurora Colorado Multifamily in $73M Deal,Acquisition - Acquisition - Colorado - Michelson Organization and 29th Street Trade Aurora Colorado Multifamily in $73M Deal,Acquisition - Walker & Dunlop - Colorado,Acquisition,Colorado,Multifamily,Walker & Dunlop,Fannie Mae,,$73M; $72.5 million; $272,$30.6 million,1,1,1,Yield PRO,Michelson Organization and 29th Street Trade Aurora Colorado Multifamily in $73M Deal,Colorado,75
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-8316C3FE88,DCL-20260921-005,90,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$58M; $58M; $58 million,$58M,1,1,1,Connect CRE South Florida,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Miami / Florida,85
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-23E10ABAFA,DCL-20260921-020,90,Disposition / Exit - California - Private Investor Snags Brea Offices for $28M,Disposition / Exit - Disposition / Exit - California - Private Investor Snags Brea Offices for $28M,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$28M; $28M; $27.8,,1,1,1,Connect CRE California,Private Investor Snags Brea Offices for $28M,California,72
2026-09-21,20260921-005246-91e60804,2026-09-21 00:52:46,DFP-B8C746BA7E,DCL-20260921-009,90,Disposition / Exit - New York City / New York - Downtown Brooklyn Development Site Fetches $84M,Disposition / Exit - Disposition / Exit - New York City / New York - Downtown Brooklyn Development Site Fetches $84M,Disposition / Exit - JLL - New York,Disposition / Exit,New York City / New York,Mixed-Use Residential,JLL,JLL,,$84M; $84M; $83.5,,1,1,1,Connect CRE,Downtown Brooklyn Development Site Fetches $84M,New York City / New York,81
