run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-21,20260921-005246-91e60804,HCW-20260921-001,PRJ-20260921-0138,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Unknown,Queens,Avison Young,Apartment,Refinancing / Recapitalization,100,43,97,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-002,PRJ-20260921-0050,Acquisition - New York City / New York - Borough Developers Closes on $84M Sale of Downtown Brooklyn Development Site,Unknown,Brooklyn,JLL,Mixed-Use Residential,Site Acquisition / Site Control,97,36,96,Strong Institutional Signal,4,10,Institutional capital movement,Priority Asset Watch,Review immediately,"4 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-003,PRJ-20260921-0143,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Unknown,South Florida,Berkadia,Apartment,Refinancing / Recapitalization,88,49,96,Strong Institutional Signal,4,8,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-004,PRJ-20260921-0051,"Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...",California,California,CBRE,General Residential,Site Acquisition / Site Control,87,36,93,Strong Institutional Signal,9,25,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 25 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-005,PRJ-20260921-0111,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Unknown,New York City,JLL,Multifamily,Site Acquisition / Site Control,98,36,92,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-006,PRJ-20260921-0058,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,California,California,Marcus & Millichap,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,20,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-007,PRJ-20260921-0061,Acquisition - Colorado - Michelson Organization and 29th Street Trade Aurora Colorado Multifamily in $73M Deal,Unknown,Colorado,Walker & Dunlop,Multifamily,Site Acquisition / Site Control,78,36,91,Strong Institutional Signal,7,11,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-009,PRJ-20260921-0068,General Project Signal - Dallas / Texas - W&D Arranges $30M in LIHTC for Dallas Fort Worth Affordable Senior Housing,Unknown,Dallas,Walker & Dunlop,Senior Housing,Unknown Stage,86,30,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-008,PRJ-20260921-0072,JV / Partnership - Georgia - JLL Arranges $154.1M in Financing for Six-Property Retail Portfolio Spanning Three States,California,Georgia,JLL,General Residential,Unknown Stage,73,30,90,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-010,PRJ-20260921-0054,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-011,PRJ-20260921-0067,"Acquisition - Dallas / Texas - Bascom Buys 370-Unit, Value-Add Project Near Richardson",Unknown,Dallas,Bascom Group,Apartment,Unknown Stage,90,31,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-21,20260921-005246-91e60804,HCW-20260921-012,PRJ-20260921-0091,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Building Permit / Construction Permit,57,58,87,Strong Institutional Signal,5,23,Entitlement progression,Priority Asset Watch,Review immediately,"5 source file(s), 23 observation(s), latest stage Building Permit / Construction Permit, identity confidence 80"
2026-09-21,20260921-005246-91e60804,HCW-20260921-013,PRJ-20260921-0059,JV / Partnership - California - Harrison Street Launches New Multifamily Student Housing Partnership in San Diego Californ...,California,California,Unknown,Affordable Housing,Delivery / Opening,85,40,86,Strong Institutional Signal,6,20,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 20 observation(s), latest stage Delivery / Opening, identity confidence 80"
