run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-003,Refinancing / Maturity Window,California,Affordable Housing,Greystone,Fannie Mae,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,Connect CRE California,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-001,Acquisition Window,California,Apartment,AvalonBay,Unknown,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,No explicit timing reference,Unknown Timing,75,Medium,Acquisition Window,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,Connect CRE California,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-002,Construction Completion / Delivery,California,Senior Housing,Alliance Residential,JLL,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",No explicit timing reference,Unknown Timing,71,Medium,Construction Completion / Delivery; completed,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",Connect CRE California,https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-016,Construction Start,California,Affordable Housing,Unknown,Unknown,"Development Start - California - Waterford Property Co. Breaks Ground on Affordable Housing Project in Milpitas, California",No explicit timing reference,Unknown Timing,71,Medium,Construction Start,"Waterford Property Co. Breaks Ground on Affordable Housing Project in Milpitas, California",REBusiness Online,https://rebusinessonline.com/waterford-property-co-breaks-ground-on-affordable-housing-project-in-milpitas-california/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-006,Refinancing / Maturity Window,Dallas / Texas,Apartment,Greystar,Unknown,Refinancing - Dallas / Texas - Affinius Capital Provides Loan for Refinancing of 594-Unit Apartment Community in Fort Wor...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Affinius Capital Provides Loan for Refinancing of 594-Unit Apartment Community in Fort Worth,REBusiness Online,https://rebusinessonline.com/affinius-capital-provides-loan-for-refinancing-of-594-unit-apartment-community-in-fort-worth/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-009,Refinancing / Maturity Window,Los Angeles / California,Student Housing,Unknown,Unknown,Refinancing - Los Angeles / California - Priority Capital Advisory Arranges $13.6M Bridge Loan for Refinancing of Los Angeles Multi...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Priority Capital Advisory Arranges $13.6M Bridge Loan for Refinancing of Los Angeles Multifamily Property,REBusiness Online,https://rebusinessonline.com/priority-capital-advisory-arranges-13-6m-bridge-loan-for-refinancing-of-los-angeles-multifamily-property/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-004,Refinancing / Maturity Window,New York City / New York,Affordable Housing,JLL,Freddie Mac,Refinancing - New York City / New York - JLL Provides $69.5M Agency Loan for Refinancing of Manhattan Apartment Building,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,JLL Provides $69.5M Agency Loan for Refinancing of Manhattan Apartment Building,REBusiness Online,https://rebusinessonline.com/jll-provides-69-5m-agency-loan-for-refinancing-of-manhattan-apartment-building/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-005,Refinancing / Maturity Window,Other / Unknown,Apartment,JLL,JLL,Refinancing - Other / Unknown - Knighthead Funding Provides $32M Loan for Refinancing of Metro Chicago Apartment Community,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Knighthead Funding Provides $32M Loan for Refinancing of Metro Chicago Apartment Community,REBusiness Online,https://rebusinessonline.com/knighthead-funding-provides-32m-loan-for-refinancing-of-metro-chicago-apartment-community/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-008,Refinancing / Maturity Window,Other / Unknown,Apartment,JLL,JLL,Refinancing - Other / Unknown - Knighthead Funding Provides $32M Refinancing for Newly Built MF in Glenview,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Knighthead Funding Provides $32M Refinancing for Newly Built MF in Glenview,Connect CRE Apartments,https://www.connectcre.com/stories/knighthead-funding-provides-32m-refinancing-for-newly-built-mf-in-glenview/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-033,Distress Sale Timing,California,Affordable Housing,Greystone,Fannie Mae,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,No explicit timing reference,Unknown Timing,70,Medium,Distress Sale Timing,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-010,Refinancing / Maturity Window,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Terra Nabs $245M Permanent Loan for 47-acre Project in Miami-Dade,No explicit timing reference,Unknown Timing,70,Medium,Refinancing / Maturity Window,Terra Nabs $245M Permanent Loan for 47-acre Project in Miami-Dade,Commercial Observer,https://commercialobserver.com/2026/08/terra-miami-dade-upland-park-dolphin/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-034,Distress Sale Timing,California,Apartment,JLL,JLL,Construction Financing - California - CedarSt Lands $80M for San Diego Multifamily Project,No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,CedarSt Lands $80M for San Diego Multifamily Project,,https://commercialobserver.com/2026/08/san-diego-multifamily-crossharbor-cedarst/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-018,Entitlement / Permitting,California,Apartment,Unknown,Unknown,Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer,No explicit timing reference,Unknown Timing,67,Medium,Entitlement / Permitting; permitting,Notable multifamily policy and legal moves from this summer,Multifamily Dive,https://www.multifamilydive.com/news/state-local-multifamily-policy-legislation-lawsuit/828956/,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-015,Acquisition Window,New York City / New York,Apartment,Unknown,Unknown,Acquisition - New York City / New York - Manhattan Condo Site Changes Hands for $34M,No explicit timing reference,Unknown Timing,66,Medium,Acquisition Window,Manhattan Condo Site Changes Hands for $34M,Connect CRE Apartments,https://www.connectcre.com/stories/manhattan-condo-site-changes-hands-for-34m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-025,Refinancing / Maturity Window,Other / Unknown,Apartment,Unknown,Unknown,Refinancing - Other / Unknown - Dwight Supplies $70M Refi on Newark Multifamily Tower,No explicit timing reference,Unknown Timing,66,Medium,Refinancing / Maturity Window,Dwight Supplies $70M Refi on Newark Multifamily Tower,Commercial Observer,https://commercialobserver.com/2026/08/dwight-newark-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-007,Entitlement / Permitting,Los Angeles / California,Student Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Rendering vs. Reality: Mixed-use complex at 3900 S. Figueroa St. in Expo Park,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Rendering vs. Reality: Mixed-use complex at 3900 S. Figueroa St. in Expo Park,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-mixed-use-complex-3900-s-figueroa-st-expo-park,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-013,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-complex-underway-708-s-gramercy-dr-koreatown,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-01,20260901-014157-7c7e8ccc,TIM-20260901-014,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; entitled; permitting,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,Urbanize LA,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
