run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-01,20260901-014157-7c7e8ccc,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,California; Houston / Texas,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,2,100,88.5,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Apartment,California,Regional / California / LA Sources,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-01,20260901-014157-7c7e8ccc,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Miami / Florida; Other / Unknown; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,77.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Apartment,California,Regional / California / LA Sources,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-01,20260901-014157-7c7e8ccc,Fairfield Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,3,100,89.7,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,2,100,95.5,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; New York City / New York; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption,5,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Priority Capital Advisory,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Los Angeles / California,Site / Parcel Source Expansion,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,MAA,Tier 2 / Strategic Watch,75,Apartment,Sun Belt,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Mill Creek Residential,Tier 2 / Strategic Watch,75,Apartment,Sun Belt,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Dallas / Texas,Site / Parcel Source Expansion,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,96,Track refinancing or recapitalization pipeline
2026-09-01,20260901-014157-7c7e8ccc,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California; Dallas / Texas; Washington DC,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; operational technology / AI adoption,3,82,79.3,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-01,20260901-014157-7c7e8ccc,Capital Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Connecticut; Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; entitlement; office-to-residential conversion; JV / partnership; distressed opportunity; operational technology / AI adoption,4,86,70.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-09-01,20260901-014157-7c7e8ccc,Greystone,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-09-01,20260901-014157-7c7e8ccc,Greenstone Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,96,96.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,89,Map potential GP / JV relationship and monitor partnership activity
