run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-001,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,Los Angeles,Greystone,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,60,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,Medium
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-002,Construction Financing - California - CedarSt Lands $80M for San Diego Multifamily Project,San Diego,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,100,51,High relevance to Woomi site strategy,Track site control precedent,"Review parcel clue, entitlement path, sponsor, and comparable sites",CedarSt Lands $80M for San Diego Multifamily Project,https://commercialobserver.com/2026/08/san-diego-multifamily-crossharbor-cedarst/,Medium
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-005,Refinancing - Dallas / Texas - Affinius Capital Provides Loan for Refinancing of 594-Unit Apartment Community in Fort Wor...,Fort Worth,Los Angeles,Greystar,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,100,48,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Affinius Capital Provides Loan for Refinancing of 594-Unit Apartment Community in Fort Worth,https://rebusinessonline.com/affinius-capital-provides-loan-for-refinancing-of-594-unit-apartment-community-in-fort-worth/,High
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-003,Entitlement / Permitting - Los Angeles / California - Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,8911 Ramsgate Ave,Los Angeles,Unknown,Affordable Housing,Entitled / approved,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Entitlement / Planning,100,44,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,High
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-006,Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments,Inland Empire,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Site Search / Early Signal,100,38,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,CBRE Brokers Sale of Vintage Redlands Apartments,https://www.connectcre.com/stories/cbre-brokers-sale-of-vintage-redlands-apartments/,Medium
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-019,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,8911 Ramsgate Ave,Los Angeles,,Affordable Housing,Entitled / approved,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,Medium
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-011,Development Start - Los Angeles / California - Affordable housing starts to rise at 216 S. Avenue 24 in Lincoln Heights,216 S. Avenue,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing starts to rise at 216 S. Avenue 24 in Lincoln Heights,https://la.urbanize.city/post/affordable-housing-starts-rise-216-s-avenue-24-lincoln-heights,High
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-012,Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,708 S. Gramercy Dr,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown,https://la.urbanize.city/post/affordable-housing-complex-underway-708-s-gramercy-dr-koreatown,High
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-013,Entitlement / Permitting - Los Angeles / California - Rendering vs. Reality: Mixed-use complex at 3900 S. Figueroa St. in Expo Park,3900 S. Figueroa St,Los Angeles,Unknown,Student Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Rendering vs. Reality: Mixed-use complex at 3900 S. Figueroa St. in Expo Park,https://la.urbanize.city/post/rendering-vs-reality-mixed-use-complex-3900-s-figueroa-st-expo-park,High
2026-09-01,20260901-014157-7c7e8ccc,LAA-20260901-004,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,Los Angeles,AvalonBay,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,High
