run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-01,20260901-014157-7c7e8ccc,art_ec3ebb15c7a6967a,art_023c8dba978a3463; art_8953afbf2868d0d7; art_ebb39dec8d693707; art_d6d06daa06569356; art_ec3ebb15c7a6967a,Development Activity,acceptable_repeat,2026-08-27,2026-09-01,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,,California,matched state keyword: California,JLL,JLL,JLL,San Diego Multifamily Project Residential; CedarSt Companies; Courtesy CedarST Companies; Courtesy JLL CedarSt Companies; Freddie Mac; Drake Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 545 units; project/asset term: senior housing,high,Project / Asset,Apartment,disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption,California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,5,100.0,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_ec3ebb15c7a6967a,art_ec3ebb15c7a6967a; art_79f1291dfb62dbb3,Development Activity,acceptable_repeat,2026-08-27,2026-09-01,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,,California,matched state keyword: California,Alliance Residential,Alliance Residential,Alliance Residential,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 545 units; project/asset term: senior housing,high,Project / Asset,Senior Housing,disposition / exit; JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,88.5,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_ac03f25d9f6e54c4,art_ac03f25d9f6e54c4; art_22a15f6c44643113,Development Activity,acceptable_repeat,2026-08-28,2026-09-01,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 190-unit; address/street: 4135 park boulevard; project/asset term: apartments,high,Project Financing / Capital Event,Affordable Housing,refinancing; JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,95.5,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_19fc60379ec38c9a,art_827074beabd1114b; art_53b3dfd808bcd4b4; art_19fc60379ec38c9a; art_27a4662714b139d8,GP / Capital Activity,new_or_fresh,2026-08-31,2026-09-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",CBRE,CBRE,CBRE,Independencia Asset Management,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,4,77.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_19fc60379ec38c9a,art_ac96b0b6100c097c; art_1d52cfb4e6bbc0bc; art_74b6034bca9c58bb; art_19fc60379ec38c9a,GP / Capital Activity,new_or_fresh,2026-08-31,2026-09-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Capital Partners,Capital Partners,Capital Partners,Atlanta Apartment Community Saratoga Capital Partners; CWS Capital Partners; CBRE,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; entitlement; office-to-residential conversion; JV / partnership; distressed opportunity; operational technology / AI adoption,Atlanta / Georgia,Site / Parcel Source Expansion,Other,4,70.8,97,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_d3502aa2e312c22f,art_18b78f0a48de6ecc; art_d3502aa2e312c22f; art_80c755924a66e3e6,GP / Capital Activity,acceptable_repeat,2026-08-28,2026-09-01,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Fairfield Residential,Fairfield Residential,Fairfield Residential,South Florida Deal Sheet Cortland Partners; West Palm Beach California-based Fairfield Residential; Multifamily West Palm Beach Investments; Courtesy Fairfield Residential; Cortland Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,disposition / exit; JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Core Multifamily News; Site / Parcel Source Expansion,Other,3,89.7,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_a4a7d97ce9a3ba63,art_6595ac6c3493f1ac; art_a4a7d97ce9a3ba63; art_97f6723d1fa6de52,Development Activity,new_or_fresh,2026-08-31,2026-09-01,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 456-unit; project/asset term: multifamily property,high,Project / Asset,Multifamily,disposition / exit; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,3,79.3,95,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_b6e308bdb7cb3643,art_b6e308bdb7cb3643,GP / Capital Activity,acceptable_repeat,2026-08-28,2026-09-01,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,,California,matched state keyword: California,AvalonBay,AvalonBay,AvalonBay,Equity Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,91,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_b6e308bdb7cb3643,art_b6e308bdb7cb3643,GP / Capital Activity,acceptable_repeat,2026-08-28,2026-09-01,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,,California,matched state keyword: California,Equity Residential,Equity Residential,Equity Residential,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-01,20260901-014157-7c7e8ccc,art_ac03f25d9f6e54c4,art_ac03f25d9f6e54c4,Development Activity,acceptable_repeat,2026-08-28,2026-09-01,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,,California,matched state keyword: California,Greystone,Greystone,Greystone,Fannie Mae,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 190-unit; address/street: 4135 park boulevard; project/asset term: apartments,high,Project Financing / Capital Event,Affordable Housing,refinancing; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
