run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-001,PRJ-20260815-0072,Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily,California,California,JLL,Apartment,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,12,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-002,PRJ-20260815-0167,Refinancing - California - Westphal Company Lands $56M Refi for San Diego Apartments,California,San Diego,Fannie Mae,Apartment,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-003,PRJ-20260815-0070,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,20,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 20 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-005,PRJ-20260815-0112,Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...,California,Los Angeles,Walker & Dunlop,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,12,Needs Review,Confirmed,Immediate strategic review,"6 source file(s), 12 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-007,PRJ-20260815-0128,"JV / Partnership - National - Brookfield, SWI Form $694M Multifamily Venture, Plan $500M In Sales",Unknown,National,Brookfield,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,15,Needs Review,Confirmed,Immediate strategic review,"8 source file(s), 15 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-006,PRJ-20260815-0058,Disposition / Exit - Atlanta / Georgia - ATC Sells 290-Unit Augusta Apartment Complex,Unknown,Atlanta,Berkadia,Apartment,95,100,95,60,99,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-015,PRJ-20260815-0173,Entitlement / Permitting - San Francisco / California - New Developer to Push Forward on Housing at 400 Divisadero Street in San Francisco,San Francisco / California,San Francisco,Greystar,General Residential,95,100,75,95,90,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-022,PRJ-20260815-0064,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,95,100,95,60,88,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-023,PRJ-20260815-0073,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,California,Marcus & Millichap,Apartment,95,100,95,60,88,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-15,20260815-232054-01eb7c52,SQ-20260815-028,PRJ-20260815-0063,Refinancing - Austin / Texas - Vantage Inks $103M Refi on Three Texas Rental Assets,Unknown,Austin,Benefit Street Partners,Apartment,95,92,85,95,78,89,Institutional Grade,Strong Institutional Signal,Very Low,Stable,4,4,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
