run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Miami,Florida,5,5,0,4,2,4,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,63,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community; Construction Financing - Miami / Florida - S3 Capital Lends $35M for Miami-Dade County Apartments; Disposition / Exit - Miami / Florida - W. Palm Beach Investor Buys Condo Property, Converting to Apartment Units; General Project Signal - Miami / Florida - Related Planning Apartments on Site at Fort Lauderdale Office Park"
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Atlanta,Southeast,8,7,1,7,1,4,Apartment,Acquisition,Office-to-Residential Conversion,University-adjacent,100,45,45,Strategic watch submarket,Monitor entitlement precedent,ATC Sells 290-Unit Augusta Apartment Complex; Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Los Angeles,Los Angeles,10,9,6,2,0,2,Affordable Housing,Acquisition,Entitlement Approval,Mixed-use corridor,100,44,55,High relevance to Woomi site strategy,Monitor entitlement precedent,23 homes coming to Uptown Newport Village; 405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys; Acquisition - Los Angeles / California - BXP Signs on as Development Advisor for Unfinished Oceanwide Tower Mixed-Use Project in Sa...; Acquisition - Los Angeles / California - Walker & Dunlop Arranges $33.2M Acquisition Loan for Los Angeles Multifamily Rental Commun...; Acquisition - Los Angeles / California - Walker & Dunlop Provides $33.2M Agency Acquisition Loan for Los Angeles Multifamily Commun...
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Phoenix,Arizona,4,4,0,4,0,4,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - ColRich Pays $52.4M for Mesa Rental Community; Acquisition - Phoenix / Arizona - Cushman & Wakefield Arranges $19.9M in Acquisition Financing for Medical Office Buildings...; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; ColRich Pays $52.4M for Mesa Rental Community
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,California,National / Other,0,6,2,0,0,0,Apartment,Acquisition,Entitlement Approval,General submarket monitoring,86,11,20,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions; Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily; Disposition / Exit - California - Value-Add Golden Hill Apartments Trade in 1031 Exchange; Entitlement / Permitting - California - Monterey Park approves upsized project at 114 E. Garvey Avenue"
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Dallas,Texas,2,2,0,2,0,2,Apartment,General Project Signal,General Entitlement Signal,Downtown infill,77,0,20,Strategic watch submarket,Review potential acquisition pipeline,Development Start - Dallas / Texas - Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering; General Project Signal - Dallas / Texas - Trademark Completes 321-Unit Vickery Apartments in Downtown Fort Worth; Teeple Adding 312-Unit Student Housing Project to Texas A&M Offering; Trademark Completes 321-Unit Vickery Apartments in Downtown Fort Worth
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Scottsdale,Arizona,3,2,0,2,0,2,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,77,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Cushman & Wakefield Arranges $19.9M in Acquisition Financing for Medical Office Buildings...; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; Cushman & Wakefield Arranges $19.9M in Acquisition Financing for Medical Office Buildings in Scottsdale; Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; Rockwell Pays $42M for 182-Unit Scottsdale Rental Community
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,New York,New York,3,2,0,2,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,Mixed-use corridor,71,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Developer Proposes 600+ Mixed-Income Apartments in Bronx’s Soundview Neighborhood; General Project Signal - New York City / New York - High Street Residential Tops Out 25-Story Apartment Building in Manhattan; High Street Residential Tops Out 25-Story Apartment Building in Manhattan; JV / Partnership - New York City / New York - Partnership Nears Completion of $158M Workforce Housing Project in Mount Vernon, New York; Partnership Nears Completion of $158M Workforce Housing Project in Mount Vernon, New York"
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,East Hollywood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,69,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Hollywood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,69,16,42,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 1058 N. Kingsley Dr. in East Hollywood
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Watts,Los Angeles,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,66,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Fresh renderings for Watts Towers Art Center revamp; Office-to-Residential Conversion - Los Angeles / California - Fresh renderings for Watts Towers Art Center revamp
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,64,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Austin,Texas,1,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,62,49,20,Strategic watch submarket,Review potential acquisition pipeline,Refinancing - Austin / Texas - Vantage Inks $103M Refi on Three Texas Rental Assets; Vantage Inks $103M Refi on Three Texas Rental Assets
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Pasadena,Los Angeles,1,1,0,1,0,0,Senior Housing,General Project Signal,General Entitlement Signal,Mixed-use corridor,54,0,30,Strategic watch submarket,Monitor only,General Project Signal - National - Mixed-use senior housing project slated for 540 S. Lake Ave. in Pasadena; Mixed-use senior housing project slated for 540 S. Lake Ave. in Pasadena
