run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,California,Apartment,25,19,13,85.9,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Los Angeles,Affordable Housing,15,11,10,85.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,National / Other,Multifamily,32,17,8,74.3,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Southeast,Apartment,10,7,3,78.7,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Florida,Apartment,6,5,1,82.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Texas,Apartment,4,4,2,90.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Arizona,Apartment,4,3,3,78.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Phoenix,Apartment,4,3,3,78.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,New York,Affordable Housing,3,3,2,83.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Dallas,Apartment,2,2,1,88.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Austin,Apartment,1,1,1,87.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Seattle,Apartment,1,1,0,82.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-15,20260815-232054-01eb7c52,2026-08-15 23:20:54,Sun Belt,Apartment,1,1,0,77.0,Rent Growth / Demand,None detected,General market monitoring,Strategic Watch Market,Monitor only
