run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0105,Construction Financing - New York - Transit-Oriented Fair Lawn Multifamily Scores $67M Construction Loan,New York,New York,Apartment,PCCP,2026-07-04,2026-07-04,10,9,Refinancing / Recapitalization,Refinancing / Recapitalization,98,48,0,10,10,1,2,Persistent Same Stage,Low Stall Risk,92,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0066,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Unknown,L.A.,Affordable Housing,Kennedy Wilson,2026-07-04,2026-07-04,7,7,Early Site Signal,Early Site Signal,100,37,2,0,0,0,0,Persistent Same Stage,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0165,"Refinancing - Riverside / California - PCCP Provides $61.3M Loan to Refinance 287-Unit Apartment Community in Washington, D.C.",Unknown,"Washington, D.C.",Apartment,Kennedy Wilson,2026-07-04,2026-07-04,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,94,45,0,0,5,0,0,Persistent Same Stage,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0048,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,California,Apartment,Fannie Mae,2026-07-04,2026-07-04,11,9,Unknown Stage,Unknown Stage,100,32,0,0,11,0,3,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0053,Refinancing - California - Gantry Arranges $15.4M in Financing for Two Retail Properties in Monterey Bay Region,California,California,Apartment,Unknown,2026-07-04,2026-07-04,15,7,Refinancing / Recapitalization; Unknown Stage; Unknown Stage,Refinancing / Recapitalization,81,64,0,0,7,1,0,Persistent Same Stage,Medium Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0082,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",California,Los Angeles,Affordable Housing,Kennedy Wilson,2026-07-04,2026-07-04,17,8,Unknown Stage; Unknown Stage,Unknown Stage,91,36,4,0,0,0,0,Unknown,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0056,General Project Signal - Dallas / Texas - JPI Closes 9.32-Acre Development Site in Austin Plans 342-Unit Class A Multifamily Communi...,Unknown,Dallas,Mixed-Use Residential,JPI,2026-07-04,2026-07-04,15,5,Site Acquisition / Site Control; Unknown Stage; Unknown Stage,Site Acquisition / Site Control,96,30,0,0,0,0,0,Unknown,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0128,Acquisition - Phoenix / Arizona - Inland Real Estate Group Offloads Lakewood Apartment Community for $71.5M,Unknown,Phoenix,Apartment,CBRE,2026-07-04,2026-07-04,7,5,Site Acquisition / Site Control; Site Acquisition / Site Control,Site Acquisition / Site Control,100,18,0,0,0,0,0,Newly Detected,No Clear Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0039,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,Unknown,2026-07-04,2026-07-04,6,3,Unknown Stage; Unknown Stage,Unknown Stage,79,32,0,0,0,0,0,Unknown,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0084,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,California,Los Angeles,Affordable Housing,Unknown,2026-07-04,2026-07-04,19,3,Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage; Unknown Stage,Unknown Stage,75,33,19,0,0,0,0,Unknown,Low Stall Risk,79,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0051,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,Affordable Housing,PEF Advisors,2026-07-04,2026-07-04,11,10,Refinancing / Recapitalization,Refinancing / Recapitalization,63,27,0,0,9,1,2,Persistent Same Stage,Low Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0086,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,Other / Unknown,Los Angeles,Mixed-Use Residential,Unknown,2026-07-04,2026-07-04,51,7,Delivery / Opening; Unknown Stage,Delivery / Opening,70,11,51,51,0,0,0,Mature / Operating,No Clear Stall Risk,78,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0148,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-Unit Apartment Property in Seattle,Seattle,Seattle,Apartment,CBRE,2026-07-04,2026-07-04,11,7,Unknown Stage; Unknown Stage,Unknown Stage,88,31,0,0,0,0,3,Unknown,Low Stall Risk,76,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0153,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Unknown,South Florida,Apartment,Unknown,2026-07-04,2026-07-04,12,3,Site Acquisition / Site Control; Vertical Construction; Unknown Stage; Refinancing / Recapitalization,Site Acquisition / Site Control,82,53,0,12,3,0,0,Persistent Same Stage,Medium Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0085,Entitlement / Permitting - Los Angeles / California - Developer revises proposal for apartments at 4728 San Fernando Rd. in Glendale,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,2026-07-04,2026-07-04,22,5,Site Acquisition / Site Control; Early Site Signal; Entitlement Under Review; Unknown Stage,Site Acquisition / Site Control,48,36,22,0,0,0,0,Persistent Same Stage,Low Stall Risk,75,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0147,Construction Financing - Santa Monica / California - Construction commences for mixed-use project at 2025 and 2051 Wilshire in Santa Monica,Unknown,Santa Monica,Affordable Housing,Unknown,2026-07-04,2026-07-04,3,3,Unknown Stage,Unknown Stage,85,55,0,3,0,0,0,Unknown,Medium Stall Risk,74,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0047,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,Apartment,CBRE,2026-07-04,2026-07-04,22,9,Unknown Stage; Unknown Stage,Unknown Stage,48,29,0,0,0,0,6,Unknown,Low Stall Risk,74,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0160,"Development Start - Texas - Core Spaces Advancing 2,201-Bed Texas A&M Student Housing Venture",Texas,Texas,Apartment,Unknown,2026-07-04,2026-07-04,13,7,Refinancing / Recapitalization; Vertical Construction,Refinancing / Recapitalization,67,51,0,0,7,1,0,Persistent Same Stage,Medium Stall Risk,73,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0064,General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower,Unknown,Houston,Apartment,Fairfield Residential,2026-07-04,2026-07-04,6,4,Delivery / Opening; Unknown Stage,Delivery / Opening,78,30,0,0,0,0,0,Mature / Operating,Low Stall Risk,73,Strategic Asset Watch,"Benchmark construction, delivery, lease-up, and operating assumptions"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0033,Construction Financing - National - Azorim Secures $69M Construction Loan for Yonkers Development,Unknown,America,Apartment,Walker & Dunlop,2026-07-04,2026-07-04,4,4,Refinancing / Recapitalization,Refinancing / Recapitalization,87,48,0,4,4,0,0,Persistent Same Stage,Low Stall Risk,72,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0058,Refinancing - Denver / Colorado - Prime Finance Refis Denver-Area Apartments With $46M Loan,Unknown,Denver,Apartment,Walker & Dunlop,2026-07-04,2026-07-04,4,4,Refinancing / Recapitalization,Refinancing / Recapitalization,87,48,0,0,4,0,0,Persistent Same Stage,Low Stall Risk,72,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0078,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse to create affordable housing at 521 and 530 E. 4th St. in Long Beach,Unknown,Los Angeles / California,Affordable Housing,Unknown,2026-07-04,2026-07-04,3,3,Unknown Stage,Unknown Stage,84,44,0,0,0,0,0,Unknown,Low Stall Risk,72,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0037,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Atlanta / Georgia,Atlanta,Mixed-Use Residential,Unknown,2026-07-04,2026-07-04,7,4,Site Acquisition / Site Control; Site Acquisition / Site Control,Site Acquisition / Site Control,39,38,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,72,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0116,General Project Signal - Other / Unknown - Gantry Arranges $32.5M Permanent Loan for Kansas City Multifamily Property,Unknown,Unknown,Multifamily,Freddie Mac,2026-07-04,2026-07-04,6,5,,Unknown Stage,80,23,0,0,6,0,2,Newly Detected,Unknown,72,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0099,Construction Financing - Miami / Florida - LCOR Lands $193M for Miami Rental Tower,Unknown,Miami,Multifamily,Unknown,2026-07-04,2026-07-04,3,3,Site Acquisition / Site Control,Site Acquisition / Site Control,81,44,0,3,0,0,0,Persistent Same Stage,Low Stall Risk,71,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0106,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,Orange County,Apartment,CBRE,2026-07-04,2026-07-04,6,3,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,41,35,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,70,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0046,"General Project Signal - New York City / New York - Revised Plan for Pacific Park Would Bring 5,600 Apartments to Downtown Brooklyn",Unknown,Brooklyn,Apartment,Unknown,2026-07-04,2026-07-04,3,3,Unknown Stage,Unknown Stage,84,32,0,0,0,0,0,Unknown,Low Stall Risk,70,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0096,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,Miami / Florida,Unknown,Multifamily,Unknown,2026-07-04,2026-07-04,14,5,Vertical Construction,Vertical Construction,69,27,0,14,5,2,0,Persistent Same Stage,Low Stall Risk,70,Strategic Asset Watch,"Benchmark construction, delivery, lease-up, and operating assumptions"
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0149,Construction Financing - Miami / Florida - Rockpoint and The Kolter Group Partner for South Florida Multifamily Development Project,Unknown,South Florida,Apartment,PNC Bank,2026-07-04,2026-07-04,4,4,Unknown Stage,Unknown Stage,76,46,0,4,0,0,0,Newly Detected,Low Stall Risk,69,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0131,General Project Signal - Phoenix / Arizona - Palindrome Property Group Secures Financing for Phoenix Multifamily Affordable Project The...,Unknown,Phoenix,Affordable Housing,Unknown,2026-07-04,2026-07-04,6,3,Refinancing / Recapitalization; Unknown Stage,Refinancing / Recapitalization,69,45,0,0,3,0,0,Persistent Same Stage,Low Stall Risk,69,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0060,Development Start - Florida - Trevato Development Group Breaks Ground on $120M Jacksonville Affordable Multifamily Proje...,Florida,Florida,Affordable Housing,Unknown,2026-07-04,2026-07-04,8,6,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,65,30,0,0,0,0,0,Newly Detected,Low Stall Risk,69,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0142,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed For 4148 24th Street, San Francisco",Unknown,San Francisco,Mixed-Use Residential,Unknown,2026-07-04,2026-07-04,3,3,Building Permit / Construction Permit,Building Permit / Construction Permit,84,25,3,0,0,0,0,Newly Detected,Low Stall Risk,69,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0135,JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,California,Riverside,Affordable Housing,Unknown,2026-07-04,2026-07-04,3,3,Unknown Stage,Unknown Stage,73,33,0,0,0,0,0,Newly Detected,Low Stall Risk,67,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0087,"New Building Permits Filed For 4148 24th Street, San Francisco",San Francisco / California,Los Angeles,Mixed-Use Residential,Unknown,2026-07-04,2026-07-04,4,4,Building Permit / Construction Permit,Building Permit / Construction Permit,50,10,4,0,0,0,0,Newly Detected,No Clear Stall Risk,66,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0150,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Unknown,South Florida,Apartment,Waterton,2026-07-04,2026-07-04,4,4,Unknown Stage,Unknown Stage,71,30,0,0,0,0,0,Unknown,Low Stall Risk,65,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0127,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Unknown,Phoenix,Apartment,Alliance Residential,2026-07-04,2026-07-04,4,4,Unknown Stage,Unknown Stage,71,30,0,0,0,0,0,Unknown,Low Stall Risk,65,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0157,General Project Signal - Tennessee - LifeCare Development Enters Tennessee with Blake-Branded Senior Multifamily Community,Unknown,Tennessee,Senior Housing,Unknown,2026-07-04,2026-07-04,3,3,Unknown Stage,Unknown Stage,68,29,0,0,0,0,0,Newly Detected,Low Stall Risk,65,Strategic Asset Watch,Monitor for repeated project updates
2026-07-04,20260704-000526-5ae56ed2,PRJ-20260704-0164,Operational / Property Management Tech - Other / Unknown - Beyond efficiency: How leading multifamily operators are putting AI to work,Unknown,Unknown,Student Housing,Unknown,2026-07-04,2026-07-04,24,2,Site Acquisition / Site Control; Delivery / Opening; Unknown Stage; Unknown Stage; Delivery / Opening; Unknown Stage; Unknown Stage; Unknown Stage,Site Acquisition / Site Control,67,37,24,24,0,0,0,Mature / Operating,Low Stall Risk,64,Strategic Asset Watch,Monitor for repeated project updates
