run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-17,20260817-232239-1f6ae8e2,art_96f3df8f6fe2f4d0,art_96f3df8f6fe2f4d0; art_22a15f6c44643113,Development Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 150 apartments; project/asset term: community,high,Project / Asset,Senior Housing,refinancing; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,2,94.0,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_ca06b15bd3318261,art_4ae3061f03b62f0f; art_6ad8d3d0e9b56e0c; art_56be0e08e34553e7; art_ca06b15bd3318261,GP / Capital Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Nashville,Tennessee,matched city/metro keyword: Nashville,JLL,JLL,JLL,Sixth San Diego Multifamily CEDARst Companies; Bluecrest Capital; Development Florida Industrial Loans Southeast Bluecrest Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,acquisition; disposition / exit; refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,Colorado,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,4,78.8,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_e27178627db61760,art_e27178627db61760; art_8c6d75674d98c559; art_549bf8aa08fd9bb4; art_fd91df738c62a2dc; art_6595ac6c3493f1ac; art_89b1525539a56d37,Development Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 30-unit; address/street: 1203 n. kings road; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,6,86.8,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_ca06b15bd3318261,art_434ca5a97e413622; art_ca06b15bd3318261,GP / Capital Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Nashville,Tennessee,matched city/metro keyword: Nashville,CBRE,CBRE,CBRE,JLL; Bluecrest Capital; Development Florida Industrial Loans Southeast Bluecrest Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; office-to-residential conversion; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,2,77.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_dd58b05b87402a54,art_7e34fa099ce58cdc; art_dd58b05b87402a54,Development Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,Sack Capital,Sack Capital,Sack Capital,Paul Bubny Sack Capital; Two Step Up Housing Acquisitions Sack Capital; Align Finance Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 122-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; JV / partnership; operational technology / AI adoption,San Francisco / California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,91.0,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_60fe107aec4fcd12,art_60fe107aec4fcd12,Development Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,JV / partnership; market expansion; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News,Other,1,100.0,85,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-08-17,33,old_31d_plus,old,published date parsed; article age 33 day(s),5,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-08-17,34,old_31d_plus,old,published date parsed; article age 34 day(s),5,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-17,20260817-232239-1f6ae8e2,art_6200c3adcfde071f,art_6200c3adcfde071f; art_8f1b1e69489e5daf,Development Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Miami,Florida,matched city/metro keyword: Miami,Berkadia,Berkadia,Berkadia,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 162-unit; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing,Miami / Florida,Core Multifamily News,Other,2,95.5,79,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-08-17,20260817-232239-1f6ae8e2,art_f1b335823b6d692a,art_f1b335823b6d692a,GP / Capital Activity,new_or_fresh,2026-08-17,2026-08-17,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,,used broad market bucket: National,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition,National,Core Multifamily News,Other,1,85.0,75,Aggressive Expansion,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Immediate Watch
