run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Miami,Florida,6,6,1,5,1,4,Apartment,Acquisition,CEQA / Environmental Review,Downtown infill,100,60,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Miami / Florida - Marcus & Millichap Brokers $7.2M Sale of Multifamily Asset in Miami; Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Berkadia Arranges $35M Construction Loan for Casa Princeton in South Miami-Dade; Construction Financing - Miami / Florida - Berkadia Arranges $35M Construction Loan for Casa Princeton in South Miami-Dade; Development Start - Miami / Florida - NRP Advancing 312-Unit Port St. Lucie Apartment Venture
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Atlanta,Southeast,8,8,1,8,1,5,Apartment,General Project Signal,Office-to-Residential Conversion,University-adjacent,100,45,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Capstone Completes Construction of 201-Unit Affordable Housing Development in Atlanta; Charlotte Apartments Trade for $76.3M
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Los Angeles,Los Angeles,9,6,4,2,0,2,Affordable Housing,Entitlement / Permitting,CEQA / Environmental Review,Office conversion corridor,100,44,55,High relevance to Woomi site strategy,Monitor entitlement precedent,"405 apartments take shape at 6728 Sepulveda Blvd. in Van Nuys; Affordable housing coming to 4345 S. Crenshaw Blvd. in Leimert Park; Affordable housing under construction at 9038 S. Reading Ave. in Westchester; Buyers seek financial incentives to complete Oceanwide Plaza hotel; Development Start - California - L.A. River bike path's price tag, California falling short on housing, and more"
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Phoenix,Arizona,4,4,0,4,0,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - ColRich Pays $52.4M for Mesa Rental Community; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; ColRich Pays $52.4M for Mesa Rental Community; JV / Partnership - Phoenix / Arizona - Why Varia US teamed up with Brookfield to expand its multifamily portfolio
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Hollywood,Los Angeles,2,2,0,2,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,86,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $7.98M Sale of 30-Unit Multifamily Property in West Hollywood C...; Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily; Marcus & Millichap Brokers $7.98M Sale of 30-Unit Multifamily Property in West Hollywood California; Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,West Hollywood,Los Angeles,2,2,0,2,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,86,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $7.98M Sale of 30-Unit Multifamily Property in West Hollywood C...; Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily; Marcus & Millichap Brokers $7.98M Sale of 30-Unit Multifamily Property in West Hollywood California; Marcus & Millichap’s Azzi Group Closes Value-Add Sale of West Hollywood Multifamily
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,California,National / Other,0,6,2,0,0,0,Apartment,Acquisition,Building Permit / Construction Permit,General submarket monitoring,83,21,42,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - San Francisco / California - Sack Capital, Align Finance Close Financing for Two Step Up Housing Acquisitions; Construction Financing - California - CEDARst Closes on Construction Loan for Sixth San Diego Multifamily; Disposition / Exit - California - Marcus & Millichap Arranges $5.75M Sale and $3.8M Financing of 16-Unit Multifamily Propert...; Entitlement / Permitting - California - Affordable housing under construction at 9038 S. Reading Ave. in Westchester"
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Nashville,Southeast,1,1,1,1,0,1,General Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor; Industrial-to-residential conversion,64,11,35,Strategic watch submarket,Monitor entitlement precedent,"Bluecrest Capital Acquires 226,500 SF Flex Development in Jacksonville, Plans Industrial Conversion; Office-to-Residential Conversion - Nashville / Tennessee - Bluecrest Capital Acquires 226,500 SF Flex Development in Jacksonville, Plans Industrial C..."
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Boyle Heights,Los Angeles,2,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,56,0,30,High relevance to Woomi site strategy,Monitor only,"General Project Signal - Los Angeles / California - State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Hei...; L.A. River bike path's price tag, California falling short on housing, and more; State awards $6.5 million for affordable housing at 2518 Cesar E. Chavez Ave. in Boyle Heights"
