run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Apartment,43,28,18,35,83.3,Other / Unknown,Institutional Flow,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Affordable Housing,6,6,5,6,99.5,Los Angeles / California,Developer Strategy,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Multifamily,19,3,5,11,66.6,Other / Unknown,Financing Risk,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,BTR / Single-Family Rental,2,1,1,2,72.5,Phoenix / Arizona,Institutional Flow,JLL,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Office-to-Residential Conversion,1,1,1,1,100.0,Los Angeles / California,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Student Housing,1,0,0,1,88.0,Atlanta / Georgia,Financing Risk,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Senior Housing,2,2,2,2,95.0,California,Financing Risk,Fannie Mae,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,General Residential,4,1,3,4,60.0,California,Developer Strategy,JLL,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Mixed-Use Residential,1,1,1,1,74.0,Other / Unknown,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
