run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,California,Apartment,23,20,16,88.6,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Los Angeles,Affordable Housing,13,11,11,88.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,National / Other,Multifamily,32,15,8,72.2,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Southeast,Apartment,10,6,4,75.0,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Florida,Apartment,7,5,3,77.4,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Arizona,Apartment,4,4,3,88.8,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Phoenix,Apartment,4,4,3,88.8,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Seattle,Apartment,3,3,2,94.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Texas,Apartment,2,1,2,80.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Austin,Apartment,1,1,1,98.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,New York,Apartment,1,1,0,82.0,Developer Strategy,None detected,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Dallas,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-08-17,20260817-232239-1f6ae8e2,2026-08-17 23:22:39,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
