run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-09,20260909-010459-46ae916b,HCW-20260909-001,PRJ-20260909-0048,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,California,JLL,Apartment,Refinancing / Recapitalization,100,60,97,Strong Institutional Signal,10,12,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 12 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-002,PRJ-20260909-0137,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Unknown,South Florida,Fairfield Residential,Apartment,Site Acquisition / Site Control,85,36,94,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-003,PRJ-20260909-0023,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Arizona,Arizona,Brookfield,Mixed-Use Residential,Site Acquisition / Site Control,100,26,93,Strong Institutional Signal,8,14,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 14 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-004,PRJ-20260909-0130,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Unknown,San Francisco,AvalonBay,Apartment,Building Permit / Construction Permit,100,18,92,Strong Institutional Signal,5,5,Entitlement progression,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Building Permit / Construction Permit, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-005,PRJ-20260909-0046,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-006,PRJ-20260909-0049,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,California,California,Marcus & Millichap,Student Housing,Unknown Stage,85,28,91,Strong Institutional Signal,9,10,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-007,PRJ-20260909-0098,Construction Financing - New York City / New York - Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project,Unknown,New York City / New York,Affinius Capital,Multifamily,Refinancing / Recapitalization,75,42,91,Strong Institutional Signal,8,9,Refinancing opportunity,Strategic Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-008,PRJ-20260909-0136,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Unknown,South Florida,Berkadia,General Residential,Refinancing / Recapitalization,73,42,91,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-009,PRJ-20260909-0082,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Miami / Florida,Unknown,Fairfield Residential,Apartment,Site Acquisition / Site Control,50,36,90,Strong Institutional Signal,5,7,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-010,PRJ-20260909-0045,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Fannie Mae,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,Refinancing opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-014,PRJ-20260909-0030,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Unknown,Atlanta,Kennedy Wilson,Apartment,Unknown Stage,93,30,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-011,PRJ-20260909-0132,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,California,Santa Monica,Marcus & Millichap,Multifamily,Unknown Stage,89,22,88,Strong Institutional Signal,6,12,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 12 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-015,PRJ-20260909-0037,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,Unknown,Austin,Walker & Dunlop,Apartment,Delivery / Opening,88,42,88,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-012,PRJ-20260909-0051,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,California,California,Unknown,Affordable Housing,Delivery / Opening,85,40,88,Strong Institutional Signal,7,24,Entitlement progression,Priority Asset Watch,Review immediately,"7 source file(s), 24 observation(s), latest stage Delivery / Opening, identity confidence 80"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-013,PRJ-20260909-0074,Office-to-Residential Conversion - Los Angeles / California - Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Vertical Construction,78,31,88,Strong Institutional Signal,5,9,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-09-09,20260909-010459-46ae916b,HCW-20260909-016,PRJ-20260909-0128,Acquisition - Riverside / California - What multifamily firms bought and sold this summer,Unknown,Riverside,Scion Group,Apartment,Unknown Stage,85,30,85,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
