run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-09-09,20260909-010459-46ae916b,TIM-20260909-029,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,in 2025,Immediate / 0-3 Months,78,High,Entitlement / Permitting; permitting,Shorter Apartment Construction Time in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/09/shorter-apartment-construction-time-in-2025/,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-008,Entitlement / Permitting,California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-apartments-1408-w-jefferson-blvd-exposition-park,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-005,Construction Completion / Delivery,California,Mixed-Use Residential,Unknown,Unknown,Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana,No explicit timing reference,Unknown Timing,71,Medium,Construction Completion / Delivery; completed,Mixed-use project rises at 1801 E. 4th St. in Santa Ana,Urbanize LA,https://la.urbanize.city/post/mixed-use-project-rises-1801-e-4th-st-santa-ana,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-002,Acquisition Window,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,No explicit timing reference,Unknown Timing,70,Medium,Acquisition Window,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-033,Distress Sale Timing,California,Apartment,JLL,JLL,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,No explicit timing reference,Unknown Timing,70,Medium,Distress Sale Timing,CEDARst Snags $80M Construction Loan for San Diego Apartments,,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-001,Refinancing / Maturity Window,Austin / Texas,Apartment,Walker & Dunlop,walker & dunlop,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,No explicit timing reference,Unknown Timing,70,Medium,Refinancing / Maturity Window; completed,Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,REBusiness Online,https://rebusinessonline.com/walker-dunlop-arranges-46-5m-loan-for-refinancing-of-metro-austin-apartment-community/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-004,Acquisition Window,Arizona,Mixed-Use Residential,Brookfield,Unknown,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",REBusiness Online,https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-003,Acquisition Window,Phoenix / Arizona,Mixed-Use Residential,Brookfield,Unknown,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-013,Acquisition Window,New York City / New York,Apartment,Unknown,Unknown,Acquisition - New York City / New York - New Empire Lines Up Three Manhattan Development Sites,No explicit timing reference,Unknown Timing,66,Medium,Acquisition Window,New Empire Lines Up Three Manhattan Development Sites,Connect CRE Apartments,https://www.connectcre.com/stories/new-empire-lines-up-three-manhattan-development-sites/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-017,Entitlement / Permitting,Los Angeles / California,Apartment,Unknown,Unknown,"Entitlement / Permitting - Los Angeles / California - Sunset Boulevard bus lanes, Kroenke buys Angels, and more",No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,"Sunset Boulevard bus lanes, Kroenke buys Angels, and more",Urbanize LA,https://la.urbanize.city/post/sunset-boulevard-bus-lanes-kroenke-buys-angels-and-more,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-007,Entitlement / Permitting,San Francisco / California,Apartment,AvalonBay,Unknown,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",SF YIMBY,https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-028,Entitlement / Permitting,National,Affordable Housing,Unknown,Unknown,"Entitlement / Permitting - National - Pre-Application Filed For 1100 Los Gamos Drive, San Rafael",No explicit timing reference,Unknown Timing,64,Medium,Entitlement / Permitting; permitting,"Pre-Application Filed For 1100 Los Gamos Drive, San Rafael",SF YIMBY,https://sfyimby.com/2026/09/pre-application-filed-for-1100-los-gamos-drive-san-rafael.html,"Track entitlement, zoning, permitting, and public-agency milestones",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-010,Office-to-Residential Conversion Timing,Los Angeles / California,General Residential,Unknown,cushman,Office-to-Residential Conversion - Los Angeles / California - Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing,No explicit timing reference,Unknown Timing,64,Medium,Office-to-Residential Conversion Timing,Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing,Connect CRE California,https://www.connectcre.com/stories/ian-schragers-west-hollywood-hotel-redevelopment-scores-116m-bridge-financing/,Monitor sector-specific platform timing and potential partnership relevance,Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-012,Acquisition Window,Other / Unknown,Apartment,Marcus & Millichap,Unknown,Acquisition - Other / Unknown - Marcus & Millichap Brokers $15.2M Sale of Chicago Apartment Building,No explicit timing reference,Unknown Timing,63,Medium,Acquisition Window,Marcus & Millichap Brokers $15.2M Sale of Chicago Apartment Building,REBusiness Online,https://rebusinessonline.com/marcus-millichap-brokers-15-2m-sale-of-chicago-apartment-building/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-018,Construction Completion / Delivery,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,No explicit timing reference,Unknown Timing,63,Medium,Construction Completion / Delivery; completed,Terra Lands $245M Financing for Newly Completed Upland Park Development,Connect CRE South Florida,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-011,Construction Start,Los Angeles / California,Affordable Housing,Unknown,Unknown,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,No explicit timing reference,Unknown Timing,63,Medium,Construction Start; broke ground,Construction begins for affordable housing at former MacLaren Hall site in El Monte,Urbanize LA,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-006,Supply Wave Timing,Los Angeles / California,Workforce Housing,Unknown,Unknown,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,No explicit timing reference,Unknown Timing,63,Medium,Supply Wave Timing,Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-024,Refinancing / Maturity Window,National,Apartment,Unknown,Unknown,Refinancing - National - Draper and Kramer’s Commercial Finance Group Closes $93.5M Refinance for Multifamily Prope...,No explicit timing reference,Unknown Timing,62,Medium,Refinancing / Maturity Window; completed; refinance,Draper and Kramer’s Commercial Finance Group Closes $93.5M Refinance for Multifamily Property in Chicago’s Fulton Market,Yield PRO,https://yieldpro.com/2026/09/the-elizabeth/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-032,Acquisition Window,California,Mixed-Use Residential,Unknown,Unknown,Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana,No explicit timing reference,Unknown Timing,61,Medium,Acquisition Window,Mixed-use project rises at 1801 E. 4th St. in Santa Ana,Urbanize LA,https://la.urbanize.city/post/mixed-use-project-rises-1801-e-4th-st-santa-ana,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-009,Acquisition Window,Riverside / California,Apartment,Scion Group,Unknown,Acquisition - Riverside / California - What multifamily firms bought and sold this summer,No explicit timing reference,Unknown Timing,61,Medium,Acquisition Window,What multifamily firms bought and sold this summer,Multifamily Dive,https://www.multifamilydive.com/news/multifamily-firms-bought-sold-summer/829444/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-015,Construction Completion / Delivery,New York City / New York,Apartment,Unknown,Unknown,Disposition / Exit - New York City / New York - Mann Group Buys Luxury Apartments at 130 Hope Street in Williamsburg,No explicit timing reference,Unknown Timing,60,Medium,Construction Completion / Delivery; completed,Mann Group Buys Luxury Apartments at 130 Hope Street in Williamsburg,Commercial Observer,https://commercialobserver.com/2026/09/mann-group-aquisition-130-hope-street-williamsburg/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-023,Acquisition Window,California,Multifamily,Unknown,Unknown,"Acquisition - California - MBK Rental Living, Haseko Sell 315-Unit Zia Multifamily Community in Anaheim",No explicit timing reference,Unknown Timing,58,Medium,Acquisition Window,"MBK Rental Living, Haseko Sell 315-Unit Zia Multifamily Community in Anaheim",REBusiness Online,https://rebusinessonline.com/mbk-rental-living-haseko-sell-315-unit-zia-multifamily-community-in-anaheim/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-034,Distress Sale Timing,Austin / Texas,Apartment,Walker & Dunlop,walker & dunlop,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,No explicit timing reference,Unknown Timing,58,Medium,Distress Sale Timing,Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,,https://rebusinessonline.com/walker-dunlop-arranges-46-5m-loan-for-refinancing-of-metro-austin-apartment-community/,"Prepare sponsor, lender, and rescue-capital watchlist",Monthly
2026-09-09,20260909-010459-46ae916b,TIM-20260909-027,Refinancing / Maturity Window,Other / Unknown,Multifamily,Unknown,Unknown,Refinancing - Other / Unknown - Bernard Financial Group Secures $5M Loan for Refinancing of Detroit Multifamily Property,No explicit timing reference,Unknown Timing,58,Medium,Refinancing / Maturity Window,Bernard Financial Group Secures $5M Loan for Refinancing of Detroit Multifamily Property,REBusiness Online,https://rebusinessonline.com/bernard-financial-group-secures-5m-loan-for-refinancing-of-detroit-multifamily-property/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Monthly
