run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Miami,Florida,6,6,0,6,2,3,Mixed-Use Residential,General Project Signal,General Entitlement Signal,Transit-oriented development; Mixed-use corridor,100,64,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail; Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development; Cortland Offloads 812 West Palm Beach Apartment Units for $208M; Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M; Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,New York,New York,5,5,0,4,1,3,Apartment,Disposition / Exit,General Entitlement Signal,Downtown infill,100,49,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - New York City / New York - New Empire Lines Up Three Manhattan Development Sites; Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project; Construction Financing - New York City / New York - Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project; Disposition / Exit - New York - Marcus & Millichap Arranges Sale of Multifamily Asset in Upstate New York; Disposition / Exit - New York City / New York - Mann Group Buys Luxury Apartments at 130 Hope Street in Williamsburg
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Hollywood,Los Angeles,3,2,2,2,1,3,Workforce Housing,Construction Financing,Office-to-Residential Conversion,Mixed-use corridor,100,48,55,High relevance to Woomi site strategy,Monitor entitlement precedent,"Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Office-to-Residential Conversion - Los Angeles / California - Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing; Sunset Boulevard bus lanes, Kroenke buys Angels, and more"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Santa Monica,Los Angeles,3,3,1,3,1,2,Workforce Housing,Disposition / Exit,Entitlement Approval,Mixed-use corridor,100,48,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales; Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit; Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales; Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,West Hollywood,Los Angeles,2,2,2,2,1,3,Workforce Housing,Construction Financing,Office-to-Residential Conversion,Mixed-use corridor,100,48,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing; Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood; Office-to-Residential Conversion - Los Angeles / California - Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Atlanta,Southeast,7,5,1,5,0,4,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia; JBL Hopes to Convert Deerfield Beach Retail Center into 736 Apartments"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Anaheim,Orange County,2,2,0,2,0,2,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,100,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"Acquisition - California - MBK Rental Living, Haseko Sell 315-Unit Zia Multifamily Community in Anaheim; Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; MBK Rental Living, Haseko Sell 315-Unit Zia Multifamily Community in Anaheim; Tishman Speyer Acquires 376-Unit Anaheim Rental Community"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Phoenix,Arizona,4,4,0,4,0,2,Mixed-Use Residential,Acquisition,General Entitlement Signal,University-adjacent,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Phoenix / Arizona - Denver Office Property Converts to Apartments; Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail; Denver Office Property Converts to Apartments; Evergreen Building Mesa Apartments, Retail; General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Austin,Texas,2,2,0,2,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,87,54,20,Strategic watch submarket,Review potential acquisition pipeline,JV / Partnership - Austin / Texas - NRP Group Breaks Ground on 336-Unit Affordable Housing Project in Southeast Austin; NRP Group Breaks Ground on 336-Unit Affordable Housing Project in Southeast Austin; Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community; Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Santa Ana,Orange County,1,1,0,1,0,2,Mixed-Use Residential,Acquisition,General Entitlement Signal,Mixed-use corridor,69,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana; Mixed-use project rises at 1801 E. 4th St. in Santa Ana
