run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-09,20260909-010459-46ae916b,LAA-20260909-001,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,Los Angeles,JLL,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Unknown site control,Unknown,100,60,High relevance to Woomi site strategy,Review acquisition comparables,"Review parcel clue, entitlement path, sponsor, and comparable sites",CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-009,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,8025 Santa Monica Blvd,Los Angeles,Unknown,Workforce Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,55,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,High
2026-09-09,20260909-010459-46ae916b,LAA-20260909-005,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,1408 W. Jefferson Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,40,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,https://la.urbanize.city/post/rendering-vs-reality-apartments-1408-w-jefferson-blvd-exposition-park,High
2026-09-09,20260909-010459-46ae916b,LAA-20260909-012,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,California,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",WNC Closes on 23rd California-Focused Affordable Housing Fund,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-004,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Los Angeles,Freddie Mac,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-002,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Arizona,Los Angeles,Brookfield,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Land / parcel referenced,Unknown,100,26,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,High
2026-09-09,20260909-010459-46ae916b,LAA-20260909-006,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,National,Los Angeles,Unknown,Affordable Housing,Unknown,Construction started,Affordable / Density Bonus Strategy,Land / parcel referenced,Under Construction,100,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Construction begins for affordable housing at former MacLaren Hall site in El Monte,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-007,JV / Partnership - Other / Unknown - Building Permits Issued For West Oakland BART Affordable Housing,Unknown,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Permitted,100,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Building Permits Issued For West Oakland BART Affordable Housing,https://sfyimby.com/2026/09/building-permits-issued-for-west-oakland-bart-affordable-housing.html,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-003,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",San Francisco,Los Angeles,AvalonBay,Apartment,Unknown,Unknown,Construction-Ready Pipeline,Project under entitlement,Permitted,100,18,High relevance to Woomi site strategy,Watch construction-ready pipeline,Monitor asset for repeated local confirmation,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,Medium
2026-09-09,20260909-010459-46ae916b,LAA-20260909-008,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Atlanta,Los Angeles,Kennedy Wilson,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,98,23,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",https://www.multifamilydive.com/news/kennedy-wilson-shimizu-corp-multifamily-georgia/829087/,Medium
