run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0048,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,100,LC-20260909-001,art_9f560a8d5f788047,CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,"Thu, 03 Sep 2026 21:10:25 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | September 3, 2026 By: Mike Boyd CEDARst Snags $80M Construction Loan for San Diego Apartments CEDARst obtained an $80 million construction financing for The Samuel, a 197-unit Class A multifamily development in San Diego’s North Park neighborhood. JLL worked on behalf of the CEDARst Companies, in arranging the three-year, floating-rate ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-03,2026-09-09,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),62,open,,,,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,California,Apartment,JLL,JLL,Refinancing / Recapitalization,excluded,transaction / capital guard: loan,Refinancing / Recapitalization,Mature / Operating,59,100,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,CEDARst Snags $80M Construction Loan for San Diego Apartments,Connect CRE California,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0046,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,LC-20260909-004,art_bdb55363e81b79f1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,"Tue, 01 Sep 2026 20:37:20 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | September 1, 2026 By: Mike Boyd Tishman Speyer Acquires 376-Unit Anaheim Rental Community Tishman Speyer acquired Rise, a multifamily community encompassing 376 market-rate apartments in Anaheim’s Platinum Triangle District. MORE Residential has owned the property since 2022. Tishman Speyer acquired the 340,000-square-foot residenti",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-09-01,2026-09-09,8,recent_4_14d,recent,published date parsed; article age 8 day(s),55,open,,,,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Apartment,Freddie Mac,Freddie Mac,Unknown Stage,excluded,transaction / capital guard: acquisition,Unknown Stage,Reappearing,22,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0023,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",100,LC-20260909-002,art_85d1d4970872a29e,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,2026-09-08T13:07:23Z,"Evergreen Development plans to break ground on the new mixed-use project in the first quarter of 2027. The development will include multifamily and retail components. Acquisitions Arizona Development Mixed-Use Multifamily Restaurant Retail Western Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project by Amy Works September 8, 2026 September 8, 2026 4 MESA, ARIZ. — Evergreen Development has acquired 11.7 acres of land in Mesa, with plans to build a mixed-use project ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-08,2026-09-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Arizona,Arizona,Mixed-Use Residential,Brookfield,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: acres + development/site signal,,Reappearing,13,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",REBusiness Online,https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0130,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",100,LC-20260909-003,art_9d095d8edd4e4893,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,"Sun, 06 Sep 2026 12:30:30 +0000","Screenshot By: Andrew Nelson 5:30 am on September 6, 2026 New building permits have been filed for three apartment buildings at Balboa Reservoir across from the CCSF Campus in San Francisco . With two sites already under construction, the recent application shows progress on nearly two-thirds of the 1,100-unit master plan. BRIDGE Housing Corporation and AvalonBay Communities are leading the development alongside Mission Housing Development Corporation . Balboa Reservoir Block C, D and G, site ma",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,,,,,2026-09-06,2026-09-09,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),62,access_limited,,,,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Unknown,San Francisco,Apartment,AvalonBay,Unknown,Building Permit / Construction Permit,approval_watch,matched permit,Building Permit / Construction Permit,Reappearing,10,100,Unknown Timing,Low,Low,Low,Low,High relevance to development timing,"Monitor permit issuance, financing, and construction-start timing",Building Permit / Construction Permit; Building permit signal; Construction-Ready Pipeline; No explicit timing reference,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",SF YIMBY,https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0023,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",100,LC-20260909-028,art_85d1d4970872a29e,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,2026-09-08T13:07:23Z,"Evergreen Development plans to break ground on the new mixed-use project in the first quarter of 2027. The development will include multifamily and retail components. Acquisitions Arizona Development Mixed-Use Multifamily Restaurant Retail Western Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project by Amy Works September 8, 2026 September 8, 2026 4 MESA, ARIZ. — Evergreen Development has acquired 11.7 acres of land in Mesa, with plans to build a mixed-use project ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,execution milestone: lease-up; project/asset term: project,high,Leasing / Lease-Up,2026-09-08,2026-09-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Arizona,Unknown,Mixed-Use Residential,Brookfield,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: plans to build,,Reappearing,10,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2027,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",REBusiness Online,https://rebusinessonline.com/evergreen-development-acquires-11-7-acres-in-mesa-arizona-plans-mixed-use-project/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0137,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,100,LC-20260909-019,art_80c755924a66e3e6,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,https://www.connectcre.com/stories/cortland-offloads-812-west-palm-beach-apartment-units-for-208m/,"Fri, 28 Aug 2026 17:55:28 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | August 28, 2026 By: Mike Boyd Cortland Offloads 812 West Palm Beach Apartment Units for $208M The Portofino Place east and west apartment community in West Palm Beach sold for a combined $208 million in two deeds. Cortland Partners sold the 812 apartments at 4400 and 4600 Portofino Way to Fairfield Residential. I",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-08-28,2026-09-09,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,open,,,,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Unknown,South Florida,Apartment,Fairfield Residential,Unknown,Site Acquisition / Site Control,excluded,transaction / capital guard: disposition,Site Acquisition / Site Control,Reappearing,9,100,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Connect CRE South Florida,https://www.connectcre.com/stories/cortland-offloads-812-west-palm-beach-apartment-units-for-208m/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0030,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",100,LC-20260909-008,art_d5466c213569e499,"Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",https://www.multifamilydive.com/news/kennedy-wilson-shimizu-corp-multifamily-georgia/829087/,"Thu, 03 Sep 2026 09:09:00 -0400","An article from Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia The 382-unit Atlanta-area Caldwell project is Kennedy Wilson’s first ground-up apartment development in the state. Published Sept. 3, 2026 Julie Strupp Senior Editor Share Copy link Email LinkedIn X/Twitter Facebook Print License Add us on Google Rendering of Caldwell in Sandy Springs, Ga. Courtesy of Kennedy Wilson Listen to the article 5 min This audio is auto-generated. Please let us know if you have f",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,,,,,2026-09-03,2026-09-09,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),62,open,,,,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Unknown,Atlanta,Apartment,Kennedy Wilson,Unknown,Unknown Stage,construction_delivery_watch,matched development / asset strategy execution,Unknown Stage,Reappearing,20,96,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Multifamily Dive,https://www.multifamilydive.com/news/kennedy-wilson-shimizu-corp-multifamily-georgia/829087/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0082,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,100,LC-20260909-036,art_80c755924a66e3e6,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,https://www.connectcre.com/stories/cortland-offloads-812-west-palm-beach-apartment-units-for-208m/,"Fri, 28 Aug 2026 17:55:28 +0000","Florida & Gulf Coast CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Florida & Gulf Coast + South Florida + Apartments | August 28, 2026 By: Mike Boyd Cortland Offloads 812 West Palm Beach Apartment Units for $208M The Portofino Place east and west apartment community in West Palm Beach sold for a combined $208 million in two deeds. Cortland Partners sold the 812 apartments at 4400 and 4600 Portofino Way to Fairfield Residential. I",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,True,unit/site count: 812 apartments; address/street: 4400 and 4600 portofino way; project/asset term: community,high,Project / Asset,2026-08-28,2026-09-09,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,open,,,,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Miami / Florida,Unknown,Apartment,Fairfield Residential,Unknown,Site Acquisition / Site Control,excluded,transaction override: operating asset sale/acquisition,Site Acquisition / Site Control,Reappearing,8,96,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Connect CRE South Florida,https://www.connectcre.com/stories/cortland-offloads-812-west-palm-beach-apartment-units-for-208m/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0132,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,100,LC-20260909-010,art_4571c92526f0ab79,Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,https://yieldpro.com/2026/09/947-4th-street/,"Tue, 08 Sep 2026 18:40:15 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of two multifamily properties at 947 4th St . and 914 5th St. in Santa Monica, California. Each property sold for more than $1 million per unit, or a combined price of $10.25 million. “The fact that both properties achieved more than $1 million per unit demonstrates ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,,,,,2026-09-08,2026-09-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,California,Santa Monica,Multifamily,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: disposition,,Reappearing,20,93,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,Yield PRO,https://yieldpro.com/2026/09/947-4th-street/,High
2026-09-09,20260909-010459-46ae916b,PRJ-20260909-0132,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,100,LC-20260909-011,art_4ef38ce6f1eb6b54,Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,https://yieldpro.com/2026/09/914-5th/,"Mon, 07 Sep 2026 16:00:38 +0000","Deal boom News Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of two multifamily properties at 947 4th St. and 914 5th St. in Santa Monica, California. Each property sold for more than $1 million per unit, or a combined price of $10.25 million. “The fact that both properties achieved more than $1 million per unit demonstrates the premium buye",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,,,,,2026-09-07,2026-09-09,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),100,open,,,,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,California,Santa Monica,Multifamily,Marcus & Millichap,Unknown,Unknown Stage,excluded,transaction / capital guard: disposition,,Reappearing,20,93,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,Yield PRO,https://yieldpro.com/2026/09/914-5th/,High
