run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-F06EC08DB0,DCL-20260909-001,100,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,Refinancing - Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,Refinancing - Walker & Dunlop - walker & dunlop - Sun Belt,Refinancing,Austin / Texas,Apartment,Walker & Dunlop,walker & dunlop,329 units,$46.5M; $46.5M; $46.5 million,$46.5M,1,1,1,REBusiness Online,Walker & Dunlop Arranges $46.5M Loan for Refinancing of Metro Austin Apartment Community,Austin / Texas,94
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-7BF2FDE2D0,DCL-20260909-004,90,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,Acquisition,California,Apartment,Freddie Mac,Freddie Mac,,$88 million,$88 million,1,1,1,Connect CRE Orange County,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,89
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-1896018B02,DCL-20260909-016,90,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail","Construction Financing - Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,General Residential,Berkadia,Berkadia,,$118.6M; $118.6M; $118.6 million,$118.6M,1,1,1,Connect CRE South Florida,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Miami / Florida,69
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-19F73F0EC9,DCL-20260909-002,90,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Construction Financing - Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Construction Financing - JLL - JLL - California,Construction Financing,California,Apartment,JLL,JLL,,$80M; $80M; $80 million,$80M,1,1,1,Connect CRE California,CEDARst Snags $80M Construction Loan for San Diego Apartments,California,93
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-0238CFD982,DCL-20260909-014,90,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Disposition / Exit - Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Disposition / Exit - Fairfield Residential - Sun Belt,Disposition / Exit,Miami / Florida,Apartment,Fairfield Residential,Unknown,812 apartments,$208M; $208M; $208 million,,1,1,1,Connect CRE South Florida,Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Miami / Florida,72
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-B273300EB5,DCL-20260909-003,90,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,JV / Partnership,California,Apartment,Fannie Mae,Fannie Mae,,$58; $58,$58,1,1,1,Connect CRE Orange County,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,90
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-306ED87A70,DCL-20260909-006,80,"Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project","Acquisition - Acquisition - Arizona - Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Acquisition - Brookfield - Arizona,Acquisition,Arizona,Mixed-Use Residential,Brookfield,Unknown,261 apartments,,,1,1,1,REBusiness Online,"Evergreen Development Acquires 11.7 Acres in Mesa, Arizona, Plans Mixed-Use Project",Arizona,85
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-0CE58C85A9,DCL-20260909-005,80,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail","Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,Acquisition,Phoenix / Arizona,Mixed-Use Residential,Brookfield,Unknown,261 units,,,1,1,1,Connect CRE Phoenix,"Evergreen Building Mesa Apartments, Retail",Phoenix / Arizona,85
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-B47D0D9968,DCL-20260909-029,80,"Acquisition - Sun Belt - Nonprofit Acquires Two Raleigh Office Buildings for Future Schools, Headquarters","Acquisition - Acquisition - Sun Belt - Nonprofit Acquires Two Raleigh Office Buildings for Future Schools, Headquarters",Acquisition - CBRE - Sun Belt,Acquisition,Sun Belt,General Residential,CBRE,CBRE,,,,1,1,1,REBusiness Online,"Nonprofit Acquires Two Raleigh Office Buildings for Future Schools, Headquarters",Sun Belt,59
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-81FEF2655C,DCL-20260909-019,80,Construction Financing - New York City / New York - Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project,Construction Financing - Construction Financing - New York City / New York - Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project,Construction Financing - Affinius Capital - New York,Construction Financing,New York City / New York,Multifamily,Affinius Capital,Unknown,,$310M; $310M; $310m,$310M,1,1,1,REBusiness Online,Affinius Capital Provides $310M Construction Loan for Jersey City Multifamily Project,New York City / New York,67
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-83BE3D2182,DCL-20260909-011,80,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,Disposition / Exit - Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,California,Student Housing,Marcus & Millichap,Unknown,,$10.65 million; $313; $10.65 million,$10.65 million,1,1,1,Connect CRE,Marcus & Millichap Closes Sale of Bay Area Assisted Living,California,73
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-F8B7CB3E89,DCL-20260909-021,80,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,Disposition / Exit - Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,Santa Monica / California,Multifamily,Marcus & Millichap,Unknown,,$1 million; $10.25 million; $1 million,$1 million,1,1,1,Yield PRO,Marcus & Millichap Brokers Two Santa Monica Multifamily Portfolio Sales,Santa Monica / California,65
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-593835B306,DCL-20260909-022,80,Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,Disposition / Exit - Disposition / Exit - Santa Monica / California - Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,Disposition / Exit - Marcus & Millichap - California,Disposition / Exit,Santa Monica / California,Multifamily,Marcus & Millichap,Unknown,,$1M; $1 million; $10.25 million,$1M,1,1,1,Yield PRO,Marcus & Millichap Brokers Two Santa Monica Multifamily Sales Each Exceeding $1M Per Unit,Santa Monica / California,65
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-01A95AF7A9,DCL-20260909-023,80,General Project Signal - Other / Unknown - Berkadia Secures $12M in LIHTC Equity for Michigan Housing Property,General Project Signal - General Project Signal - Other / Unknown - Berkadia Secures $12M in LIHTC Equity for Michigan Housing Property,General Project Signal - Berkadia - Other / Unknown,General Project Signal,Other / Unknown,Affordable Housing,Berkadia,Berkadia,,$12M; $12M; $12m,$12M,1,1,1,Connect CRE,Berkadia Secures $12M in LIHTC Equity for Michigan Housing Property,Other / Unknown,65
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-F398F93F29,DCL-20260909-028,80,General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,General Project Signal - General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,General Project Signal - JPI - Sun Belt,General Project Signal,Phoenix / Arizona,Mixed-Use Residential,JPI,Unknown,397 Apartments,,,1,1,1,Connect CRE Phoenix,JPI Adding 397 Apartments to City North Development,Phoenix / Arizona,60
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,DFP-D7DF4803F4,DCL-20260909-017,80,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia","General Project Signal - General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",General Project Signal - Kennedy Wilson - Los Angeles,General Project Signal,Atlanta / Georgia,Apartment,Kennedy Wilson,Unknown,,$139M; $139M; $139m,,1,1,1,Multifamily Dive,"Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Atlanta / Georgia,69
