run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-09,20260909-010459-46ae916b,ENT-20260909-003,Los Angeles / California,Los Angeles,General Residential,Unknown,Metro scores $150M in federal funding for Vermont BRT Line,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,No explicit timing reference,65,20,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Metro scores $150M in federal funding for Vermont BRT Line,Urbanize LA,https://la.urbanize.city/post/metro-scores-150m-federal-funding-vermont-brt-line,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-001,Other / Unknown,Los Angeles,Affordable Housing,,Building Permits Issued For West Oakland BART Affordable Housing,Building Permit / Construction Permit,Permitted,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,2026,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Building Permits Issued For West Oakland BART Affordable Housing,SF YIMBY,https://sfyimby.com/2026/09/building-permits-issued-for-west-oakland-bart-affordable-housing.html,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-002,San Francisco / California,Los Angeles,Apartment,,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Building Permit / Construction Permit,Permitted,Unknown,General regulatory watch,No,No clear density / zoning signal,No,2026,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",SF YIMBY,https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-005,California,California,Affordable Housing,Unknown,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-apartments-1408-w-jefferson-blvd-exposition-park,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-008,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-006,Los Angeles / California,Los Angeles,General Residential,Unknown,Office-to-Residential Conversion - Los Angeles / California - Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,32,Low relevance,"Review office conversion feasibility, policy support, and local sponsor activity",Ian Schrager’s West Hollywood Hotel Redevelopment Scores $116M Bridge Financing,Connect CRE California,https://www.connectcre.com/stories/ian-schragers-west-hollywood-hotel-redevelopment-scores-116m-bridge-financing/,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-007,Los Angeles / California,Los Angeles / California,Apartment,Unknown,"Entitlement / Permitting - Los Angeles / California - Sunset Boulevard bus lanes, Kroenke buys Angels, and more",Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Sunset Boulevard bus lanes, Kroenke buys Angels, and more",Urbanize LA,https://la.urbanize.city/post/sunset-boulevard-bus-lanes-kroenke-buys-angels-and-more,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-009,National,U.S.,Affordable Housing,Unknown,"Entitlement / Permitting - National - Pre-Application Filed For 1100 Los Gamos Drive, San Rafael",Entitlement Approval,Early Planning,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,20,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,"Pre-Application Filed For 1100 Los Gamos Drive, San Rafael",SF YIMBY,https://sfyimby.com/2026/09/pre-application-filed-for-1100-los-gamos-drive-san-rafael.html,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-010,Other / Unknown,Unknown,Apartment,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,in 2025,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Shorter Apartment Construction Time in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/09/shorter-apartment-construction-time-in-2025/,Low
2026-09-09,20260909-010459-46ae916b,ENT-20260909-004,Los Angeles / California,Santa Monica,Workforce Housing,Unknown,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,20,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,Low
