run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Apartment,38,25,13,27,81.7,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Affordable Housing,8,8,2,8,99.1,California,Developer Strategy,Berkadia,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Multifamily,19,6,4,10,66.2,Other / Unknown,Financing Risk,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Student Housing,2,1,2,2,71.0,California,Developer Strategy,Marcus & Millichap,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Workforce Housing,1,1,1,1,100.0,Los Angeles / California,Financing Risk,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Mixed-Use Residential,9,8,4,8,88.0,Miami / Florida,Developer Strategy,Brookfield,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,General Residential,4,1,2,4,64.8,Los Angeles / California,Institutional Flow,Berkadia,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Senior Housing,3,1,1,2,64.7,National,Developer Strategy,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,BTR / Single-Family Rental,0,0,0,0,0,None detected,None detected,None detected,Potential expansion or product diversification signal,Monitoring Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-09-09,20260909-010459-46ae916b,2026-09-09 01:04:59,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
