run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-20,20260720-235827-8318a794,art_84f5ecca5f4ef3cd,art_84f5ecca5f4ef3cd; art_0db7169a39f015b5,GP / Capital Activity,acceptable_repeat,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),68,suspicious_duplicate,access_limited,,,used broad market bucket: California,JPI,JPI,JPI,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Affordable Housing,JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources,Other,2,100.0,99,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_f22ca3793713b4b2,art_f22ca3793713b4b2; art_de4d10585b51e45b; art_67dfd9c3ced7354e,Development Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Harrison Street Asset Management,Harrison Street Asset Management,Harrison Street Asset Management,TSB Capital Advisors,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 530-bed; project/asset term: community,high,Project Financing / Capital Event,Student Housing,refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,3,91.3,97,Defensive Capital Preservation,BTR growth strategy,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_9d3efe86f57ed1c1,art_9d3efe86f57ed1c1; art_9bbfd662be87cd24; art_782c55f92d5f042d; art_3d947fdc0ba570cd; art_3f84edd73e3edbf3; art_50b223d98ccb358f,GP / Capital Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,JLL,JLL,JLL,Freddie Mac,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 64-story; project/asset term: development,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,6,99.2,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_af8762ae74b89999,art_36915e3731352183; art_af8762ae74b89999; art_070ffc6971af2e64,GP / Capital Activity,acceptable_repeat,2026-07-17,2026-07-20,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,valid,open,New York City,New York,matched city/metro keyword: New York City,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Paul Bubny Prime Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,90.0,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_5d2600b25dbba73e,art_d7d8176bdd750a59; art_5d2600b25dbba73e,Development Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,CIM Group,CIM Group,CIM Group,Paul Bubny CIM Group; Acquire West Hollywood Apartment Property CIM Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 166-unit; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; development start; JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Core Multifamily News; Site / Parcel Source Expansion,Other,2,96.0,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_c2b1af6f606b4c28,art_3ff4387accecb21c; art_c2b1af6f606b4c28,Development Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Houston,Texas,matched city/metro keyword: Houston,Concord Summit Capital,Concord Summit Capital,Concord Summit Capital,,unresolved,unresolved,"No institution name detected in dictionary, title, summary, or source text.",True,project/asset term: project; project financing tied to anchor: construction financing,high,Project Financing / Capital Event,Mixed-Use Residential,refinancing; operational technology / AI adoption,Houston / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,2,82.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_af936828d39943e9,art_af936828d39943e9,Development Activity,acceptable_repeat,2026-07-15,2026-07-20,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),62,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-07-20,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),58,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_c639cfebdbbe5edf,art_c639cfebdbbe5edf,Development Activity,repeat_penalized,2026-07-08,2026-07-20,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,AvalonBay,AvalonBay,AvalonBay,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 18-acre; site/parcel signal: site; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,81,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-20,20260720-235827-8318a794,art_f00165e7efe8310e,art_f00165e7efe8310e; art_6738284579601d0c,Development Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Washington DC,Washington DC,matched city/metro keyword: Washington DC,Berkadia,Berkadia,Berkadia,Mike Boyd Graycliff Capital; Offloads Two Augusta Apartment Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 270-unit; project/asset term: community,high,Project / Asset,Apartment,disposition / exit; operational technology / AI adoption,Washington DC,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,77,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-20,20260720-235827-8318a794,art_c382296ab7949c71,art_b790074cb338b620; art_c382296ab7949c71,Development Activity,new_or_fresh,2026-07-20,2026-07-20,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,,used broad market bucket: National,IPA,IPA,IPA,Sky Equity Group,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 300-unit; project/asset term: development,high,Project / Asset,Apartment,operational technology / AI adoption,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,2,86.0,77,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-20,20260720-235827-8318a794,art_498044e68ab49933,art_498044e68ab49933,Development Activity,acceptable_repeat,2026-07-17,2026-07-20,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,valid,open,Austin,Texas,matched city/metro keyword: Austin,Bridge Investment Group,Bridge Investment Group,Bridge Investment Group,Walker & Dunlop,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 329 units; project/asset term: project,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Austin / Texas,Site / Parcel Source Expansion,Other,1,93.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-20,20260720-235827-8318a794,art_19506c88e2251af5,art_19506c88e2251af5,Development Activity,repeat_penalized,2026-07-14,2026-07-20,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),58,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,CBRE,CBRE,CBRE,Camden Property Trust,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 320-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-20,20260720-235827-8318a794,art_19506c88e2251af5,art_19506c88e2251af5,Development Activity,repeat_penalized,2026-07-14,2026-07-20,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),58,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Camden Property Trust,Camden Property Trust,Camden Property Trust,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 320-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-20,20260720-235827-8318a794,art_498044e68ab49933,art_498044e68ab49933,Development Activity,acceptable_repeat,2026-07-17,2026-07-20,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),70,valid,open,Austin,Texas,matched city/metro keyword: Austin,Dunlop Capital Markets Real Estate,Dunlop Capital Markets Real Estate,Dunlop Capital Markets Real Estate,Bridge Investment Group; Walker & Dunlop,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 329 units; project/asset term: project,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Austin / Texas,Site / Parcel Source Expansion,Other,1,93.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
