run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260720-235827-8318a794,2026-07-20,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,8,6,6,0,0,0,0,5,0,acquisition_financing:1; construction_financing:1; acquisition:1; asset_strategy:1; disposition_exit:1,development article without confirmed capital event:1
20260720-235827-8318a794,2026-07-20,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,9,6,6,0,0,0,0,4,0,disposition_exit:3; acquisition:1; construction_financing:1; asset_management_operator_activity:1,development article without confirmed capital event:2
20260720-235827-8318a794,2026-07-20,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,6,5,4,1,0,0,0,4,0,construction_financing:2; disposition_exit:2; joint_venture:1,development article without confirmed capital event:1
20260720-235827-8318a794,2026-07-20,Commercial Observer,Tier 1,national_multifamily,OK,,4,4,4,0,0,0,0,4,0,construction_financing:2; acquisition_financing:1; joint_venture:1,none
20260720-235827-8318a794,2026-07-20,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,4,4,4,0,0,0,0,3,0,disposition_exit:2; acquisition:1; joint_venture:1,development article without confirmed capital event:1
20260720-235827-8318a794,2026-07-20,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,4,0,4,4,0,0,0,0,construction_financing:3; acquisition:1,repeat exposure penalty:4; historical article over 30 days old:1
20260720-235827-8318a794,2026-07-20,Multifamily Dive,Tier 1,national_multifamily,OK,,5,3,0,3,0,0,0,3,0,debt_financing:2; acquisition:1,none
20260720-235827-8318a794,2026-07-20,Multifamily Executive,Tier 1,national_multifamily,OK,,3,3,0,3,3,1,2,0,0,debt_financing:2; asset_management_operator_activity:1,"repeat exposure penalty:3; historical article over 30 days old:3; article integrity issue:2; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260720-235827-8318a794,2026-07-20,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260720-235827-8318a794,2026-07-20,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,1,0,0,1,1,debt_financing:1; acquisition:1,repeat exposure penalty:1
