run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,JLL,JLL,100,100,90,70,90,75,0,100,25,74,76,Tier 2 High Potential GP,Other / Unknown,Apartment,Other,freddie mac; jll,freddie mac; jll,Acquisition; Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,JPI,JPI,99,100,75,100,70,100,0,100,0,62,76,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,JV / Partnership; JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,CIM Group,CIM Group,100,100,90,55,55,100,0,100,25,74,74,Tier 2 High Potential GP,Atlanta / Georgia,Mixed-Use Residential,Other,None detected,None detected,Capital Inflow; Development Start; JV / Partnership; acquisition; development start; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,AvalonBay,AvalonBay,81,100,90,55,55,70,0,100,0,59,68,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,avalonbay; cushman,avalonbay; cushman,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,73,91,90,55,55,65,0,100,0,56,65,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,Harrison Street Asset Management,Harrison Street Asset Management,97,100,90,55,70,100,0,0,0,66,64,Tier 3 Monitoring GP,Phoenix / Arizona,Student Housing,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,Marcus & Millichap,Marcus & Millichap,100,100,90,55,90,0,0,100,0,67,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,Camden Property Trust,Camden Property Trust,73,98,90,55,90,65,0,0,0,56,60,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,camden; cbre,camden; cbre,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Moderate partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
