run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-231D6C111A,DCL-20260720-001,100,Acquisition - Texas - JLL Arranges $40.9M Acquisition Loan for Irving Apartment Complex,Acquisition - Acquisition - Texas - JLL Arranges $40.9M Acquisition Loan for Irving Apartment Complex,Acquisition - JLL - Texas,Acquisition,Texas,Apartment,JLL,JLL,288 units,$40.9M; $40.9M; $40.9 million,$40.9M,1,1,1,REBusiness Online,JLL Arranges $40.9M Acquisition Loan for Irving Apartment Complex,Texas,95
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-FB16CE044E,DCL-20260720-002,100,Construction Financing - Florida - JLL Secures $176.6M Construction Loan for Student Housing Development Near University of C...,Construction Financing - Construction Financing - Florida - JLL Secures $176.6M Construction Loan for Student Housing Development Near University of C...,Construction Financing - JLL - JLL - Florida,Construction Financing,Florida,Student Housing,JLL,JLL,484 units,$176.6M; $176.6M; $176.6 million,$176.6M,1,1,1,REBusiness Online,JLL Secures $176.6M Construction Loan for Student Housing Development Near University of Central Florida,Florida,95
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-0E77E75738,DCL-20260720-003,100,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Refinancing - Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Refinancing - Bridge Investment Group - walker & dunlop - Sun Belt,Refinancing,Austin / Texas,Apartment,Bridge Investment Group,walker & dunlop,329 units,$46.5M; $46.5M; $46.5 million,$46.5M,1,1,1,Connect CRE Texas,Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Austin / Texas,93
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-DB5E52C77E,DCL-20260720-005,90,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,,$22 m; $22 million; $22,,1,1,1,Connect CRE South Florida,"Avalon Bay Planning Apartments, Retail in South Miami",Miami / Florida,85
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-0429255F69,DCL-20260720-006,90,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Construction Financing - JLL - JLL - Sun Belt,Construction Financing,Miami / Florida,Mixed-Use Residential,JLL,JLL,,$111M; $111M; $111 million,$111M,1,1,1,Connect CRE South Florida,S3 Originates $111M Construction Loan for Edgewater Rental Community,Miami / Florida,85
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-BB7B16FB5F,DCL-20260720-004,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-10F46F3BBC,DCL-20260720-013,90,General Project Signal - New York City / New York - JLL Arranges $617M in Total Capitalization for Grubb Properties,General Project Signal - General Project Signal - New York City / New York - JLL Arranges $617M in Total Capitalization for Grubb Properties,General Project Signal - JLL - New York,General Project Signal,New York City / New York,Apartment,JLL,JLL,,$617M; $617 million; $617m,$617M,1,1,1,Yield PRO,JLL Arranges $617M in Total Capitalization for Grubb Properties,New York City / New York,75
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-C9B4CA0348,DCL-20260720-009,90,General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,General Project Signal - General Project Signal - Texas - 525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,General Project Signal - JPI - Texas,General Project Signal,Texas,Apartment,JPI,Unknown,525 apartments,$1.8; $40 million,,1,1,1,Urbanize LA,525 apartments start to rise at 22107 S. Vermont Ave. in West Carson,Texas,77
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-6776EE5E57,DCL-20260720-008,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-5CB3406417,DCL-20260720-011,80,Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,Acquisition - Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden,Acquisition - Camden Property Trust - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Camden Property Trust,CBRE,,,,1,1,1,Connect CRE Phoenix,320-Unit Gilbert Apartment Community Trades to Camden,Phoenix / Arizona,75
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-D5AA7EB43C,DCL-20260720-012,80,Acquisition - Other / Unknown - MG Properties Acquires 188-Unit Apartment Complex in Portland,Acquisition - Acquisition - Other / Unknown - MG Properties Acquires 188-Unit Apartment Complex in Portland,Acquisition - JLL - Other / Unknown,Acquisition,Other / Unknown,Mixed-Use Residential,JLL,Freddie Mac,188 apartments,,,1,1,1,REBusiness Online,MG Properties Acquires 188-Unit Apartment Complex in Portland,Other / Unknown,75
2026-07-20,20260720-235827-8318a794,2026-07-20 23:58:27,DFP-02BAF3D804,DCL-20260720-010,80,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Construction Financing - Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Construction Financing - IPA - Sun Belt,Construction Financing,Miami / Florida,Apartment,IPA,Unknown,,$54 million; $54 million,$54 million,1,1,1,Connect CRE South Florida,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Miami / Florida,76
