run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,California,Affordable Housing,16,13,6,87.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Los Angeles,Affordable Housing,15,12,5,89.3,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,National / Other,Multifamily,29,15,6,73.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Florida,Apartment,11,9,4,85.8,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,New York,Apartment,9,8,4,85.7,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Texas,Apartment,6,6,3,82.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Southeast,Apartment,8,6,2,82.5,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Phoenix,Apartment,4,3,2,84.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Seattle,Mixed-Use Residential,2,2,2,96.5,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Arizona,Apartment,3,2,2,87.3,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Sun Belt,Apartment,1,1,0,77.0,Supply Pressure,None detected,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Austin,Multifamily,1,1,0,75.0,Supply Pressure,None detected,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-11,20260711-235545-77ac1ce4,2026-07-11 23:55:45,Dallas,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
