run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-001,DFP-2343AC3CC9,2,CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Diego,CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Diego,96,80,1,1,0,0,Yes,Construction Financing Gap,,California,Apartment
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-002,DFP-19F73F0EC9,2,CEDARst Snags $80M Construction Loan for San Diego Apartments,CEDARst Snags $80M Construction Loan for San Diego Apartments,96,80,1,1,0,0,Yes,Construction Financing Gap,,California,Apartment
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-008,DFP-C89294932F,2,Namdar Group Lands $390M Construction Loan in Jersey City,Namdar Group Lands $390M Construction Loan in Jersey City,88,67,1,1,0,0,Yes,Construction Financing Gap,,New York,Apartment
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-026,DFP-F6DCC35602,2,Newmark Facilitates $215.8M in Refinancing for Waypoint Residential Multifamily Portfolio in Florida,Newmark Facilitates $215.8M in Refinancing for Waypoint Residential Multifamily Portfolio in Florida,81,61,1,1,0,0,Yes,Refinancing Gap,,Florida,Multifamily
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-022,DFP-6072C9B30E,2,Newmark Arranges $215.8M Refinancing for Waypoint Multifamily Portfolio in Florida,Newmark Arranges $215.8M Refinancing for Waypoint Multifamily Portfolio in Florida,81,61,1,1,0,0,Yes,Refinancing Gap,,Tampa / Florida,Multifamily
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-011,DFP-A5ADF85960,2,Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,80,60,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Apartment
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-027,DFP-AB957C2FE0,2,Walker & Dunlop Arranges $390M Construction Financing for Jersey City Multifamily Development,Walker & Dunlop Arranges $390M Construction Financing for Jersey City Multifamily Development,79,57,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Mixed-Use Residential
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-019,DFP-126DDCC72D,2,Merchants Capital Provides $138.5M in Financing for White Plains Multifamily Project,Merchants Capital Provides $138.5M in Financing for White Plains Multifamily Project,78,58,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Multifamily
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-024,DFP-1896018B02,2,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail","Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",77,61,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,General Residential
2026-09-04,20260904-004955-4e2acade,2026-09-04 00:49:55,DCL-20260904-032,DFP-0063144B1C,2,Dwight Investment Management Supplies $115M Refi on Charlotte Apartments,Dwight Investment Management Supplies $115M Refi on Charlotte Apartments,63,60,1,1,0,0,Yes,Refinancing Gap,,Sun Belt,Mixed-Use Residential
