run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-04,20260904-004955-4e2acade,art_9f560a8d5f788047,art_9f560a8d5f788047; art_d32dbb14c0548558; art_a27a255f3ae3d552,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,JLL,JLL,JLL,CEDARst Companies,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 197-unit; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,3,100.0,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_bdb55363e81b79f1,art_bdb55363e81b79f1; art_b3cd60f67845fb11,Development Activity,acceptable_repeat,2026-09-01,2026-09-04,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,valid,open,,California,matched state keyword: California,Tishman Speyer,Tishman Speyer,Tishman Speyer,Freddie Mac; Elme Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,88.0,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_1587cc5ce825984d,art_727e2344b00cadf0; art_1587cc5ce825984d; art_33780a4d75e9caf5; art_812a8de97386aaaa,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,CBRE,CBRE,CBRE,Fourth Avenue Capital; Jasmine Kilman Fourth Avenue Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 484-bed; address/street: 2587 telegraph ave; project/asset term: project,high,Project / Asset,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,New York,Core Multifamily News; Site / Parcel Source Expansion,Other,4,92.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_b373f35a93a0cf6a,art_b373f35a93a0cf6a; art_e1dde576989796a8; art_d79fa36f19941faa,GP / Capital Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Virginia,matched state keyword: Virginia,Walker & Dunlop,Walker & Dunlop,Walker & Dunlop,Namdar Group; Greg Isaacson Namdar Group; Jersey City Namdar Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,disposition / exit; refinancing; operational technology / AI adoption,Virginia,Core Multifamily News; Site / Parcel Source Expansion,Other,3,93.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_dd650320c7f299bf,art_dd650320c7f299bf; art_0683b7c5445a9222,GP / Capital Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Tampa,Florida,matched city/metro keyword: Tampa,Benefit Street Partners,Benefit Street Partners,Benefit Street Partners,Waypoint Residential; Waypoint Residential Multifamily Portfolio,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Tampa / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,2,79.0,89,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_e1dde576989796a8,art_e1dde576989796a8; art_d79fa36f19941faa,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,Dunlop Capital,Dunlop Capital,Dunlop Capital,Walker & Dunlop; Namdar Group; Greg Isaacson Namdar Group; Jersey City Namdar Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 47-story; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,disposition / exit; refinancing; operational technology / AI adoption,New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,90.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_e7c21d76b15218b0,art_e7c21d76b15218b0; art_417a7e2af1e7a454,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Merchants Capital,Merchants Capital,Merchants Capital,Loans Multifamily New York Northeast Merchants Capital; Merchants Bank; BRP Companies,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 296-unit; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Multifamily,refinancing; capital raise; operational technology / AI adoption,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,75.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_33eac3a25d6a3e67,art_a35cfaeaf74c9f1d; art_33eac3a25d6a3e67,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Austin,Texas,matched city/metro keyword: Austin,ORIX,ORIX,ORIX,,unresolved,unresolved,"No institution name detected in dictionary, title, summary, or source text.",True,unit/site count: 029 units; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; market expansion; operational technology / AI adoption,Atlanta / Georgia,Core Multifamily News; Site / Parcel Source Expansion,Other,2,86.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_3cb36cf22ed5bb0c,art_3cb36cf22ed5bb0c,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,execution milestone: to build; site/parcel signal: parcel; project/asset term: development,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,85,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-04,20260904-004955-4e2acade,art_d5466c213569e499,art_d5466c213569e499,Development Activity,new_or_fresh,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,,,,True,unit/site count: 382-unit; project/asset term: project,high,Project / Asset,Apartment,JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Core Multifamily News,Other,1,83.0,85,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
