run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-09-04,20260904-004955-4e2acade,LAP-20260904-001,PRJ-20260904-0057,Construction Financing - California - CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Die...,California,California,JLL,Apartment,Refinancing / Recapitalization,Newly Detected,Medium Stall Risk,0,24,24,100,60,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-002,PRJ-20260904-0123,Construction Financing - New York - Namdar Group Lands $390M Construction Loan in Jersey City,Los Angeles,New York,Walker & Dunlop,Apartment,Refinancing / Recapitalization,Newly Detected,Low Stall Risk,0,11,11,100,41,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-003,PRJ-20260904-0160,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Southern California,Southern California,Camden Property Trust,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-030,PRJ-20260904-0021,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,California,3863 Carson Street,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,32,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-007,PRJ-20260904-0120,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Los Angeles,New York,CBRE,Apartment,Delivery / Opening,Newly Detected,No Clear Stall Risk,0,0,0,100,18,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-005,PRJ-20260904-0056,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,4,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-006,PRJ-20260904-0053,"JV / Partnership - California - Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, B...",California,California,CBRE,Student Housing,Delivery / Opening,Newly Detected,No Clear Stall Risk,0,0,0,97,24,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-036,PRJ-20260904-0006,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,Los Angeles,1201 N. Detroit St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,96,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-037,PRJ-20260904-0011,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,14243 Sylvan St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,1,0,96,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-008,PRJ-20260904-0065,General Project Signal - Dallas / Texas - IPA Capital Markets Arranges $40.3M Financing for 312-Unit Multifamily Apartment Community...,Los Angeles,Dallas,IPA,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,95,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-035,PRJ-20260904-0003,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Los Angeles,11905 Wilshire Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,1,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-010,PRJ-20260904-0042,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Los Angeles,Atlanta,Kennedy Wilson,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,93,23,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-004,PRJ-20260904-0118,Construction Financing - New York City / New York - Merchants Capital Provides $138.5M in Financing for White Plains Multifamily Project,Los Angeles,New York City,Merchants Capital,Multifamily,Unknown Stage,Newly Detected,Low Stall Risk,0,5,0,91,43,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-013,PRJ-20260904-0121,"JV / Partnership - New York - CIM Group, Hulic Pick Up White Plains Apartment Building for $64M",Los Angeles,New York,CIM Group,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,90,21,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-038,PRJ-20260904-0023,Entitlement / Permitting - Los Angeles / California - Rendering vs. Reality: Mixed-use complex at 3900 S. Figueroa St. in Expo Park,Los Angeles,3900 S. Figueroa St,Unknown,Student Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,89,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-009,PRJ-20260904-0156,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Los Angeles,South Florida,Fairfield Residential,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,85,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-015,PRJ-20260904-0099,Entitlement / Permitting - Los Angeles / California - L.A. County approves up to $20M for affordable housing in Claremont,Los Angeles,Los Angeles,Unknown,Affordable Housing,Unknown Stage,Unknown,Low Stall Risk,6,0,0,85,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-014,PRJ-20260904-0145,Acquisition - Riverside / California - What multifamily firms bought and sold this summer,California,Riverside,Scion Group,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,85,24,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-04,20260904-004955-4e2acade,LAP-20260904-049,PRJ-20260904-0009,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,14243 Sylvan St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,1,0,85,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-04,20260904-004955-4e2acade,LAP-20260904-022,PRJ-20260904-0146,Construction Financing - Riverside / California - Lender Group Provides $74.7M Loan for Riverside Townhome Community,California,Riverside,Unknown,Apartment,Unknown Stage,Unknown,Medium Stall Risk,0,3,3,84,54,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
