run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0057,Construction Financing - California - CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Die...,100,AST-20260904-018,art_d32dbb14c0548558,CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Diego,https://rebusinessonline.com/cedarst-cos-obtains-80m-construction-loan-for-the-samuel-multifamily-property-in-san-diego/,2026-09-03T13:53:27Z,"Construction of The Samuel, an eight-story Class A multifamily property in San Diego, will begin later this year. The developer, CEDARst Cos., has obtained an $80 million construction loan for the 197-unit property. California Development Loans Multifamily Western CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Diego by Amy Works September 3, 2026 September 3, 2026 3 SAN DIEGO — Chicago-based CEDARst Cos. has obtained an $80 million construction loan to dev",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Construction Financing - California - CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Die...,Construction Financing - California - CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Die...,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,JLL,JLL,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$80M; $80 million; $80M,,Construction Financing,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,transaction / capital guard: loan,100,60,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Diego,REBusiness Online,https://rebusinessonline.com/cedarst-cos-obtains-80m-construction-loan-for-the-samuel-multifamily-property-in-san-diego/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0057,Construction Financing - California - CEDARst Cos. Obtains $80M Construction Loan for The Samuel Multifamily Property in San Die...,100,AST-20260904-019,art_9f560a8d5f788047,CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,"Thu, 03 Sep 2026 21:10:25 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | September 3, 2026 By: Mike Boyd CEDARst Snags $80M Construction Loan for San Diego Apartments CEDARst obtained an $80 million construction financing for The Samuel, a 197-unit Class A multifamily development in San Diego’s North Park neighborhood. JLL worked on behalf of the CEDARst Companies, in arranging the three-year, floating-rate ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,JLL,JLL,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$80M; $80M; $80 million,,Construction Financing,Refinancing / Recapitalization,Unknown site control,Unknown,excluded,transaction / capital guard: loan,100,60,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",CEDARst Snags $80M Construction Loan for San Diego Apartments,Connect CRE,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0123,Construction Financing - New York - Namdar Group Lands $390M Construction Loan in Jersey City,100,AST-20260904-025,art_e1dde576989796a8,Namdar Group Lands $390M Construction Loan in Jersey City,https://www.connectcre.com/stories/namdar-group-lands-390m-construction-loan-in-jersey-city/,"Thu, 03 Sep 2026 17:29:19 +0000","New York & Tri-State CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. New York & Tri-State + New Jersey + Apartments | September 3, 2026 By: Greg Isaacson Namdar Group Lands $390M Construction Loan in Jersey City Namdar Group has scored $390 million in construction financing for Park Tower, a 47-story multifamily project in the Journal Square neighborhood of Jersey City, NJ. Walker & Dunlop Capital Markets Institutional Advisory arr",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Construction Financing - New York - Namdar Group Lands $390M Construction Loan in Jersey City,Construction Financing - New York - Namdar Group Lands $390M Construction Loan in Jersey City,New York,General submarket monitoring,New York,Los Angeles,New York,Apartment,Apartment,Walker & Dunlop,Walker & Dunlop,walker & dunlop,Unknown,Unknown,Unknown,No explicit timing reference,,$390M; $390M; $390 million,,Construction Financing,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,excluded,transaction / capital guard: loan,100,41,Relevant to acquisition / JV sourcing,"Review acquisition, financing, ownership, and comparable transaction details",Namdar Group Lands $390M Construction Loan in Jersey City,Connect CRE Apartments,https://www.connectcre.com/stories/namdar-group-lands-390m-construction-loan-in-jersey-city/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0160,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,100,AST-20260904-023,art_75f136a48c17c202,Apartment cap rates inched up to 5.6% in July: MSCI,https://www.multifamilydive.com/news/apartment-cap-rates-multifamily-sales/829320/,"Tue, 01 Sep 2026 12:49:13 -0400","An article from Dive Brief Apartment cap rates inched up to 5.6% in July: MSCI Camden Property Trust’s sale of an 11-property Southern California portfolio to a BlackRock-managed vehicle boosted portfolio trades, but overall sales fell 16% YOY to $12.4 billion. Published Sept. 1, 2026 Leslie Shaver Senior Reporter Share Copy link Email LinkedIn X/Twitter Facebook Print License Add us on Google Getty Images Dive Brief: Apartment sales fell 16% year over year to $12.4 billion in July, according to",valid,title/source/url metadata are internally consistent,GP / Capital Activity,,new_or_fresh,,,,,2026-09-01,2026-09-04,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),100,open,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Southern California,General submarket monitoring,Southern California,Los Angeles,California,Apartment,Apartment,Camden Property Trust,Camden Property Trust,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$12.4 billion; $12.4 billion; $12.4 billion,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Apartment cap rates inched up to 5.6% in July: MSCI,Multifamily Dive,https://www.multifamilydive.com/news/apartment-cap-rates-multifamily-sales/829320/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0021,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,80,AST-20260904-034,art_2564c0e7cf1f971a,200 apartments fully framed at 3863 Carson Street in Torrance,https://la.urbanize.city/post/200-apartments-fully-framed-3863-carson-street-torrance,"Thu, 03 Sep 2026 13:10:00 +0000","200 apartments fully framed at 3863 Carson Street in Torrance | Urbanize LA Skip to main content Advertisement Advertisement Just off of Hawthorne Boulevard in Torrance , framing is complete for a new multifamily residential complex from Bay Area real estate development firm Legacy Partners . Soto Del Amo, which broke ground last year at 3863 Carson Street , is being developed through a joint venture with DWS Group. The new five-story building will contain 200 studio, one-, and two-bedroom apart",suspicious_duplicate,source-feed signal bleed suspected,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),68,access_limited,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,3863 Carson Street,General submarket monitoring,Bay Area,Los Angeles,California,Senior Housing,Senior Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Construction started,broke ground,200 apartments,,,JV / Partnership,Development Start,Unknown site control,Under Construction,construction_delivery_watch,matched broke ground,100,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",200 apartments fully framed at 3863 Carson Street in Torrance,Urbanize LA,https://la.urbanize.city/post/200-apartments-fully-framed-3863-carson-street-torrance,High
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0120,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,100,AST-20260904-026,art_727e2344b00cadf0,CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,https://yieldpro.com/2026/09/51-south-apartments/,"Thu, 03 Sep 2026 21:59:22 +0000","Deal boom News Facebook Twitter Linkedin Representatives of CBRE , led by Jeffrey Dunne, Stuart MacKenzie, Eric Apfel, Travis Langer, and Eric Greenberg of CBRE Institutional Properties announced the sale of 51 South Apartments , a Class A multifamily community located in White Plains, NY for $64.3 million. CBRE represented the seller, RMS Companies. Completed in 2025, 51 South consists of 134 dwelling units with structured parking and an expansive amenity package. The property is situated in th",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,New York,General submarket monitoring,New York,Los Angeles,New York,Apartment,Apartment,CBRE,CBRE,CBRE,Unknown,Unknown,Completed / opened,Completed,,$64.3M; $64.3 million; $64.3m,,Disposition / Exit,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,excluded,transaction / capital guard: disposition,100,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Yield PRO,https://yieldpro.com/2026/09/51-south-apartments/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0056,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,AST-20260904-022,art_bdb55363e81b79f1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,"Tue, 01 Sep 2026 20:37:20 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | September 1, 2026 By: Mike Boyd Tishman Speyer Acquires 376-Unit Anaheim Rental Community Tishman Speyer acquired Rise, a multifamily community encompassing 376 market-rate apartments in Anaheim’s Platinum Triangle District. MORE Residential has owned the property since 2022. Tishman Speyer acquired the 340,000-square-foot residenti",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-01,2026-09-04,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),74,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Freddie Mac,Freddie Mac,Freddie Mac,Unknown,Unknown,Unknown,No explicit timing reference,,$88 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,98,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0053,"JV / Partnership - California - Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, B...",100,AST-20260904-020,art_1587cc5ce825984d,"Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, Berkeley",https://rebusinessonline.com/gilbane-cbre-im-complete-484-bed-student-housing-project-near-university-of-california-berkeley/,2026-09-03T13:52:27Z,"The 484-bed Pique is located at 2587 Telegraph Ave. near the University of California, Berkeley campus. California Development Multifamily Student Housing Western Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, Berkeley by Amy Works September 3, 2026 September 3, 2026 3 BERKELEY, CALIF. — A partnership between Gilbane Development and CBRE Investment Management (IM) has completed Pique, a 484-bed student housing development located at 2587 Telegraph Ave. n",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,"JV / Partnership - California - Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, B...","JV / Partnership - California - Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, B...",California,University-adjacent,California,Los Angeles,California,Student Housing,Student Housing,CBRE,CBRE,CBRE,Unknown,Unknown,Completed / opened,completed,53 units,,,JV / Partnership,Lease-Up / Delivery,Unknown site control,Delivered / Lease-Up,construction_delivery_watch,matched completed,97,24,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent","Gilbane, CBRE IM Complete 484-Bed Student Housing Project Near University of California, Berkeley",REBusiness Online,https://rebusinessonline.com/gilbane-cbre-im-complete-484-bed-student-housing-project-near-university-of-california-berkeley/,High
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0006,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,80,AST-20260904-058,art_cae34892f99cf4bf,Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,https://la.urbanize.city/post/rendering-vs-reality-affordable-housing-1201-n-detroit-st-west-hollywood,"Tue, 01 Sep 2026 13:10:00 +0000","Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood | Urbanize LA Skip to main content Advertisement Advertisement In West Hollywood , non-profit developer EAH Housing has completed work on an affordable housing at the northwest corner of Lexington Avenue and Detroit Street. View looking northwest Hunter Kerhart Architectural Photography The Lexington Gardens development, broke ground last year on a vacant lot at 1201 N. Detroit Street, consists of a five-story bui",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,acceptable_repeat,,,,,2026-09-01,2026-09-04,3,fresh_0_3d,fresh,published date parsed; article age 3 day(s),62,access_limited,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,1201 N. Detroit St,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Construction started,broke ground,,,,Development Start,Affordable / Density Bonus Strategy,Unknown site control,Under Construction,construction_delivery_watch,matched broke ground,96,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/rendering-vs-reality-affordable-housing-1201-n-detroit-st-west-hollywood,Medium
2026-09-04,20260904-004955-4e2acade,PRJ-20260904-0011,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,80,AST-20260904-059,art_f135be59a4a12655,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,https://la.urbanize.city/post/affordable-housing-under-construction-14243-sylvan-st-van-nuys,"Thu, 03 Sep 2026 13:05:00 +0000","Affordable housing under construction at 14243 Sylvan St. in Van Nuys | Urbanize LA Skip to main content Advertisement Advertisement Northeast of the Van Nuys Civic Center, construction is underway for a new affordable housing complex from Drona Investments. Located at 14243 Sylvan Street, the replaces a triplex with what will eventually be a five-story structure featuring 81 studio, one-, and two-bedroom apartments without on-site parking. The apartments will cater to a combination of moderate-",valid,title/source/url metadata are internally consistent,Development Activity,,new_or_fresh,,,,,2026-09-03,2026-09-04,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,14243 Sylvan St,General submarket monitoring,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Affordable Housing,Unknown,Unknown,Unknown,Unknown,Unknown,Under construction,No explicit timing reference,,,,Entitlement / Permitting,Affordable / Density Bonus Strategy,Project under entitlement,Under Construction,construction_delivery_watch,matched under construction,96,26,Relevant to entitlement monitoring,"Track entitlement, permit, density bonus, and construction-readiness milestones",Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Urbanize LA,https://la.urbanize.city/post/affordable-housing-under-construction-14243-sylvan-st-van-nuys,Medium
