run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,California,Apartment,15,13,6,88.1,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Los Angeles,Apartment,13,11,4,90.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,National / Other,Multifamily,31,17,6,74.0,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Florida,Apartment,11,9,4,85.8,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,New York,Apartment,9,8,5,88.0,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Texas,Apartment,6,6,3,82.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Southeast,Apartment,8,6,2,82.5,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Seattle,Apartment,3,3,3,97.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Phoenix,Apartment,4,3,2,84.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Arizona,Apartment,3,2,2,87.3,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Sun Belt,Apartment,1,1,0,77.0,Supply Pressure,None detected,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Austin,Multifamily,1,1,0,75.0,Supply Pressure,None detected,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-12,20260712-235518-9da73cee,2026-07-12 23:55:18,Dallas,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
