run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0045,Construction Financing - California - Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Pro...,100,DST-20260712-006,DFP-0162579E7E,DCL-20260712-006,construction loan gap,California,Apartment,Dwight Mortgage Trust,Unknown,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,77,High Distress Watch,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,Medium
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0045,Construction Financing - California - Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Pro...,100,DST-20260712-010,DFP-F0C7F65BCE,DCL-20260712-010,construction loan gap,California,Affordable Housing,Dwight Mortgage Trust,Unknown,Construction Financing - California - Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Pro...,71,High Distress Watch,Construction Financing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Project,https://yieldpro.com/2026/07/ten-south/,Low
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0103,Construction Financing - Miami / Florida - JLL Arranges $111M Construction Loan for Multifamily Development in Miami’s Edgewater Dist...,100,DST-20260712-002,DFP-B5C5511868,DCL-20260712-002,construction loan gap,Miami / Florida,Apartment,IPA,JLL,Construction Financing - Miami / Florida - JLL Arranges $111M Construction Loan for Multifamily Development in Miami’s Edgewater Dist...,71,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Arranges $111M Construction Loan for Multifamily Development in Miami’s Edgewater District,https://rebusinessonline.com/jll-arranges-111m-construction-loan-for-multifamily-development-in-miamis-edgewater-district/,Medium
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0049,Refinancing - Florida - Berkadia Secures $85.4M Refinancing of Two Metro Orlando Multifamily Communities,100,DST-20260712-003,DFP-9484FA098A,DCL-20260712-003,refinancing stress,Florida,Apartment,Berkadia,Berkadia,Refinancing - Florida - Berkadia Secures $85.4M Refinancing of Two Metro Orlando Multifamily Communities,71,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Berkadia Secures $85.4M Refinancing of Two Metro Orlando Multifamily Communities,https://rebusinessonline.com/berkadia-secures-85-4m-refinancing-of-two-orlando-multifamily-communities/,Medium
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,DST-20260712-007,DFP-0429255F69,DCL-20260712-007,construction loan gap,Miami / Florida,Mixed-Use Residential,JLL,JLL,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,67,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,Medium
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0106,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,80,DST-20260712-026,DFP-22EE1ED222,DCL-20260712-026,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,59,Monitor,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0117,Office-to-Residential Conversion - New York City / New York - One Project's Buckling Beams And Sagging Floors Rattle NYC's 19M SF Conversion Pipeline,80,DST-20260712-013,DFP-EE5B9076BC,DCL-20260712-013,construction loan gap,New York City / New York,Affordable Housing,Unknown,Unknown,Construction Financing - New York City / New York - Partnership Receives $217M in Construction Financing for Brooklyn Affordable Housing Proje...,58,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Partnership Receives $217M in Construction Financing for Brooklyn Affordable Housing Project,https://rebusinessonline.com/partnership-receives-217m-in-construction-financing-for-brooklyn-affordable-housing-project/,Low
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0117,Office-to-Residential Conversion - New York City / New York - One Project's Buckling Beams And Sagging Floors Rattle NYC's 19M SF Conversion Pipeline,80,DST-20260712-014,DFP-9194B497A7,DCL-20260712-014,construction loan gap,New York City / New York,Affordable Housing,Unknown,Unknown,"Construction Financing - New York City / New York - Redstone Bank, Goldman Sachs, New York State Provide $217M for Alafia Project",58,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,"Redstone Bank, Goldman Sachs, New York State Provide $217M for Alafia Project",https://commercialobserver.com/2026/07/redstone-bank-goldman-sachs-new-york-state-217m-alafia-project/,Low
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0056,General Project Signal - Houston / Texas - Raven Capital Completes 33-Story Multifamily High-Rise in Houston’s Museum District,80,DST-20260712-020,DFP-AA50F35E67,DCL-20260712-020,construction loan gap,Houston / Texas,Multifamily,Unknown,Unknown,"Construction Financing - Houston / Texas - S3 Capital Continues Texas Focus, Provides $28M for New Multifamily Construction",55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,"S3 Capital Continues Texas Focus, Provides $28M for New Multifamily Construction",https://commercialobserver.com/2026/07/s3-capital-texas-28m-multifamily-construction/,Low
2026-07-12,20260712-235518-9da73cee,PRJ-20260712-0106,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,80,DST-20260712-031,DFP-6E7CFD2FD1,DCL-20260712-031,construction loan gap,Miami / Florida,Multifamily,Unknown,Unknown,Construction Financing - Miami / Florida - Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Developm...,54,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Dependable Equities Secures $54M Pre-Construction Financing for Major Multifamily Development in Fort Lauderdale,https://yieldpro.com/2026/07/new-river-portfolio/,Low
