run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-07-12,20260712-235518-9da73cee,LAT-20260712-001,NexMetro Opening First Atlanta-Area BTR Community,Los Angeles,,BTR / Single-Family Rental,Delivery / Opening,Delivery / Opening,Mature / Operating,77,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",NexMetro Opening First Atlanta-Area BTR Community,https://www.connectcre.com/stories/nexmetro-opening-first-atlanta-area-btr-community/,High
2026-07-12,20260712-235518-9da73cee,LAT-20260712-002,Work trudges along for Pico Pico Library in Koreatown,Los Angeles,,Apartment,Vertical Construction,Vertical Construction,Same Stage Persistence,77,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Work trudges along for Pico Pico Library in Koreatown,https://la.urbanize.city/post/work-trudges-along-pico-pico-library-koreatown,High
2026-07-12,20260712-235518-9da73cee,LAT-20260712-003,BTR / Build-to-Rent - Atlanta / Georgia - NexMetro Opening First Atlanta-Area BTR Community,Los Angeles,Unknown,BTR / Single-Family Rental,Delivery / Opening,Delivery / Opening,Mature / Operating,76,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",NexMetro Opening First Atlanta-Area BTR Community,https://www.connectcre.com/stories/nexmetro-opening-first-atlanta-area-btr-community/,High
2026-07-12,20260712-235518-9da73cee,LAT-20260712-004,Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms,Culver City,,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,70,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Wood framing rises for mixed-use building at 9431 Venice Blvd. in Palms,https://la.urbanize.city/post/wood-framing-rises-mixed-use-building-9431-venice-blvd-palms,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-005,Construction Financing - California - Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,Los Angeles,Dwight Mortgage Trust,Apartment,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,30,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Dwight Provides Largest Construction Loan in Company History for Gilroy Multifamily,https://www.connectcre.com/stories/dwight-provides-largest-construction-loan-in-company-history-for-gilroy-multifamily/,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-006,Refinancing - Florida - Berkadia Secures $85.4M Refinancing of Two Metro Orlando Multifamily Communities,Los Angeles,Berkadia,Apartment,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,29,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Berkadia Secures $85.4M Refinancing of Two Metro Orlando Multifamily Communities,https://rebusinessonline.com/berkadia-secures-85-4m-refinancing-of-two-orlando-multifamily-communities/,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-007,Construction Financing - California - Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Pro...,California,Dwight Mortgage Trust,Affordable Housing,Unknown Stage,Unknown Stage,Unknown Transition,50,34,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Ten South Construction Receives $183M Construction Financing for Bay Area Mixed-Income Project,https://yieldpro.com/2026/07/ten-south/,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-008,"Acquisition - Los Angeles / California - In Likely a Culver City Record, Black Equities Buys Multifamily Asset for $106M",Los Angeles,Greystar,Mixed-Use Residential,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"In Likely a Culver City Record, Black Equities Buys Multifamily Asset for $106M",https://commercialobserver.com/2026/07/culver-city-califonria-multifamily-housing-black-equities-greystar/,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-009,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,AvalonBay,Mixed-Use Residential,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Medium
2026-07-12,20260712-235518-9da73cee,LAT-20260712-010,Disposition / Exit - New York - Pantzer Acquires Class A Multifamily in Downtown Stamford,Los Angeles,CBRE,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Pantzer Acquires Class A Multifamily in Downtown Stamford,https://www.connectcre.com/stories/pantzer-acquires-class-a-multifamily-in-downtown-stamford/,Medium
