run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0096,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers Sale of 132-Unit Multifamily Property in the Miracle Mile Neigh...,100,LCT-20260725-006,Disposition / Exit - Los Angeles / California - 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,California,Los Angeles,Apartment,Marcus & Millichap,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,80,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Connect CRE California,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,High
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0153,Refinancing - California - Lightstone Capital Refis San Diego Apartments With $34M Loan,80,LCT-20260725-029,Refinancing - California - Lightstone Capital Refis San Diego Apartments With $34M Loan,California,San Diego,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,73,29,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Lightstone Capital Refis San Diego Apartments With $34M Loan,Commercial Observer,https://commercialobserver.com/2026/07/lightstone-capital-san-diego-apartments/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0099,Development Start - Los Angeles / California - Logos Faith Development Secures Central Location to HQ Affordable Housing Presence in Los...,80,LCT-20260725-028,Development Start - Los Angeles / California - Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,California,Los Angeles,Affordable Housing,Unknown,No Previous Record,Construction Started,0,10,Newly Detected Project,10,0,0,1,73,13,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,Connect CRE,https://www.connectcre.com/stories/logos-faith-development-sets-15-groundbreakings-over-the-next-three-years/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0177,Development Start - Other / Unknown - Riverfront Community will Deliver 320 Luxury Residences with Private Marina Exclusively fo...,80,LCT-20260725-049,Development Start - Other / Unknown - Housing Development in North Lawndale Breaks Ground,Unknown,Unknown,Apartment,Unknown,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,72,12,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Housing Development in North Lawndale Breaks Ground,Connect CRE,https://www.connectcre.com/stories/housing-development-in-north-lawndale-breaks-ground/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0084,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers Sale of 132-Unit Multifamily Property in the Miracle Mile Neigh...,100,LCT-20260725-010,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Los Angeles / California,Unknown,Apartment,Marcus & Millichap,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,72,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Connect CRE California,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0175,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,100,LCT-20260725-002,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Unknown,Unknown,Affordable Housing,Greystone,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,65,28,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Greystone Lends $47M for Long Island Section 8 Housing Complex,Commercial Observer,https://commercialobserver.com/2026/07/greystone-long-island-long-beach-section-8-apartments/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0046,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,LCT-20260725-005,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,CIM Group,Construction Ready,Construction Ready,9,9,Same Stage Persistence,0,1,1,2,65,11,Stable,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0177,Development Start - Other / Unknown - Riverfront Community will Deliver 320 Luxury Residences with Private Marina Exclusively fo...,80,LCT-20260725-084,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,Unknown,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,63,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0097,Refinancing - Los Angeles / California - Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los...,100,LCT-20260725-001,Refinancing - Los Angeles / California - Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los...,California,Los Angeles,Affordable Housing,Walker & Dunlop,No Previous Record,Refinancing / Recapitalization,0,16,Newly Detected Project,16,0,0,1,60,29,Unknown,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los Angeles,REBusiness Online,https://rebusinessonline.com/walker-dunlop-arranges-28-9m-loan-for-refinancing-of-affordable-housing-complex-in-los-angeles/,Medium
2026-07-25,20260725-000456-8feba976,PRJ-20260725-0163,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,LCT-20260725-038,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,Unknown,South Florida,Mixed-Use Residential,JLL,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,54,27,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",S3 Originates $111M Construction Loan for Edgewater Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,Medium
