run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-25,20260725-000456-8feba976,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,2,100,99.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-25,20260725-000456-8feba976,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown; Texas,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,86.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-25,20260725-000456-8feba976,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; operational technology / AI adoption,1,98,98.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-07-25,20260725-000456-8feba976,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; JV / partnership; operational technology / AI adoption,3,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-25,20260725-000456-8feba976,JLL,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Atlanta / Georgia; Dallas / Texas; Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,99.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-25,20260725-000456-8feba976,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Office-to-Residential Conversion,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; office-to-residential conversion; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-25,20260725-000456-8feba976,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California; Other / Unknown,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; capital raise; market expansion; operational technology / AI adoption,7,100,84.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-25,20260725-000456-8feba976,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-25,20260725-000456-8feba976,Greystone,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,New York; Other / Unknown,Core Multifamily News,Other,acquisition; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-07-25,20260725-000456-8feba976,Hines,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Dallas / Texas,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-25,20260725-000456-8feba976,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
