run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-006,DFP-0429255F69,2,S3 Originates $111M Construction Loan for Edgewater Rental Community,S3 Originates $111M Construction Loan for Edgewater Rental Community,88,67,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-008,DFP-190528A6A3,2,Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los Angeles,Walker & Dunlop Arranges $28.9M Loan for Refinancing of Affordable Housing Complex in Los Angeles,88,66,1,1,0,0,Yes,Refinancing Gap,,Los Angeles / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-007,DFP-A59299A6EA,2,Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty,Greystone Provides $92M in Fannie Mae Loans to Metropolitan Realty,88,66,1,1,0,0,Yes,Refinancing Gap,,New York,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-016,DFP-98CF3E5C03,2,Greystone Lends $47M for Long Island Section 8 Housing Complex,Greystone Lends $47M for Long Island Section 8 Housing Complex,86,64,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-013,DFP-02BAF3D804,2,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail","Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",82,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-018,DFP-AB59CDFC18,2,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,PCCP Provides $51.8M Refi of Gilbert 236-Unit Multifamily Community,79,59,1,1,0,0,Yes,Construction Financing Gap,,Phoenix / Arizona,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-021,DFP-88F4EE47DA,2,Lightstone Capital Refis San Diego Apartments With $34M Loan,Lightstone Capital Refis San Diego Apartments With $34M Loan,70,73,1,1,0,0,Yes,,refinancing stress,California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-029,DFP-AEE402690C,2,M&T Realty Capital Provides $141.4M Loan for Refinancing of Manhattan Apartment Building,M&T Realty Capital Provides $141.4M Loan for Refinancing of Manhattan Apartment Building,63,60,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-028,DFP-A027CD1C9C,2,JV Snags Refi on Tempe Student Housing Community,JV Snags Refi on Tempe Student Housing Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Phoenix / Arizona,Student Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-025,DFP-5182B56D21,2,Trilogy Receives $64M Construction Loan for Tampa-Area Apartments,Trilogy Receives $64M Construction Loan for Tampa-Area Apartments,63,58,1,1,0,0,Yes,Construction Financing Gap,,Tampa / Florida,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-032,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-034,DFP-32F434EF47,2,Bankruptcy court clears the way for Oceanwide Plaza sale,Bankruptcy court clears the way for Oceanwide Plaza sale,58,61,1,1,0,0,Yes,,loan default,Los Angeles / California,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-001,DFP-DD3A4D52E5,1,Original Developer Trades Castro Valley Multifamily Duo,Original Developer Trades Castro Valley Multifamily Duo,94,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-009,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-010,DFP-ABB8FDB265,1,"TCC Properties Sells 101-Unit Seniors Housing Property in Willits, California","TCC Properties Sells 101-Unit Seniors Housing Property in Willits, California",88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-004,DFP-5A9FCD95E1,1,Becovic Residential Buys The Vivian in Chicago’s Rogers Park Neighborhood for $25.6M,Becovic Residential Buys The Vivian in Chicago’s Rogers Park Neighborhood for $25.6M,87,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-003,DFP-DB5E52C77E,1,"Avalon Bay Planning Apartments, Retail in South Miami","Avalon Bay Planning Apartments, Retail in South Miami",86,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-012,DFP-6C09F5459B,1,Marcus & Millichap Closes NorCal Seniors Housing Sale,Marcus & Millichap Closes NorCal Seniors Housing Sale,86,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Senior Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-005,DFP-7CC3E39556,1,Caisson Capital Partners Acquires Kansas Apartment Community for $23.4M,Caisson Capital Partners Acquires Kansas Apartment Community for $23.4M,85,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-023,DFP-2911B7E007,1,Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa California,Marcus & Millichap Arranges $12.5M Sale of 81-Unit Multifamily Property in La Mesa California,85,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Multifamily
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-011,DFP-53BBEE9D89,1,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,85,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Santa Monica / California,Office-to-Residential Conversion
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-002,DFP-BB7B16FB5F,1,Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,84,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Atlanta / Georgia,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-014,DFP-B5B23632AD,1,Walton Communities Offloads Two Atlanta Rental Properties,Walton Communities Offloads Two Atlanta Rental Properties,83,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-022,DFP-C15647C1BC,1,"Protective Live, Berkadia Provide $50M for Two Senior Living Facilities","Protective Live, Berkadia Provide $50M for Two Senior Living Facilities",82,0,1,0,0,0,No,Acquisition Opportunity,,Texas,Senior Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-019,DFP-52562C0572,1,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,82,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-020,DFP-811DBB56AA,1,Marcus & Millichap Brokers Sale of 132-Unit Multifamily Property in the Miracle Mile Neighborhood of Los Angeles,Marcus & Millichap Brokers Sale of 132-Unit Multifamily Property in the Miracle Mile Neighborhood of Los Angeles,82,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-030,DFP-4A4C318FFF,1,6 major multifamily M&As announced this year,6 major multifamily M&As announced this year,81,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-015,DFP-38731CC7DB,1,JLL Nabs Listing for 345-Unit Uptown Dallas Apartment Tower,JLL Nabs Listing for 345-Unit Uptown Dallas Apartment Tower,81,0,1,0,0,0,No,JV / Partnership Gap,,Dallas / Texas,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-033,DFP-67664EB9F3,1,Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,Legacy Lakefront Apartment Community Trades for First Time in Three Decades in Minnesota,80,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Other / Unknown,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-042,DFP-525B122F1F,1,Inland National Development and Reuter Walton Joint Venture Plan 342-Unit Multifamily Minneapolis Community,Inland National Development and Reuter Walton Joint Venture Plan 342-Unit Multifamily Minneapolis Community,75,0,1,0,0,0,No,JV / Partnership Gap,,National,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-024,DFP-38D0B83B42,1,Interstate Equities Closes Institutional Fund at $215M,Interstate Equities Closes Institutional Fund at $215M,65,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-017,DFP-2973CC487D,1,"Northmarq Brokers $70M Sale of Multifamily Property in Wentzville, Missouri","Northmarq Brokers $70M Sale of Multifamily Property in Wentzville, Missouri",62,0,1,0,0,0,No,Acquisition Opportunity,,Other / Unknown,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-027,DFP-E71673DEAB,1,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,City Planning Commission signs off on mixed-use project at 2800 W. Jefferson Blvd.,61,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Los Angeles / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-026,DFP-60C16F9A4E,1,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,60,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Beverly Hills / California,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-036,DFP-F2EF6CDB10,1,Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,Logos Faith Development Sets 15 Groundbreakings Over the Next Three Years,59,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-037,DFP-B3D024A1D8,1,Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,59,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-039,DFP-ED8D086C23,1,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,More affordable housing underway at 21300 W. Oxnard St. in Warner Center,59,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Los Angeles / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-031,DFP-CE1975E79C,1,"Carlyle Group, Haussmann Submit Plans for 99 Units at Brooklyn’s 566 Grand Avenue","Carlyle Group, Haussmann Submit Plans for 99 Units at Brooklyn’s 566 Grand Avenue",59,0,1,0,0,0,No,Land / Pipeline Opportunity,,New York City / New York,Mixed-Use Residential
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-044,DFP-3ACCB4F19B,1,C&C Development Opens Affordable Housing in Irvine,C&C Development Opens Affordable Housing in Irvine,58,0,1,0,0,0,No,JV / Partnership Gap,,Riverside / California,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-043,DFP-C2B2A108EA,1,Lion Real Estate Picks Up Atlanta Apartments for $51M,Lion Real Estate Picks Up Atlanta Apartments for $51M,57,0,1,0,0,0,No,Acquisition Opportunity,,Atlanta / Georgia,Apartment
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-040,DFP-3AA3DCF928,1,Systima Closes $153M Tax-Exempt CMBS Affordable Housing Deal,Systima Closes $153M Tax-Exempt CMBS Affordable Housing Deal,57,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Houston / Texas,Affordable Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-045,DFP-8276543F02,1,Workforce housing for Metro employees could rise at 4421 S. Crenshaw Blvd.,Workforce housing for Metro employees could rise at 4421 S. Crenshaw Blvd.,57,0,1,0,0,0,No,Affordable / Workforce Housing Opportunity,,Other / Unknown,Workforce Housing
2026-07-25,20260725-000456-8feba976,2026-07-25 00:04:56,DCL-20260725-050,DFP-DB73D96CFC,1,West Palm Beach Eyeing Waterfront Rezoning Moratorium,West Palm Beach Eyeing Waterfront Rezoning Moratorium,57,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Miami / Florida,Apartment
