run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260719-235929-cfbed5f8,2026-07-19,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,10,9,0,9,1,0,0,8,0,joint_venture:4; refinancing:2; acquisition:2; disposition_exit:1,repeat exposure penalty:1
20260719-235929-cfbed5f8,2026-07-19,Commercial Observer,Tier 1,national_multifamily,OK,,7,6,0,6,0,0,0,4,0,disposition_exit:3; construction_financing:2; debt_financing:1,development article without confirmed capital event:2
20260719-235929-cfbed5f8,2026-07-19,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,7,5,2,3,0,0,0,3,0,disposition_exit:3; refinancing:1; acquisition:1,"development article without confirmed capital event:2; event, webinar, or thin promotional article:1"
20260719-235929-cfbed5f8,2026-07-19,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,5,4,0,4,0,0,0,4,0,capital_raise:1; disposition_exit:1; debt_financing:1; joint_venture:1,none
20260719-235929-cfbed5f8,2026-07-19,Multifamily Dive,Tier 1,national_multifamily,OK,,7,4,0,4,0,0,0,4,0,debt_financing:2; acquisition:2,none
20260719-235929-cfbed5f8,2026-07-19,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,6,4,0,4,1,0,0,1,0,disposition_exit:3; construction_financing:1,development article without confirmed capital event:3; repeat exposure penalty:1
20260719-235929-cfbed5f8,2026-07-19,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,6,4,0,4,4,0,0,0,0,construction_financing:3; acquisition:1,repeat exposure penalty:4; historical article over 30 days old:1
20260719-235929-cfbed5f8,2026-07-19,Multifamily Executive,Tier 1,national_multifamily,OK,,4,3,0,3,3,1,2,0,0,debt_financing:2; asset_management_operator_activity:1,"repeat exposure penalty:3; historical article over 30 days old:3; article integrity issue:2; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260719-235929-cfbed5f8,2026-07-19,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260719-235929-cfbed5f8,2026-07-19,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,0,0,0,2,0,construction_financing:1; refinancing:1,none
20260719-235929-cfbed5f8,2026-07-19,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,1,0,0,1,1,debt_financing:1; acquisition:1,repeat exposure penalty:1
20260719-235929-cfbed5f8,2026-07-19,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,2,0,2,1,0,0,1,0,joint_venture:1; acquisition:1,repeat exposure penalty:1; historical article over 30 days old:1
20260719-235929-cfbed5f8,2026-07-19,Bisnow,Tier 1,national_multifamily,OK,,4,2,0,2,2,1,0,0,0,other_capital_event:1; capital_raise:1,repeat exposure penalty:2; limited page access:2; development article without confirmed capital event:1; low relevance or thin evidence:1
20260719-235929-cfbed5f8,2026-07-19,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,2,0,2,0,0,0,0,1,disposition_exit:2,development article without confirmed capital event:2
20260719-235929-cfbed5f8,2026-07-19,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,2,1,0,1,0,0,0,0,0,disposition_exit:1,development article without confirmed capital event:1
20260719-235929-cfbed5f8,2026-07-19,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260719-235929-cfbed5f8,2026-07-19,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token):1
