run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-008,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",South Florida,Los Angeles,IPA,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,46,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-005,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Austin,Los Angeles,Bridge Investment Group,Apartment,Unknown,Completed / opened,Refinancing / Recapitalization,Land / parcel referenced,Delivered / Lease-Up,100,41,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,https://www.connectcre.com/stories/flournoy-properties-lands-46-5m-refi-on-leander-rental-asset/,High
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-001,Disposition / Exit - California - CBRE Facilitates Sale of Garden-Style Apartment for $78M in Ocean Side California,California,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",CBRE Facilitates Sale of Garden-Style Apartment for $78M in Ocean Side California,https://yieldpro.com/2026/07/sunterra/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-002,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,California,Los Angeles,CBRE,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Garden-Style Apartments Go for $78M in North County San Diego,https://www.connectcre.com/stories/garden-style-apartments-go-for-78m-in-north-county-san-diego/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-007,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Los Angeles,Bascom Group,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-003,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",South Florida,Los Angeles,AvalonBay,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement","Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-006,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Atlanta,Los Angeles,CIM Group,Mixed-Use Residential,Unknown,Unknown,Development Start,Unknown site control,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-004,Entitlement / Permitting - Los Angeles / California - Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,5547 N. Elmer Ave,Los Angeles,Unknown,Affordable Housing,Entitled / approved,Under construction,Construction-Ready Pipeline,Project under entitlement,Under Construction,100,26,High relevance to Woomi site strategy,Watch construction-ready pipeline,Monitor asset for repeated local confirmation,Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,https://la.urbanize.city/post/apartments-under-construction-5547-n-elmer-ave-north-hollywood,High
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-009,Acquisition - Los Angeles / California - Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile,Los Angeles,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile,https://commercialobserver.com/2026/07/los-angeles-multifamily-housing-sales-prime/,Medium
2026-07-19,20260719-235929-cfbed5f8,LAA-20260719-014,Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,5547 N. Elmer Ave,Los Angeles,,Affordable Housing,Entitled / approved,Under construction,Construction-Ready Pipeline,Land / parcel referenced,Under Construction,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,https://la.urbanize.city/post/apartments-under-construction-5547-n-elmer-ave-north-hollywood,Medium
