run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,California,Apartment,18,14,9,86.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Los Angeles,Apartment,14,12,9,88.9,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,National / Other,Multifamily,35,19,8,73.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Texas,Apartment,9,9,4,89.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Southeast,Apartment,9,7,5,88.6,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,New York,Apartment,9,7,5,86.6,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Florida,Apartment,9,7,4,83.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Dallas,Apartment,5,5,1,88.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Arizona,Apartment,4,4,2,97.2,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Phoenix,Apartment,4,4,2,97.2,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Austin,Apartment,4,4,1,92.5,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Sun Belt,Apartment,1,1,0,85.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-19,20260719-235929-cfbed5f8,2026-07-19 23:59:29,Seattle,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
