run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-07-19,20260719-235929-cfbed5f8,LA Assets,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Los Angeles,Apartment,IPA,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,Los Angeles,Apartment,Bridge Investment Group,100,High relevance to Woomi site strategy,Delivered / Lease-Up,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Disposition / Exit - California - CBRE Facilitates Sale of Garden-Style Apartment for $78M in Ocean Side California,Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Disposition / Exit - California - Garden-Style Apartments Go for $78M in North County San Diego,Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Los Angeles,Apartment,Bascom Group,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,Mixed-Use Residential,AvalonBay,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,Mixed-Use Residential,CIM Group,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Entitlement / Permitting - Los Angeles / California - Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Acquisition - Los Angeles / California - Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile,Los Angeles,Apartment,Marcus & Millichap,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,LA Assets,Apartments under construction at 5547 N. Elmer Ave. in North Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Alliance Residential,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Atlanta / Georgia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Atlanta / Georgia,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,Austin / Texas,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-19,20260719-235929-cfbed5f8,Capital Flow,AvalonBay,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
