run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-035,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-036,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Student Housing,Atlanta / Georgia,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Apartment,Atlanta / Georgia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-018,LA Asset Watch,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://www.connectcre.com/stories/related-urban-starts-work-on-167m-s-miami-affordable-housing-venture/
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-019,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-under-constructiona-t-1740-n-wilton-place-hollywood
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-020,LA Asset Watch,General Project Signal - Los Angeles / California - 100 rental townhomes deput at 1771 Blake Ave. in Frogtown,Critical,100,Los Angeles,Apartment,Greystar,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://la.urbanize.city/post/100-rental-townhomes-deput-1771-blake-ave-frogtown
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-017,LA Asset Watch,General Project Signal - Los Angeles / California - Affordable housing fully-framed at 4129 Centinela Ave. in Del Rey,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-fully-framed-4129-centinela-ave-del-rey
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-016,LA Asset Watch,Refinancing - San Francisco / California - Mesa West Capital Joint Venture Provides $83M for Seattle Multifamily Apartment Community...,Critical,100,Los Angeles,Apartment,CBRE,Review acquisition comparables,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://yieldpro.com/2026/06/olin-fields/
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-001,Signal Quality,Refinancing - San Francisco / California - Mesa West Capital Joint Venture Provides $83M for Seattle Multifamily Apartment Community...,Critical,97,Unknown,Apartment,CBRE,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-002,Signal Quality,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Critical,94,California,Affordable Housing,PEF Advisors,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-003,Signal Quality,Refinancing - Austin / Texas - GID Secures $68M Refinancing for Luxury Austin Multifamily Asset Eleven by Windsor,Critical,92,Unknown,Multifamily,GID,"5 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-006,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-004,Signal Quality,"Refinancing - Florida - Berkadia Arranges $100.4M Refinancing for Office Campus in Palm Beach Gardens, Florida",Critical,91,Florida,General Residential,Berkadia,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-06-29,20260629-001104-974ab7b9,CARD-20260629-007,Opportunity,Refinancing Gap,Critical,91,San Francisco / California,Apartment,CBRE,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in San Francisco / California.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/06/olin-fields/
