run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,California,Apartment,20,17,10,89.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Los Angeles,Apartment,9,6,5,86.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,National / Other,Multifamily,28,13,7,72.1,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Florida,Apartment,9,6,5,80.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Texas,Apartment,5,5,3,94.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,New York,Apartment,8,5,3,79.4,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Southeast,Apartment,6,4,3,82.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Seattle,Apartment,3,3,2,94.7,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Austin,Multifamily,3,3,2,92.3,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Arizona,Apartment,2,1,1,81.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Phoenix,Apartment,2,1,1,81.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Dallas,Apartment,1,1,0,94.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-29,20260629-001104-974ab7b9,2026-06-29 00:11:04,Sun Belt,General Residential,1,0,1,58.0,Financing Risk,Deal Size Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
