run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-03,20260903-005911-9e519615,LAW-20260903-001,Los Angeles,Notable multifamily policy and legal moves from this summer,,Apartment,Density Bonus / TOC,Unknown Stage,28,63,69,Relevant to California entitlement monitoring,Monitor density bonus use,Compare density bonus / TOC precedent with target-site assumptions,Notable multifamily policy and legal moves from this summer,https://www.multifamilydive.com/news/state-local-multifamily-policy-legislation-lawsuit/828956/,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-007,California,Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer,Unknown,Apartment,Entitlement Approval,Unknown Stage,28,45,63,Relevant to California entitlement monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Notable multifamily policy and legal moves from this summer,https://www.multifamilydive.com/news/state-local-multifamily-policy-legislation-lawsuit/828956/,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-002,Los Angeles,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,,Affordable Housing,Entitlement Approval,Approved / Entitled,30,55,52,General LA / California monitoring,Watch affordable housing requirement,Monitor construction-ready pipeline and sponsor execution,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester,https://la.urbanize.city/post/affordable-housing-topped-8911-ramsgate-ave-westchester,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-003,Los Angeles,Entitlement / Permitting - Los Angeles / California - L.A. County approves up to $20M for affordable housing in Claremont,Unknown,Affordable Housing,Entitlement Approval,Approved / Entitled,30,55,52,General LA / California monitoring,Watch affordable housing requirement,Monitor construction-ready pipeline and sponsor execution,L.A. County approves up to $20M for affordable housing in Claremont,https://la.urbanize.city/post/la-county-approves-20m-affordable-housing-claremont,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-004,Los Angeles,"Meeting Tomorrow For Agrihood Townhomes, Santa Clara",,Apartment,Planning Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,"Meeting Tomorrow For Agrihood Townhomes, Santa Clara",https://sfyimby.com/2026/09/meeting-tomorrow-for-agrihood-townhomes-santa-clara.html,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-006,Los Angeles,Meeting Scheduled for New Apartments at 2051 Market Street in San Francisco,,Apartment,Planning Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,Meeting Scheduled for New Apartments at 2051 Market Street in San Francisco,https://sfyimby.com/2026/09/meeting-scheduled-for-new-apartments-at-2051-market-street-in-san-francisco.html,Medium
2026-09-03,20260903-005911-9e519615,LAW-20260903-005,Unknown,"Entitlement / Permitting - Other / Unknown - Meeting Tomorrow For Agrihood Townhomes, Santa Clara",Unknown,Apartment,Entitlement Approval,Approved / Entitled,20,55,49,General LA / California monitoring,Benchmark permitting timeline,Monitor construction-ready pipeline and sponsor execution,"Meeting Tomorrow For Agrihood Townhomes, Santa Clara",https://sfyimby.com/2026/09/meeting-tomorrow-for-agrihood-townhomes-santa-clara.html,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-011,Atlanta,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Unknown,Apartment,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",JLB Pursuing Buckhead Office-to-Apartments Conversion,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-012,Los Angeles / California,Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,28,30,42,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,https://la.urbanize.city/post/construction-begins-mixed-use-project-11905-wilshire-blvd-brentwood,Low
2026-09-03,20260903-005911-9e519615,LAW-20260903-014,San Francisco,Entitlement / Permitting - San Francisco / California - Meeting Scheduled for New Apartments at 2051 Market Street in San Francisco,Unknown,Apartment,Entitlement Approval,Unknown Stage,28,30,42,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Meeting Scheduled for New Apartments at 2051 Market Street in San Francisco,https://sfyimby.com/2026/09/meeting-scheduled-for-new-apartments-at-2051-market-street-in-san-francisco.html,Low
