run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-03,20260903-005911-9e519615,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California; Southeast,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,99.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-03,20260903-005911-9e519615,Carmel Partners,Tier 2 / Strategic Watch,75,Apartment,Denver / Colorado; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,2,100,99.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-03,20260903-005911-9e519615,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; capital raise; operational technology / AI adoption,2,90,89.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-03,20260903-005911-9e519615,Greystar,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Denver / Colorado; New York; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,100,88.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-03,20260903-005911-9e519615,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; capital raise; operational technology / AI adoption,2,90,89.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-03,20260903-005911-9e519615,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas; Miami / Florida; National,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,89.2,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,99,Map potential GP / JV relationship and monitor partnership activity
2026-09-03,20260903-005911-9e519615,Riverside Townhome Community Canyon Partners Real Estate,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Regional / California / LA Sources,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-09-03,20260903-005911-9e519615,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-09-03,20260903-005911-9e519615,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,82,71.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-09-03,20260903-005911-9e519615,Greystone,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Connecticut,Core Multifamily News,Other,refinancing; office-to-residential conversion; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
