run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Fannie Mae,Fannie Mae,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Freddie Mac,Freddie Mac,100,100,90,100,90,65,0,100,25,74,77,Tier 2 High Potential GP,Other / Unknown,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Tishman Speyer,Tishman Speyer,89,100,90,100,90,65,0,100,25,70,77,Tier 2 High Potential GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Riverside Townhome Community Canyon Partners Real Estate,Riverside Townhome Community Canyon Partners Real Estate,73,99,90,55,90,100,0,100,0,56,76,Tier 2 High Potential GP,Riverside / California,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,CBRE,CBRE,100,100,90,55,90,65,0,100,0,67,71,Tier 2 High Potential GP,Riverside / California,Apartment,Other,cbre,cbre,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,IPA,IPA,92,90,75,55,90,100,0,90,0,59,71,Tier 2 High Potential GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; Development Start; Disposition / Exit; disposition / exit; development start; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Fairfield Residential,Fairfield Residential,72,72,75,55,90,100,0,90,0,51,67,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,None detected,None detected,Capital Outflow / Exit; Disposition / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Carmel Partners,Carmel Partners,89,100,90,55,90,100,0,0,0,63,66,Tier 3 Monitoring GP,Denver / Colorado,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Greystone,Greystone,73,91,90,55,80,100,25,0,0,56,66,Tier 3 Monitoring GP,Connecticut,Office-to-Residential Conversion,Other,None detected,None detected,Office-to-Residential Conversion; Refinancing / Recapitalization; office conversion pipeline; refinancing; office-to-residential conversion; JV / partnership,office conversion,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Marcus & Millichap,Marcus & Millichap,99,96,90,100,90,0,0,100,0,67,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
