run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-004,DFP-97CA3C59BB,2,JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multifamily Mixed-Use Development,JLL Capital Markets Secures $21.5M Construction Loan for Miami Dade County’s Newest Multifamily Mixed-Use Development,89,67,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-005,DFP-6FE9FD50B4,2,Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,Berkadia Arranges $44M Refinancing for The Harlow in Wesley Chapel Florida,87,67,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Multifamily
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-017,DFP-76E93BEE32,2,"Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property","Affinius Capital Provides $35M Loan for Refinancing of Metro Houston Retail, Office Property",85,61,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,General Residential
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-018,DFP-1896018B02,2,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail","Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",82,62,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,General Residential
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-010,DFP-A5ADF85960,2,Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,Affinius Capital Lends $310M for Jersey City Multifamily Tower Build,80,61,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Apartment
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-019,DFP-6849BC51ED,2,Lender Group Provides $74.7M Loan for Riverside Townhome Community,Lender Group Provides $74.7M Loan for Riverside Townhome Community,61,56,1,1,0,0,Yes,Construction Financing Gap,,Riverside / California,Apartment
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-037,DFP-ECEA554CE2,2,Gantry Secures $20.7M Refinance for Pacific Northwest Multifamily Communities,Gantry Secures $20.7M Refinance for Pacific Northwest Multifamily Communities,61,56,1,1,0,0,Yes,Refinancing Gap,,National,Apartment
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-025,DFP-80DC7D87BE,2,Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,59,56,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Mixed-Use Residential
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-003,DFP-7BF2FDE2D0,1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,92,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,DCL-20260903-002,DFP-B273300EB5,1,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,92,0,1,0,0,0,No,JV / Partnership Gap,,California,Apartment
