run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Los Angeles,8,3,8,2,0,2,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Affordable housing topped off at 8911 Ramsgate Ave. in Westchester; Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood; Eldercare facility approved for site at 5353 N. Del Moreno Dr. in Woodland Hills; Entitlement / Permitting - Los Angeles / California - Eldercare facility approved for site at 5353 N. Del Moreno Dr. in Woodland Hills; Entitlement / Permitting - Los Angeles / California - L.A. County approves up to $20M for affordable housing in Claremont,100,42,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Anaheim,2,2,0,2,0,3,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Acquisition - Other / Unknown - Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim; Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer’s TS Plus Acquires Rise a 376-Apartment Community in Anaheim,100,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,High
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Riverside,2,2,0,2,1,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,CBRE Brokers Sale of Vintage Redlands Apartments; Construction Financing - Riverside / California - Lender Group Provides $74.7M Loan for Riverside Townhome Community; Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments; Lender Group Provides $74.7M Loan for Riverside Townhome Community,93,46,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,High
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Wilshire,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood; Entitlement / Permitting - Los Angeles / California - Construction begins for mixed-use project at 11905 Wilshire Blvd. in Brentwood,68,40,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Hollywood,1,1,0,1,0,1,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood; Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,61,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,West Hollywood,1,1,0,1,0,1,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Development Start - Los Angeles / California - Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood; Rendering vs. Reality: Affordable housing at 1201 N. Detroit St. in West Hollywood,61,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,California,0,4,1,0,0,0,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Development Start - California - Development Team Starts Work on Milpitas Affordable Housing Project; Disposition / Exit - California - Ridge Capital Offloads Two Ukiah Apartment Complexes; Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer; JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,55,30,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Inland Empire,2,1,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,CBRE Brokers Sale of Vintage Redlands Apartments; Disposition / Exit - Riverside / California - CBRE Brokers Sale of Vintage Redlands Apartments; Lender Group Provides $74.7M Loan for Riverside Townhome Community,20,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
2026-09-03,20260903-005911-9e519615,2026-09-03 00:59:11,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex; Tishman Speyer Acquires 376-Unit Anaheim Rental Community,12,30,No,Orange County suburban apartment watch,Monitor only,Low
