run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0088,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,California,Los Angeles,Apartment,Bascom Group,2026-08-27,2026-08-27,6,6,Delivery / Opening,Delivery / Opening,98,40,0,0,5,0,0,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0051,General Project Signal - California - Merchants Capital Provides $193M in Financing for Two Affordable Housing Projects in Rockl...,California,California,Affordable Housing,Merchants Capital,2026-08-27,2026-08-27,10,9,Unknown Stage,Unknown Stage,99,32,0,0,0,0,2,Newly Detected,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0047,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,California,Apartment,Fannie Mae,2026-08-27,2026-08-27,11,9,Unknown Stage,Unknown Stage,99,31,0,0,11,0,3,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0049,Disposition / Exit - California - Institutional Property Advisors Brokers Multifamily Asset Sale in North County San Diego,California,California,Apartment,IPA,2026-08-27,2026-08-27,20,9,Unknown Stage; Unknown Stage,Unknown Stage,97,30,0,0,0,0,4,Newly Detected,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0154,"Construction Financing - San Francisco / California - Fifth Third, CB&T TruAmerica Lend $124M on Bay Area Apartments Build",Unknown,San Francisco,Apartment,Unknown,2026-08-27,2026-08-27,6,3,Unknown Stage; Early Site Signal,Unknown Stage,84,53,6,6,0,0,0,Persistent Same Stage,Medium Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0078,Construction Financing - Riverside / California - BHI Lends $50M on SoCal Inland Empire Master-Planned Project,Unknown,Inland Empire,Mixed-Use Residential,BHI,2026-08-27,2026-08-27,5,5,Site Acquisition / Site Control,Site Acquisition / Site Control,85,31,0,5,0,0,0,Newly Detected,Low Stall Risk,85,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0092,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,California,Los Angeles,Apartment,Unknown,2026-08-27,2026-08-27,12,4,Vertical Construction; Vertical Construction; Entitlement Under Review; Unknown Stage; Unknown Stage,Vertical Construction,74,39,12,0,0,0,0,Newly Detected,Low Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0071,Entitlement / Permitting - Georgia - City of Alpharetta Approves North Point Mall Rezoning for Planned Hockey-Anchored Mixed-Us...,Unknown,Georgia,Mixed-Use Residential,Unknown,2026-08-27,2026-08-27,9,3,Entitlement Under Review; Early Site Signal; Unknown Stage,Entitlement Under Review,86,32,9,0,0,0,0,Newly Detected,Low Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0045,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,California,California,General Residential,CBRE,2026-08-27,2026-08-27,11,9,Delivery / Opening,Delivery / Opening,84,19,0,0,0,0,3,Mature / Operating,No Clear Stall Risk,83,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-08-27,20260827-041846-c52f941a,PRJ-20260827-0155,"General Project Signal - California - Meeting Tonight For 451 El Camino Real, Santa Clara",California,San Jose,Apartment,Unknown,2026-08-27,2026-08-27,4,4,Unknown Stage,Unknown Stage,84,39,0,0,0,0,0,Newly Detected,Low Stall Risk,80,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
