run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-27,20260827-041846-c52f941a,art_66eb7cb15b1404e3,art_91e779755196b79f; art_66eb7cb15b1404e3; art_ec8ba17a2f81f078; art_bdb3321506275b3f,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,IPA,IPA,IPA,Institutional Property Advisors; Marcus & Millichap,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 189-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; JV / partnership; market expansion; operational technology / AI adoption,California,Core Multifamily News,Other,4,81.8,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_66eb7cb15b1404e3,art_91e779755196b79f; art_66eb7cb15b1404e3; art_8dcb1f137791bd36; art_6595ac6c3493f1ac; art_bdb3321506275b3f,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Institutional Property Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 189-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; JV / partnership; market expansion; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,5,82.8,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_9a98d3f2632c53f4,art_9a98d3f2632c53f4; art_97e918f6885060e3; art_198112ce1eb5d4d4,Development Activity,acceptable_repeat,2026-08-18,2026-08-27,9,recent_4_14d,recent,published date parsed; article age 9 day(s),70,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Berkadia,Berkadia,Berkadia,Charleston-based Blaze Capital Partners,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 374-unit; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,3,95.3,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_bd8af3a919be380c,art_bd8af3a919be380c; art_27a4662714b139d8,GP / Capital Activity,acceptable_repeat,2026-08-25,2026-08-27,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,,California,matched state keyword: California,CBRE,CBRE,CBRE,Independencia Asset Management,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,General Residential,refinancing; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,57.0,92,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_8de91d9d59940e1c,art_d132536b06bda046; art_8de91d9d59940e1c,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",JLL,JLL,JLL,Greystar; EPC Real Estate Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: community,medium,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,2,96.5,89,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_eb3e5fe5039e5766,art_68671233b3195f22; art_eb3e5fe5039e5766,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,New York,matched state keyword: New York,Hawkins Way Capital,Hawkins Way Capital,Hawkins Way Capital,Student Housing Union Square Investments; Courtesy Hawkins Way Capital; Varde Partners,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,address/street: 135 e. 12th st,medium,Project / Asset,Student Housing,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,New York City / New York,Core Multifamily News,Other,2,66.5,87,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_f8380cd79a309afb,art_f8380cd79a309afb,Development Activity,acceptable_repeat,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),68,suspicious_duplicate,access_limited,,,used broad market bucket: California,Affinius Capital,Affinius Capital,Affinius Capital,,,,,True,unit/site count: 408 apartments; address/street: 2828 n. mainplace dr; execution milestone: broke ground; project/asset term: development,high,Construction Start,Apartment,JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,93.0,83,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_22a15f6c44643113,art_22a15f6c44643113,Development Activity,repeat_penalized,2026-08-13,2026-08-27,14,recent_4_14d,recent,published date parsed; article age 14 day(s),55,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 150-unit; project/asset term: community,high,Project / Asset,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_a72d18d0957c8a6f,art_a72d18d0957c8a6f,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,Merchants Capital,Merchants Capital,Merchants Capital,Loans Multifamily Seniors Housing Western Merchants Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 180 apartments; project/asset term: project,high,Project / Asset,Affordable Housing,refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-27,20260827-041846-c52f941a,art_d132536b06bda046,art_d132536b06bda046,Development Activity,new_or_fresh,2026-08-26,2026-08-27,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Sun Belt,Greystar,Greystar,Greystar,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 252-unit; execution milestone: leasing; project/asset term: community,high,Leasing / Lease-Up,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Sun Belt,Core Multifamily News,Other,1,100.0,81,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
