run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-27,20260827-041846-c52f941a,LAT-20260827-001,General Project Signal - California - Newly Built Mountain View Offices Secure $147M Financing,California,CBRE,General Residential,Delivery / Opening,Delivery / Opening,Mature / Operating,80,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Newly Built Mountain View Offices Secure $147M Financing,https://www.connectcre.com/stories/newly-built-mountain-view-offices-secure-147m-financing/,High
2026-08-27,20260827-041846-c52f941a,LAT-20260827-002,"Landmark Properties Delivers 1,261-Bed Student Housing Near USC Campus",Los Angeles,,Student Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,76,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark","Landmark Properties Delivers 1,261-Bed Student Housing Near USC Campus",https://www.connectcre.com/stories/landmark-properties-delivers-1261-bed-student-housing-near-usc-campus/,High
2026-08-27,20260827-041846-c52f941a,LAT-20260827-003,Refinancing - Los Angeles / California - Bascom Refis Historic Apartments in LA’s Westlake District,Los Angeles,Bascom Group,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,75,26,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Bascom Refis Historic Apartments in LA’s Westlake District,https://www.connectcre.com/stories/bascom-refis-historic-apartments-in-las-westlake-district/,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-004,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Los Angeles,Affinius Capital,Apartment,No Previous Record,Vertical Construction,Newly Detected Project,75,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-005,Development Start - California - Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,Unknown,Affordable Housing,No Previous Record,Vertical Construction,Newly Detected Project,74,13,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,https://la.urbanize.city/post/affordable-housing-rise-728-lagoon-ave-wilmington,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-006,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,Los Angeles,,Apartment,No Previous Record,Vertical Construction,Newly Detected Project,74,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-007,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,Los Angeles,,Affordable Housing,No Previous Record,Vertical Construction,Newly Detected Project,74,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing on the rise at 728 Lagoon Ave. in Wilmington,https://la.urbanize.city/post/affordable-housing-rise-728-lagoon-ave-wilmington,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-008,Construction Financing - Houston / Texas - Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project,Los Angeles,Unknown,Mixed-Use Residential,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,58,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project,https://www.connectcre.com/stories/southern-land-co-inks-165-9m-construction-loan-for-upper-kirby-mixed-use-project/,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-009,Refinancing - New York City / New York - Slate Property Group Receives $86.2M Loan for Refinancing of Queens Apartment Complex,Los Angeles,Unknown,Affordable Housing,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,58,30,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Slate Property Group Receives $86.2M Loan for Refinancing of Queens Apartment Complex,https://rebusinessonline.com/slate-property-group-receives-86-2m-loan-for-refinancing-of-queens-apartment-complex/,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-010,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,Fannie Mae,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,Medium
2026-08-27,20260827-041846-c52f941a,LAT-20260827-011,Affordable housing complex slated for 5922 N. Lemp Ave. in North Hollywood,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,49,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing complex slated for 5922 N. Lemp Ave. in North Hollywood,https://la.urbanize.city/post/affordable-housing-complex-slated-5922-n-lemp-ave-north-hollywood,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-012,Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,49,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,https://la.urbanize.city/post/affordable-housing-slated-2000-e-colorado-blvd-pasadena,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-013,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,Los Angeles,,Mixed-Use Residential,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,48,38,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-014,Entitlement / Permitting - Other / Unknown - Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Los Angeles,Unknown,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,48,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,https://la.urbanize.city/post/mixed-use-project-unwrapped-3555-s-overland-ave-palms,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-015,Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,48,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Mixed-use project unwrapped at 3555 S. Overland Ave. in Palms,https://la.urbanize.city/post/mixed-use-project-unwrapped-3555-s-overland-ave-palms,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-016,General Project Signal - Los Angeles / California - City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Su...,Los Angeles,Unknown,Mixed-Use Residential,Entitlement Under Review,Entitlement Under Review,Same Stage Persistence,47,39,Stable,Early entitlement watch,Track entitlement path and local precedent,Monitor for another run to confirm lifecycle direction,City Planning Commission approves townhomes + storage facility at 7528 Bellaire Ave. in Sun Valley,https://la.urbanize.city/post/city-planning-commission-approves-townhomes-storage-facility-7528-bellaire-ave-sun-valley,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-017,"Entitlement / Permitting - San Francisco / California - 40-Story Skyscraper Proposed Near Civic Center, San Francisco",California,Unknown,Mixed-Use Residential,Early Site Signal,Early Site Signal,Same Stage Persistence,47,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"40-Story Skyscraper Proposed Near Civic Center, San Francisco",https://sfyimby.com/2026/08/40-story-skyscraper-proposed-near-civic-center-san-francisco.html,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-018,Prosper Developer Planning $240M Mixed-Use Project,Los Angeles,,Mixed-Use Residential,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,47,36,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Prosper Developer Planning $240M Mixed-Use Project,https://www.connectcre.com/stories/prosper-developer-planning-240m-mixed-use-project/,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-019,"Construction Financing - San Francisco / California - Fifth Third, CB&T TruAmerica Lend $124M on Bay Area Apartments Build",California,Unknown,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,47,35,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"Fifth Third, CB&T TruAmerica Lend $124M on Bay Area Apartments Build",https://commercialobserver.com/2026/08/fifth-third-bank-california-bank-truamerica-bay-area-apartments/,Low
2026-08-27,20260827-041846-c52f941a,LAT-20260827-020,Entitlement / Permitting - Colorado - Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,Los Angeles,Unknown,Affordable Housing,Unknown Stage,Unknown Stage,Unknown Transition,47,32,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing slated for 2000 E. Colorado Blvd. in Pasadena,https://la.urbanize.city/post/affordable-housing-slated-2000-e-colorado-blvd-pasadena,Low
