run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-006,National,Office-to-Residential Conversion - California - Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale,Unknown,Affordable Housing,Office-to-Residential Conversion,Unknown Stage,38,57,69,Relevant to California entitlement monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale,https://la.urbanize.city/post/affordable-housing-nears-finish-515-pioneer-dr-glendale,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-001,Los Angeles,Adaptive reuse project starting up at 6380 Wilshire Boulevard,,Office-to-Residential Conversion,Adaptive Reuse,Approved / Entitled,20,67,53,General LA / California monitoring,Track office-to-residential feasibility,Monitor construction-ready pipeline and sponsor execution,Adaptive reuse project starting up at 6380 Wilshire Boulevard,https://la.urbanize.city/post/adaptive-reuse-project-starting-6380-wilshire-boulevard,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-002,Los Angeles,Office-to-Residential Conversion - Los Angeles / California - L.A. County approves $15M for supportive housing at Metropolitan State Hospital campus,Unknown,Apartment,Office-to-Residential Conversion,Approved / Entitled,20,67,53,General LA / California monitoring,Track office-to-residential feasibility,Monitor construction-ready pipeline and sponsor execution,L.A. County approves $15M for supportive housing at Metropolitan State Hospital campus,https://la.urbanize.city/post/la-county-approves-15m-supportive-housing-metropolitan-state-hospital-campus,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-003,Los Angeles,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard,Unknown,Office-to-Residential Conversion,Office-to-Residential Conversion,Approved / Entitled,20,67,53,General LA / California monitoring,Track office-to-residential feasibility,Monitor construction-ready pipeline and sponsor execution,Adaptive reuse project starting up at 6380 Wilshire Boulevard,https://la.urbanize.city/post/adaptive-reuse-project-starting-6380-wilshire-boulevard,Medium
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-004,Los Angeles,Centerspace executives outline disposition plans,Unknown,Apartment,CEQA / Environmental Review,Under Review,65,30,52,General LA / California monitoring,Track entitlement precedent,"Review CEQA status, appeal risk, and approval timeline",Centerspace executives outline disposition plans,https://www.multifamilydive.com/news/apartment-reit-dispositions-strategic-review/827348/,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-005,Los Angeles,More Texas multifamily loans moved to servicing in late July,Unknown,Apartment,CEQA / Environmental Review,Under Review,65,30,52,General LA / California monitoring,Track entitlement precedent,"Review CEQA status, appeal risk, and approval timeline",More Texas multifamily loans moved to servicing in late July,https://www.multifamilydive.com/news/multifamily-cmbs-loans-special-servicing/827095/,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-008,Los Angeles,Office-to-Residential Conversion - Los Angeles / California - The Olson Co. Acquires Los Angeles Office Campus for Residential Multifamily Conversion Pr...,Unknown,Multifamily,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",The Olson Co. Acquires Los Angeles Office Campus for Residential Multifamily Conversion Project Potrero Grande & Atlas,https://yieldpro.com/2026/08/potrero-grande-atlas/,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-007,Southeast,"Office-to-Residential Conversion - West Palm Beach / Florida - IPA Brokers $90.5M Sale of West Palm Beach Condos, Buyer Plans Multifamily Conversion",IPA,Apartment,Office-to-Residential Conversion,Early Planning,20,47,46,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent","IPA Brokers $90.5M Sale of West Palm Beach Condos, Buyer Plans Multifamily Conversion",https://rebusinessonline.com/ipa-brokers-90-5m-sale-of-west-palm-beach-condos-buyer-plans-multifamily-conversion/,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-009,Los Angeles,Entitlement / Permitting - Los Angeles / California - Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Affordable housing takes shape at 1332 and 1346 N. Fairfax Avenue,https://la.urbanize.city/post/affordable-housing-takes-shape-1332-and-1346-n-fairfax-avenue,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-010,Los Angeles,Entitlement / Permitting - Los Angeles / California - New plan for affordable housing at 2127 S. Westwood Boulevard,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",New plan for affordable housing at 2127 S. Westwood Boulevard,https://la.urbanize.city/post/new-plan-affordable-housing-2127-s-westwood-boulevard,Low
2026-08-08,20260808-232856-5cc66d69,LAW-20260808-011,San Francisco,"Office-to-Residential Conversion - San Francisco / California - Permits For Conversion at 150 Hayes Street, San Francisco",Unknown,General Residential,Office-to-Residential Conversion,Unknown Stage,28,32,33,Low relevance,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent","Permits For Conversion at 150 Hayes Street, San Francisco",https://sfyimby.com/2026/08/permits-for-conversion-at-150-hayes-street-san-francisco.html,Low
