run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Apartment,36,26,15,29,84.2,Other / Unknown,Developer Strategy,Greystone,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Affordable Housing,11,9,7,10,92.5,Los Angeles / California,Developer Strategy,JPI,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Multifamily,22,8,7,15,72.0,Other / Unknown,Developer Strategy,Alliance Residential,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Office-to-Residential Conversion,2,2,1,2,87.5,Los Angeles / California,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Student Housing,2,1,0,2,83.0,Atlanta / Georgia,Financing Risk,Affinius Capital,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,BTR / Single-Family Rental,1,1,1,1,94.0,Phoenix / Arizona,Financing Risk,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Mixed-Use Residential,4,2,3,4,84.2,Atlanta / Georgia,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,General Residential,3,1,0,2,61.7,Sun Belt,Developer Strategy,JLL,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Senior Housing,1,1,1,1,94.0,National,Supply Pressure,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-08-08,20260808-232856-5cc66d69,2026-08-08 23:28:56,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
