run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Berkadia,Berkadia,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,berkadia; freddie mac,berkadia; freddie mac,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,JPI,JPI,83,99,75,100,70,100,0,100,0,56,76,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,JV / Partnership; JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Freddie Mac,Freddie Mac,73,99,90,100,90,65,0,100,0,56,75,Tier 2 High Potential GP,California,Apartment,Other,freddie mac,None detected,California entitlement positioning; Capital Inflow; acquisition; disposition / exit; refinancing,None detected,None detected,High,Moderate partnership signal,Improving,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,CIM Group,CIM Group,100,100,90,55,55,100,0,100,25,74,74,Tier 2 High Potential GP,Atlanta / Georgia,Mixed-Use Residential,Other,None detected,None detected,Capital Inflow; Development Start; JV / Partnership; acquisition; development start; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,JLL,JLL,100,100,90,55,90,65,0,100,25,74,73,Tier 2 High Potential GP,Tampa / Florida,Apartment,Other,jll,jll,Capital Inflow; Construction Financing; Refinancing; operational efficiency push; refinancing; capital raise; operational technology / AI adoption,None detected,completed,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,AvalonBay,AvalonBay,81,100,90,55,55,70,0,100,0,59,68,Tier 3 Monitoring GP,Miami / Florida,Mixed-Use Residential,Other,avalonbay; cushman,avalonbay; cushman,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,JBT Property Management,JBT Property Management,99,100,90,100,90,0,25,100,0,67,68,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,vertically integrated,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Harrison Street Asset Management,Harrison Street Asset Management,89,98,90,55,80,100,0,0,0,63,65,Tier 3 Monitoring GP,Dallas / Texas,BTR / Single-Family Rental,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Accelerating,BTR / SFR platform growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate
2026-07-21,20260721-235812-d647c3c5,2026-07-21 23:58:12,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
