run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0104,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,DST-20260721-007,DFP-0429255F69,DCL-20260721-007,construction loan gap,Miami / Florida,Mixed-Use Residential,JLL,JLL,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,67,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0173,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,100,DST-20260721-006,DFP-0BA727CD01,DCL-20260721-006,construction loan gap,Tampa / Florida,Apartment,JLL,JLL,Construction Financing - Tampa / Florida - JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied...,66,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Capital Markets Secures $64M Construction Loan for 325-Unit Community in Undersupplied Valrico Market,https://yieldpro.com/2026/07/the-albion/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0064,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,100,DST-20260721-011,DFP-9292FFF538,DCL-20260721-011,refinancing stress,Florida,Student Housing,JLL,JLL,Refinancing - Florida - JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,64,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Secures $24M Refinancing for Student Housing Property Near University of Florida,https://rebusinessonline.com/jll-secures-24m-refinancing-for-student-housing-property-near-university-of-florida/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0114,Refinancing - New York City / New York - Cushman & Wakefield Arranges $26.3M Loan for Refinancing of Bronx Apartment Building,80,DST-20260721-019,DFP-51032B6214,DCL-20260721-019,refinancing stress,New York City / New York,Apartment,Unknown,cushman,Refinancing - New York City / New York - Cushman & Wakefield Arranges $26.3M Loan for Refinancing of Bronx Apartment Building,63,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Cushman & Wakefield Arranges $26.3M Loan for Refinancing of Bronx Apartment Building,https://rebusinessonline.com/cushman-wakefield-arranges-26-3m-loan-for-refinancing-of-bronx-apartment-building/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0081,General Project Signal - Los Angeles / California - Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,80,DST-20260721-042,DFP-32F434EF47,DCL-20260721-042,loan default,Los Angeles / California,Mixed-Use Residential,Unknown,Unknown,JV / Partnership - Los Angeles / California - Bankruptcy court clears the way for Oceanwide Plaza sale,61,High Distress Watch,JV / Partnership; bankruptcy,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Bankruptcy court clears the way for Oceanwide Plaza sale,https://la.urbanize.city/post/bankruptcy-court-clears-way-oceanwide-plaza-sale,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0103,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,DST-20260721-012,DFP-02BAF3D804,DCL-20260721-012,construction loan gap,Miami / Florida,Apartment,IPA,Unknown,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Low
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0114,Refinancing - New York City / New York - Cushman & Wakefield Arranges $26.3M Loan for Refinancing of Bronx Apartment Building,80,DST-20260721-037,DFP-B9E092D5C8,DCL-20260721-037,recapitalization need,New York City / New York,Apartment,Unknown,Unknown,Recapitalization - New York City / New York - Grubb Properties Merges Funds To Create $1.9B Apartment REIT,60,High Distress Watch,Recapitalization; recapitalization,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Grubb Properties Merges Funds To Create $1.9B Apartment REIT,https://www.bisnow.com/national/news/capital-markets/grubb-merges-funds-forms-nearly-2b-dollar-nontraded-apartment-reit-135501,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0114,Refinancing - New York City / New York - Cushman & Wakefield Arranges $26.3M Loan for Refinancing of Bronx Apartment Building,80,DST-20260721-032,DFP-204E6573E3,DCL-20260721-032,refinancing stress,New York City / New York,Apartment,Unknown,Unknown,Refinancing - New York City / New York - M&T Refis 300 East 50th Street Resi Tower With $141M Loan,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",M&T Refis 300 East 50th Street Resi Tower With $141M Loan,https://commercialobserver.com/2026/07/mt-refis-300-east-50th-street-manhattan/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0136,Disposition / Exit - Phoenix / Arizona - Rise48 Equity Acquires N. Phoenix Rental Community,80,DST-20260721-031,DFP-A027CD1C9C,DCL-20260721-031,refinancing stress,Phoenix / Arizona,Student Housing,Unknown,Unknown,Refinancing - Phoenix / Arizona - JV Snags Refi on Tempe Student Housing Community,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JV Snags Refi on Tempe Student Housing Community,https://www.connectcre.com/stories/jv-snags-refi-on-tempe-student-housing-community/,Medium
2026-07-21,20260721-235812-d647c3c5,PRJ-20260721-0105,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,DST-20260721-040,DFP-22EE1ED222,DCL-20260721-040,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,59,Monitor,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
