run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-001,General Project Signal - Dallas / Texas - JLL secures $78.732M loan for The Flynn at Live Oak,Los Angeles,JLL,Multifamily,Delivery / Opening,35,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,JLL secures $78.732M loan for The Flynn at Live Oak,https://yieldpro.com/2026/07/the-flynn-at-live-oak/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-002,JLL secures $78.732M loan for The Flynn at Live Oak,Los Angeles,JLL,Multifamily,Delivery / Opening,27,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; No explicit timing reference,JLL secures $78.732M loan for The Flynn at Live Oak,https://yieldpro.com/2026/07/the-flynn-at-live-oak/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-003,"Acquisition - California - Berkadia Arranges $35.5M Sale of Two Multifamily Properties in Castro Valley, California",California,Berkadia,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Berkadia Arranges $35.5M Sale of Two Multifamily Properties in Castro Valley, California",https://rebusinessonline.com/berkadia-arranges-35-5m-sale-of-two-multifamily-properties-in-castro-valley-california/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-004,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,California,Berkadia,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Original Developer Trades Castro Valley Multifamily Duo,https://www.connectcre.com/stories/original-developer-trades-castro-valley-multifamily-duo/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-005,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,Long Beach,JPI,Affordable Housing,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,https://la.urbanize.city/post/mixed-use-building-rises-450-promenade-n-downtown-long-beach,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-006,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,AvalonBay,Mixed-Use Residential,Unknown Stage,21,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,"Avalon Bay Planning Apartments, Retail in South Miami",https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-007,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,13,100,Unknown Timing,Low,Medium,Watch construction-ready pipeline,"Monitor permit status, financing, and construction-start readiness",Construction Ready; Development Start; No explicit timing reference,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-008,Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Site Acquisition / Site Control,10,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-009,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",Los Angeles,CIM Group,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,High
2026-07-21,20260721-235812-d647c3c5,LALC-20260721-010,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Bascom Group,Apartment,Unknown Stage,22,99,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,High
