run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-21,20260721-235812-d647c3c5,art_1132fd4c22a4c2a3,art_36915e3731352183; art_7d2fbe5d624de83b; art_264204e33c0260b9; art_1132fd4c22a4c2a3; art_7048a2f573e09cb2; art_2de15a095ba90641; art_f0b9d8655d94953f; art_19381c6e8f894a30; art_7553688358343331,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,,"no city, state, or market keyword detected",Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Paul Bubny Prime Residential; Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 75 units; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,9,82.7,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_591058b144b224a7,art_591058b144b224a7; art_8cb9e81902fe7c4a,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,Berkadia,Berkadia,Berkadia,Freddie Mac,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 135 units; project/asset term: apartments; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_54fd142629d7ff77,art_54fd142629d7ff77; art_bb19b15a47b757a9,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,JBT Property Management,JBT Property Management,JBT Property Management,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 248-unit; address/street: 585 west sierra avenue; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Core Multifamily News,Other,2,87.0,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_1618ac4b1af9386d,art_2b30a4497aa349a9; art_52bd8e93da7a3c26; art_1618ac4b1af9386d; art_3f84edd73e3edbf3; art_75b43d2a056ba19c,GP / Capital Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,JLL,JLL,JLL,Trilogy Real Estate Group; QuadReal Property Group; Conor Commercial Real Estate; Blue Owl Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,refinancing; capital raise; operational technology / AI adoption,Tampa / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,5,96.2,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_b830e16f000bbf36,art_19506c88e2251af5; art_b830e16f000bbf36,GP / Capital Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,CBRE,CBRE,CBRE,Camden Property Trust,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,2,99.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_5d2600b25dbba73e,art_d7d8176bdd750a59; art_5d2600b25dbba73e,Development Activity,repeat_penalized,2026-07-20,2026-07-21,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),48,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,CIM Group,CIM Group,CIM Group,Paul Bubny CIM Group; Acquire West Hollywood Apartment Property CIM Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 166-unit; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; development start; JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,2,98.5,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_de4d10585b51e45b,art_de4d10585b51e45b; art_f22ca3793713b4b2,Development Activity,acceptable_repeat,2026-07-20,2026-07-21,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),78,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Harrison Street Asset Management,Harrison Street Asset Management,Harrison Street Asset Management,TSB Capital Advisors,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 408-unit; project/asset term: community; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,BTR / Single-Family Rental,refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,BTR growth strategy,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-07-21,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),58,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_bb19b15a47b757a9,art_bb19b15a47b757a9,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,First-Ever Sale The Mogharebi Group,First-Ever Sale The Mogharebi Group,First-Ever Sale The Mogharebi Group,JBT Property Management,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 248-unit; address/street: 585 w. sierra ave; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Core Multifamily News,Other,1,87.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_84f5ecca5f4ef3cd,art_84f5ecca5f4ef3cd,GP / Capital Activity,repeat_penalized,2026-07-20,2026-07-21,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),46,suspicious_duplicate,access_limited,,,used broad market bucket: California,JPI,JPI,JPI,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Affordable Housing,JV / partnership; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-07-21,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),55,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_c639cfebdbbe5edf,art_c639cfebdbbe5edf,Development Activity,repeat_penalized,2026-07-08,2026-07-21,13,recent_4_14d,recent,published date parsed; article age 13 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,AvalonBay,AvalonBay,AvalonBay,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 18-acre; site/parcel signal: site; project/asset term: community,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,81,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-21,20260721-235812-d647c3c5,art_7553688358343331,art_b790074cb338b620; art_7553688358343331,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,Connecticut,matched state keyword: Connecticut,IPA,IPA,IPA,Sky Equity Group,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 213 units; project/asset term: community,high,Project / Asset,Apartment,disposition / exit; operational technology / AI adoption,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,2,84.0,77,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_19506c88e2251af5,art_19506c88e2251af5,Development Activity,repeat_penalized,2026-07-14,2026-07-21,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),55,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Camden Property Trust,Camden Property Trust,Camden Property Trust,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 320-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_f78f54c9bac84c3f,art_f78f54c9bac84c3f,GP / Capital Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Drops Objections Residential,Drops Objections Residential,Drops Objections Residential,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Multifamily,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Core Multifamily News,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_3f84edd73e3edbf3,art_3f84edd73e3edbf3,Development Activity,repeat_penalized,2026-07-09,2026-07-21,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,Edgewater Rental Community S3 Capital,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 36-story; address/street: 138 ne 22 nd st; project/asset term: development; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Mixed-Use Residential,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_8cb9e81902fe7c4a,art_8cb9e81902fe7c4a,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,,California,matched state keyword: California,Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 52 apartments; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing,California,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,California entitlement positioning,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_9a2a24d8875e49d0,art_9a2a24d8875e49d0,Development Activity,acceptable_repeat,2026-07-17,2026-07-21,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),66,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Mike Boyd S2 Capital,Mike Boyd S2 Capital,Mike Boyd S2 Capital,S2 Capital,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 229-unit; address/street: 2525 preston road; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,1,89.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_b4db0153adde2c8e,art_b4db0153adde2c8e,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,PCCP,PCCP,PCCP,Phoenix Capital Management,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 236-unit; address/street: 4353 e. elliot road; project/asset term: community,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,88.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_eb6f443739066894,art_eb6f443739066894,Development Activity,acceptable_repeat,2026-07-20,2026-07-21,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),66,valid,access_limited,,,"no city, state, or market keyword detected",Education Housing Partners,Education Housing Partners,Education Housing Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 115-unit; project/asset term: project,high,Approval / Entitlement,Apartment,JV / partnership; capital raise,Other / Unknown,Regional / California / LA Sources,Other,1,78.0,63,Aggressive Expansion,stable platform monitoring,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-21,20260721-235812-d647c3c5,art_5a667f6a470bb972,art_5a667f6a470bb972,Development Activity,new_or_fresh,2026-07-21,2026-07-21,0,fresh_0_3d,fresh,published date parsed; article age 0 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,M&T,M&T,M&T,MAG Partners,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,address/street: 300 east 50th street; project/asset term: project,high,Project Financing / Capital Event,Apartment,refinancing; JV / partnership,New York City / New York,Core Multifamily News,Other,1,100.0,63,Defensive Capital Preservation,stable platform monitoring,potential JV partnership signal,monitor JV activity,Strategic Watch
